iot_172.16.6.14 ext_172.16.1.12 sport_6.50088 dport_6.22 sizeBin_M
iot_172.16.6.14 ext_172.16.4.14 sport_6.48776 dport_6.22 sizeBin_M
iot_172.16.5.14 ext_172.16.2.9 sport_6.56058 dport_6.22 sizeBin_M
iot_172.16.6.3 ext_172.16.7.236 sport_6.3571 dport_6.22 sizeBin_S
iot_172.16.1.10 ext_172.16.3.5 sport_6.58696 dport_6.22 sizeBin_M
iot_172.16.7.10 ext_172.16.6.4 sport_6.52388 dport_6.22 sizeBin_M
iot_172.16.4.12 ext_172.16.2.249 sport_6.30320 dport_6.22 sizeBin_S
iot_172.16.5.10 ext_172.16.3.5 sport_6.51354 dport_6.22 sizeBin_M
iot_172.16.5.10 ext_172.16.7.6 sport_6.46530 dport_6.22 sizeBin_M
iot_172.16.5.4 ext_172.16.2.14 sport_6.33300 dport_6.22 sizeBin_M
iot_172.16.4.12 ext_172.16.1.13 sport_6.35294 dport_6.22 sizeBin_M
iot_172.16.6.11 ext_172.16.1.15 sport_6.31105 dport_6.22 sizeBin_S
iot_172.16.2.3 ext_172.16.5.117 sport_6.38935 dport_6.22 sizeBin_S
iot_172.16.2.6 ext_172.16.3.52 sport_6.58407 dport_6.22 sizeBin_S
iot_172.16.1.14 ext_172.16.7.6 sport_6.58778 dport_6.22 sizeBin_M
iot_172.16.7.13 ext_172.16.1.96 sport_6.58594 dport_6.22 sizeBin_S
iot_172.16.6.5 ext_172.16.5.9 sport_6.47736 dport_6.22 sizeBin_M
iot_172.16.7.12 ext_172.16.5.3 sport_6.47204 dport_6.22 sizeBin_M
iot_172.16.2.6 ext_172.16.1.228 sport_6.19429 dport_6.22 sizeBin_S
iot_172.16.1.11 ext_172.16.2.13 sport_6.54082 dport_6.22 sizeBin_M
iot_172.16.4.12 ext_172.16.5.245 sport_6.58257 dport_6.22 sizeBin_S
iot_172.16.2.3 ext_172.16.1.3 sport_6.37398 dport_6.22 sizeBin_M
iot_172.16.3.12 ext_172.16.6.92 sport_6.61041 dport_6.22 sizeBin_S
iot_172.16.4.7 ext_172.16.7.6 sport_6.47498 dport_6.22 sizeBin_M
iot_172.16.5.12 ext_172.16.2.80 sport_6.63906 dport_6.22 sizeBin_S
iot_172.16.4.10 ext_172.16.3.6 sport_6.41592 dport_6.22 sizeBin_M
iot_172.16.6.10 ext_172.16.3.5 sport_6.53012 dport_6.22 sizeBin_M
iot_172.16.1.9 ext_172.16.2.12 sport_6.42286 dport_6.22 sizeBin_M
iot_172.16.1.14 ext_172.16.4.77 sport_6.47975 dport_6.22 sizeBin_S
iot_172.16.6.3 ext_172.16.2.230 sport_6.37684 dport_6.22 sizeBin_S
iot_172.16.4.7 ext_172.16.1.3 sport_6.60428 dport_6.22 sizeBin_M
iot_172.16.3.14 ext_172.16.3.250 sport_6.20713 dport_6.22 sizeBin_S
iot_172.16.6.3 ext_172.16.2.14 sport_6.35172 dport_6.22 sizeBin_M
iot_172.16.1.10 ext_172.16.7.6 sport_6.45248 dport_6.22 sizeBin_M
iot_172.16.4.8 ext_172.16.6.9 sport_6.57480 dport_6.22 sizeBin_M
iot_172.16.2.3 ext_172.16.7.4 sport_6.45644 dport_6.22 sizeBin_M
iot_172.16.6.12 ext_172.16.1.8 sport_6.42372 dport_6.22 sizeBin_M
iot_172.16.6.14 ext_172.16.2.12 sport_6.36470 dport_6.22 sizeBin_M
iot_172.16.6.14 ext_172.16.1.8 sport_6.49446 dport_6.22 sizeBin_M
iot_172.16.3.12 ext_172.16.2.103 sport_6.1823 dport_6.22 sizeBin_S
iot_172.16.7.9 ext_172.16.2.14 sport_6.38092 dport_6.22 sizeBin_M
iot_172.16.5.13 ext_172.16.6.4 sport_6.58782 dport_6.22 sizeBin_M
iot_172.16.6.12 ext_172.16.3.10 sport_6.35332 dport_6.22 sizeBin_M
iot_172.16.6.12 ext_172.16.3.4 sport_6.55260 dport_6.22 sizeBin_M
iot_172.16.2.6 ext_172.16.3.4 sport_6.49450 dport_6.22 sizeBin_M
iot_172.16.7.9 ext_172.16.6.196 sport_6.44255 dport_6.22 sizeBin_S
iot_172.16.3.14 ext_172.16.7.192 sport_6.22501 dport_6.22 sizeBin_S
iot_172.16.3.7 ext_172.16.7.230 sport_6.62510 dport_6.22 sizeBin_S
iot_172.16.6.11 ext_172.16.3.5 sport_6.47056 dport_6.22 sizeBin_M
iot_172.16.1.14 ext_172.16.2.208 sport_6.5774 dport_6.22 sizeBin_S
iot_172.16.7.9 ext_172.16.3.10 sport_6.35144 dport_6.22 sizeBin_M
iot_172.16.6.12 ext_172.16.1.13 sport_6.37052 dport_6.22 sizeBin_M
iot_172.16.6.3 ext_172.16.6.132 sport_6.59981 dport_6.22 sizeBin_S
iot_172.16.4.10 ext_172.16.1.166 sport_6.57214 dport_6.22 sizeBin_S
iot_172.16.6.14 ext_172.16.1.12 sport_6.50072 dport_6.22 sizeBin_M
iot_172.16.2.3 ext_172.16.5.3 sport_6.34080 dport_6.22 sizeBin_M
iot_172.16.1.14 ext_172.16.4.4 sport_6.52446 dport_6.22 sizeBin_M
iot_172.16.2.8 ext_172.16.1.139 sport_6.49551 dport_6.22 sizeBin_S
iot_172.16.3.12 ext_172.16.1.4 sport_6.48948 dport_6.22 sizeBin_M
iot_172.16.3.14 ext_172.16.5.128 sport_6.9064 dport_6.22 sizeBin_S
iot_172.16.5.11 ext_172.16.4.132 sport_6.8637 dport_6.22 sizeBin_S
iot_172.16.5.4 ext_172.16.6.9 sport_6.45648 dport_6.22 sizeBin_M
iot_172.16.4.10 ext_172.16.3.6 sport_6.41574 dport_6.22 sizeBin_M
iot_172.16.7.10 ext_172.16.4.112 sport_6.64074 dport_6.22 sizeBin_S
iot_172.16.6.10 ext_172.16.6.150 sport_6.46801 dport_6.22 sizeBin_S
iot_172.16.6.5 ext_172.16.2.12 sport_6.45162 dport_6.22 sizeBin_M
iot_172.16.6.11 ext_172.16.4.113 sport_6.29732 dport_6.22 sizeBin_S
iot_172.16.5.13 ext_172.16.1.191 sport_6.55509 dport_6.22 sizeBin_S
iot_172.16.4.10 ext_172.16.3.6 sport_6.41634 dport_6.22 sizeBin_M
iot_172.16.4.7 ext_172.16.1.8 sport_6.38116 dport_6.22 sizeBin_M
iot_172.16.7.10 ext_172.16.6.110 sport_6.59312 dport_6.22 sizeBin_S
iot_172.16.4.12 ext_172.16.1.4 sport_6.48528 dport_6.22 sizeBin_M
iot_172.16.5.11 ext_172.16.1.181 sport_6.41205 dport_6.22 sizeBin_S
iot_172.16.1.14 ext_172.16.7.6 sport_6.58756 dport_6.22 sizeBin_M
iot_172.16.6.3 ext_172.16.1.3 sport_6.55958 dport_6.22 sizeBin_M
iot_172.16.5.14 ext_172.16.4.11 sport_6.53120 dport_6.22 sizeBin_M
iot_172.16.6.12 ext_172.16.3.4 sport_6.55394 dport_6.22 sizeBin_M
iot_172.16.7.13 ext_172.16.4.140 sport_6.4879 dport_6.22 sizeBin_S
iot_172.16.4.8 ext_172.16.7.106 sport_6.23460 dport_6.22 sizeBin_S
iot_172.16.7.10 ext_172.16.6.9 sport_6.53842 dport_6.22 sizeBin_M
iot_172.16.7.12 ext_172.16.5.6 sport_6.53626 dport_6.22 sizeBin_M
iot_172.16.7.13 ext_172.16.6.9 sport_6.56652 dport_6.22 sizeBin_M
iot_172.16.2.8 ext_172.16.4.9 sport_6.33530 dport_6.22 sizeBin_M
iot_172.16.3.12 ext_172.16.4.69 sport_6.28132 dport_6.22 sizeBin_S
iot_172.16.7.10 ext_172.16.5.8 sport_6.57476 dport_6.22 sizeBin_M
iot_172.16.1.10 ext_172.16.1.68 sport_6.4848 dport_6.22 sizeBin_S
iot_172.16.2.3 ext_172.16.4.5 sport_6.38916 dport_6.22 sizeBin_M
iot_172.16.7.13 ext_172.16.4.9 sport_6.40026 dport_6.22 sizeBin_M
iot_172.16.1.11 ext_172.16.4.5 sport_6.48388 dport_6.22 sizeBin_M
iot_172.16.7.10 ext_172.16.5.8 sport_6.57258 dport_6.22 sizeBin_M
iot_172.16.6.14 ext_172.16.1.8 sport_6.49478 dport_6.22 sizeBin_M
iot_172.16.1.9 ext_172.16.2.12 sport_6.42168 dport_6.22 sizeBin_M
iot_172.16.1.11 ext_172.16.6.8 sport_6.33236 dport_6.22 sizeBin_M
iot_172.16.7.9 ext_172.16.7.160 sport_6.2428 dport_6.22 sizeBin_S
iot_172.16.2.3 ext_172.16.7.132 sport_6.3535 dport_6.22 sizeBin_S
iot_172.16.2.3 ext_172.16.4.14 sport_6.42972 dport_6.22 sizeBin_M
iot_172.16.6.12 ext_172.16.3.10 sport_6.35582 dport_6.22 sizeBin_M
iot_172.16.6.10 ext_172.16.7.4 sport_6.37780 dport_6.22 sizeBin_M
iot_172.16.6.3 ext_172.16.1.213 sport_6.28095 dport_6.22 sizeBin_S
iot_172.16.6.10 ext_172.16.1.3 sport_6.43872 dport_6.22 sizeBin_M
iot_172.16.7.7 ext_172.16.1.4 sport_6.38956 dport_6.22 sizeBin_M
iot_172.16.5.14 ext_172.16.1.8 sport_6.38350 dport_6.22 sizeBin_M
iot_172.16.4.12 ext_172.16.1.4 sport_6.48008 dport_6.22 sizeBin_M
iot_172.16.5.4 ext_172.16.3.10 sport_6.37036 dport_6.22 sizeBin_M
iot_172.16.5.4 ext_172.16.4.9 sport_6.34228 dport_6.22 sizeBin_M
iot_172.16.4.7 ext_172.16.2.172 sport_6.52491 dport_6.22 sizeBin_S
iot_172.16.5.12 ext_172.16.2.12 sport_6.47016 dport_6.22 sizeBin_M
iot_172.16.7.10 ext_172.16.1.13 sport_6.57790 dport_6.22 sizeBin_M
iot_172.16.2.8 ext_172.16.7.137 sport_6.55692 dport_6.22 sizeBin_S
iot_172.16.5.4 ext_172.16.4.9 sport_6.33806 dport_6.22 sizeBin_M
iot_172.16.2.6 ext_172.16.7.6 sport_6.58214 dport_6.22 sizeBin_M
iot_172.16.5.12 ext_172.16.5.242 sport_6.57864 dport_6.22 sizeBin_S
iot_172.16.6.14 ext_172.16.4.14 sport_6.49014 dport_6.22 sizeBin_M
iot_172.16.2.3 ext_172.16.4.9 sport_6.33944 dport_6.22 sizeBin_M
iot_172.16.4.8 ext_172.16.6.13 sport_6.42768 dport_6.22 sizeBin_M
iot_172.16.6.3 ext_172.16.1.8 sport_6.35464 dport_6.22 sizeBin_M
iot_172.16.2.6 ext_172.16.6.9 sport_6.59834 dport_6.22 sizeBin_M
iot_172.16.4.7 ext_172.16.2.14 sport_6.32896 dport_6.22 sizeBin_M
iot_172.16.5.10 ext_172.16.2.12 sport_6.35454 dport_6.22 sizeBin_M
iot_172.16.4.12 ext_172.16.7.4 sport_6.47184 dport_6.22 sizeBin_M
iot_172.16.1.10 ext_172.16.5.9 sport_6.54392 dport_6.22 sizeBin_M
iot_172.16.6.11 ext_172.16.3.5 sport_6.46822 dport_6.22 sizeBin_M
iot_172.16.6.5 ext_172.16.5.5 sport_6.43470 dport_6.22 sizeBin_M
iot_172.16.4.13 ext_199.198.197.196 sport_6.33144 dport_6.4567 sizeBin_M
iot_172.16.1.9 ext_199.198.197.196 sport_6.37762 dport_6.4567 sizeBin_M
iot_172.16.4.13 ext_199.198.197.196 sport_6.33144 dport_6.4567 sizeBin_M
iot_172.16.1.9 ext_199.198.197.196 sport_6.37762 dport_6.4567 sizeBin_M
iot_172.16.4.13 ext_199.198.197.196 sport_6.33144 dport_6.4567 sizeBin_M
iot_172.16.1.9 ext_199.198.197.196 sport_6.37762 dport_6.4567 sizeBin_M
iot_172.16.4.13 ext_199.198.197.196 sport_6.33144 dport_6.4567 sizeBin_M
iot_172.16.1.9 ext_199.198.197.196 sport_6.37762 dport_6.4567 sizeBin_M
iot_172.16.4.13 ext_199.198.197.196 sport_6.33144 dport_6.4567 sizeBin_M
iot_172.16.1.9 ext_199.198.197.196 sport_6.37762 dport_6.4567 sizeBin_M
iot_172.16.4.13 ext_199.198.197.196 sport_6.33144 dport_6.4567 sizeBin_M
iot_172.16.1.9 ext_199.198.197.196 sport_6.37762 dport_6.4567 sizeBin_M
iot_172.16.4.13 ext_199.198.197.196 sport_6.33144 dport_6.4567 sizeBin_M
iot_172.16.1.9 ext_199.198.197.196 sport_6.37762 dport_6.4567 sizeBin_M
iot_172.16.4.13 ext_199.198.197.196 sport_6.33144 dport_6.4567 sizeBin_M
iot_172.16.4.13 ext_199.198.197.196 sport_6.33144 dport_6.4567 sizeBin_M
iot_172.16.4.13 ext_199.198.197.196 sport_6.33144 dport_6.4567 sizeBin_M
iot_172.16.4.13 ext_199.198.197.196 sport_6.33144 dport_6.4567 sizeBin_M
iot_172.16.5.11 ext_199.198.197.196 sport_6.51468 dport_6.4567 sizeBin_M
iot_172.16.5.11 ext_199.198.197.196 sport_6.51468 dport_6.4567 sizeBin_M
iot_172.16.5.14 ext_199.198.197.196 sport_6.39218 dport_6.4567 sizeBin_M
iot_172.16.5.14 ext_199.198.197.196 sport_6.39218 dport_6.4567 sizeBin_M
iot_172.16.7.11 ext_137.136.135.134 sport_6.55016 dport_6.80 sizeBin_M
iot_172.16.7.11 ext_137.136.135.134 sport_6.53742 dport_6.80 sizeBin_S
iot_172.16.6.12 ext_137.136.135.134 sport_6.40754 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.53212 dport_6.80 sizeBin_M
iot_172.16.5.12 ext_137.136.135.134 sport_6.45974 dport_6.80 sizeBin_M
iot_172.16.6.12 ext_137.136.135.134 sport_6.39366 dport_6.80 sizeBin_M
iot_172.16.5.12 ext_137.136.135.134 sport_6.46166 dport_6.80 sizeBin_M
iot_172.16.4.12 ext_137.136.135.134 sport_6.48752 dport_6.80 sizeBin_S
iot_172.16.4.7 ext_137.136.135.134 sport_6.40450 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.53122 dport_6.80 sizeBin_M
iot_172.16.7.9 ext_137.136.135.134 sport_6.57064 dport_6.80 sizeBin_M
iot_172.16.5.12 ext_137.136.135.134 sport_6.44876 dport_6.80 sizeBin_S
iot_172.16.4.7 ext_137.136.135.134 sport_6.40438 dport_6.80 sizeBin_M
iot_172.16.4.13 ext_137.136.135.134 sport_6.37116 dport_6.80 sizeBin_M
iot_172.16.7.11 ext_137.136.135.134 sport_6.55012 dport_6.80 sizeBin_M
iot_172.16.6.12 ext_137.136.135.134 sport_6.40768 dport_6.80 sizeBin_M
iot_172.16.7.13 ext_137.136.135.134 sport_6.33608 dport_6.80 sizeBin_M
iot_172.16.4.13 ext_137.136.135.134 sport_6.37030 dport_6.80 sizeBin_M
iot_172.16.7.7 ext_137.136.135.134 sport_6.56252 dport_6.80 sizeBin_M
iot_172.16.4.13 ext_137.136.135.134 sport_6.37000 dport_6.80 sizeBin_M
iot_172.16.7.7 ext_137.136.135.134 sport_6.56138 dport_6.80 sizeBin_S
iot_172.16.7.11 ext_137.136.135.134 sport_6.54980 dport_6.80 sizeBin_M
iot_172.16.5.12 ext_137.136.135.134 sport_6.46142 dport_6.80 sizeBin_M
iot_172.16.4.12 ext_137.136.135.134 sport_6.50298 dport_6.80 sizeBin_M
iot_172.16.6.14 ext_137.136.135.134 sport_6.39542 dport_6.80 sizeBin_M
iot_172.16.4.7 ext_137.136.135.134 sport_6.40452 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.53262 dport_6.80 sizeBin_S
iot_172.16.2.3 ext_137.136.135.134 sport_6.37594 dport_6.80 sizeBin_M
iot_172.16.4.13 ext_137.136.135.134 sport_6.36974 dport_6.80 sizeBin_M
iot_172.16.4.13 ext_137.136.135.134 sport_6.37128 dport_6.80 sizeBin_M
iot_172.16.4.8 ext_137.136.135.134 sport_6.44788 dport_6.80 sizeBin_M
iot_172.16.5.14 ext_137.136.135.134 sport_6.41510 dport_6.80 sizeBin_S
iot_172.16.6.12 ext_137.136.135.134 sport_6.40716 dport_6.80 sizeBin_M
iot_172.16.7.11 ext_137.136.135.134 sport_6.55002 dport_6.80 sizeBin_M
iot_172.16.7.9 ext_137.136.135.134 sport_6.57224 dport_6.80 sizeBin_M
iot_172.16.5.12 ext_137.136.135.134 sport_6.46084 dport_6.80 sizeBin_M
iot_172.16.7.9 ext_137.136.135.134 sport_6.57066 dport_6.80 sizeBin_M
iot_172.16.7.7 ext_137.136.135.134 sport_6.56246 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.53190 dport_6.80 sizeBin_M
iot_172.16.5.12 ext_137.136.135.134 sport_6.45960 dport_6.80 sizeBin_M
iot_172.16.7.9 ext_137.136.135.134 sport_6.57096 dport_6.80 sizeBin_M
iot_172.16.7.9 ext_137.136.135.134 sport_6.55772 dport_6.80 sizeBin_S
iot_172.16.4.7 ext_137.136.135.134 sport_6.40486 dport_6.80 sizeBin_M
iot_172.16.7.13 ext_137.136.135.134 sport_6.33612 dport_6.80 sizeBin_M
iot_172.16.5.12 ext_137.136.135.134 sport_6.46178 dport_6.80 sizeBin_M
iot_172.16.7.12 ext_137.136.135.134 sport_6.37538 dport_6.80 sizeBin_M
iot_172.16.6.14 ext_137.136.135.134 sport_6.39548 dport_6.80 sizeBin_M
iot_172.16.3.14 ext_137.136.135.134 sport_6.46732 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.53108 dport_6.80 sizeBin_M
iot_172.16.7.11 ext_137.136.135.134 sport_6.53742 dport_6.80 sizeBin_S
iot_172.16.5.12 ext_137.136.135.134 sport_6.46074 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.53232 dport_6.80 sizeBin_M
iot_172.16.4.13 ext_137.136.135.134 sport_6.35898 dport_6.80 sizeBin_S
iot_172.16.7.12 ext_137.136.135.134 sport_6.37536 dport_6.80 sizeBin_M
iot_172.16.4.13 ext_137.136.135.134 sport_6.36996 dport_6.80 sizeBin_M
iot_172.16.5.12 ext_137.136.135.134 sport_6.46182 dport_6.80 sizeBin_M
iot_172.16.7.7 ext_137.136.135.134 sport_6.54716 dport_6.80 sizeBin_S
iot_172.16.4.7 ext_137.136.135.134 sport_6.40444 dport_6.80 sizeBin_M
iot_172.16.7.7 ext_137.136.135.134 sport_6.56260 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.51778 dport_6.80 sizeBin_S
iot_172.16.7.9 ext_137.136.135.134 sport_6.57054 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.53112 dport_6.80 sizeBin_M
iot_172.16.6.14 ext_137.136.135.134 sport_6.38348 dport_6.80 sizeBin_S
iot_172.16.4.13 ext_137.136.135.134 sport_6.36992 dport_6.80 sizeBin_M
iot_172.16.7.13 ext_137.136.135.134 sport_6.60762 dport_6.80 sizeBin_S
iot_172.16.3.7 ext_137.136.135.134 sport_6.53242 dport_6.80 sizeBin_M
iot_172.16.3.14 ext_137.136.135.134 sport_6.46752 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.53244 dport_6.80 sizeBin_M
iot_172.16.7.11 ext_137.136.135.134 sport_6.54984 dport_6.80 sizeBin_M
iot_172.16.4.13 ext_137.136.135.134 sport_6.37014 dport_6.80 sizeBin_M
iot_172.16.7.9 ext_137.136.135.134 sport_6.57060 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.53174 dport_6.80 sizeBin_M
iot_172.16.7.9 ext_137.136.135.134 sport_6.57232 dport_6.80 sizeBin_M
iot_172.16.5.12 ext_137.136.135.134 sport_6.46148 dport_6.80 sizeBin_M
iot_172.16.3.14 ext_137.136.135.134 sport_6.45636 dport_6.80 sizeBin_S
iot_172.16.4.13 ext_137.136.135.134 sport_6.37140 dport_6.80 sizeBin_M
iot_172.16.7.9 ext_137.136.135.134 sport_6.55626 dport_6.80 sizeBin_S
iot_172.16.7.9 ext_137.136.135.134 sport_6.57230 dport_6.80 sizeBin_M
iot_172.16.7.7 ext_137.136.135.134 sport_6.56230 dport_6.80 sizeBin_M
iot_172.16.7.12 ext_137.136.135.134 sport_6.36456 dport_6.80 sizeBin_M
iot_172.16.7.7 ext_137.136.135.134 sport_6.56166 dport_6.80 sizeBin_M
iot_172.16.4.7 ext_137.136.135.134 sport_6.40458 dport_6.80 sizeBin_M
iot_172.16.7.7 ext_137.136.135.134 sport_6.56198 dport_6.80 sizeBin_M
iot_172.16.3.14 ext_137.136.135.134 sport_6.46760 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.53216 dport_6.80 sizeBin_M
iot_172.16.7.7 ext_137.136.135.134 sport_6.56202 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.51778 dport_6.80 sizeBin_S
iot_172.16.4.13 ext_137.136.135.134 sport_6.37018 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.53162 dport_6.80 sizeBin_S
iot_172.16.7.12 ext_137.136.135.134 sport_6.36062 dport_6.80 sizeBin_S
iot_172.16.7.9 ext_137.136.135.134 sport_6.57156 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.53124 dport_6.80 sizeBin_M
iot_172.16.3.7 ext_137.136.135.134 sport_6.53214 dport_6.80 sizeBin_M
iot_172.16.7.7 ext_137.136.135.134 sport_6.56204 dport_6.80 sizeBin_M
iot_172.16.4.12 ext_137.136.135.134 sport_6.50334 dport_6.80 sizeBin_M
iot_172.16.3.14 ext_137.136.135.134 sport_6.46730 dport_6.80 sizeBin_M
iot_172.16.7.11 ext_137.136.135.134 sport_6.54990 dport_6.80 sizeBin_M
iot_172.16.7.13 ext_137.136.135.134 sport_6.33592 dport_6.80 sizeBin_M
iot_172.16.5.12 ext_137.136.135.134 sport_6.45982 dport_6.80 sizeBin_M
iot_172.16.2.3 ext_137.136.135.134 sport_6.37572 dport_6.80 sizeBin_M
iot_172.16.7.9 ext_137.136.135.134 sport_6.57176 dport_6.80 sizeBin_M
iot_172.16.4.13 ext_137.136.135.134 sport_6.36982 dport_6.80 sizeBin_M
