iot_172.16.1.10 ext_172.16.5.5 sport_6.41694 dport_6.22 sizeBin_M
iot_172.16.3.12 ext_172.16.1.4 sport_6.50262 dport_6.22 sizeBin_M
iot_172.16.1.14 ext_172.16.4.4 sport_6.57990 dport_6.22 sizeBin_M
iot_172.16.5.11 ext_172.16.4.11 sport_6.45360 dport_6.22 sizeBin_M
iot_172.16.2.6 ext_172.16.7.3 sport_6.33326 dport_6.22 sizeBin_M
iot_172.16.6.14 ext_172.16.1.12 sport_6.50088 dport_6.22 sizeBin_M
iot_172.16.5.10 ext_172.16.1.189 sport_6.65046 dport_6.22 sizeBin_S
iot_172.16.7.10 ext_172.16.6.4 sport_6.55826 dport_6.22 sizeBin_M
iot_172.16.5.13 ext_172.16.6.187 sport_6.17302 dport_6.22 sizeBin_S
iot_172.16.2.6 ext_172.16.4.9 sport_6.56230 dport_6.22 sizeBin_M
iot_172.16.5.12 ext_172.16.4.227 sport_6.40139 dport_6.22 sizeBin_S
iot_172.16.6.11 ext_172.16.5.3 sport_6.52300 dport_6.22 sizeBin_M
iot_172.16.6.3 ext_172.16.3.205 sport_6.63787 dport_6.22 sizeBin_S
iot_172.16.1.14 ext_172.16.2.14 sport_6.48700 dport_6.22 sizeBin_M
iot_172.16.2.3 ext_172.16.4.4 sport_6.49336 dport_6.22 sizeBin_M
iot_172.16.5.14 ext_172.16.7.4 sport_6.41376 dport_6.22 sizeBin_M
iot_172.16.7.12 ext_172.16.1.8 sport_6.44400 dport_6.22 sizeBin_M
iot_172.16.2.3 ext_172.16.4.5 sport_6.42306 dport_6.22 sizeBin_M
iot_172.16.4.13 ext_172.16.5.204 sport_6.53255 dport_6.22 sizeBin_S
iot_172.16.6.11 ext_172.16.6.216 sport_6.27954 dport_6.22 sizeBin_S
iot_172.16.4.7 ext_172.16.7.223 sport_6.51657 dport_6.22 sizeBin_S
iot_172.16.6.14 ext_172.16.4.14 sport_6.48776 dport_6.22 sizeBin_M
iot_172.16.5.14 ext_172.16.2.9 sport_6.56058 dport_6.22 sizeBin_M
iot_172.16.1.10 ext_172.16.2.9 sport_6.42366 dport_6.22 sizeBin_M
iot_172.16.5.10 ext_172.16.4.161 sport_6.4279 dport_6.22 sizeBin_S
iot_172.16.4.12 ext_172.16.1.13 sport_6.41990 dport_6.22 sizeBin_M
iot_172.16.2.3 ext_172.16.6.125 sport_6.33269 dport_6.22 sizeBin_S
iot_172.16.6.3 ext_172.16.5.3 sport_6.37340 dport_6.22 sizeBin_M
iot_172.16.6.5 ext_172.16.6.231 sport_6.19049 dport_6.22 sizeBin_S
iot_172.16.1.14 ext_172.16.3.10 sport_6.33524 dport_6.22 sizeBin_M
