intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.2.13,172.16.5.14,6,22,1,37838,14,12,1688,1770,1,10,1578123508.72023
172.16.2.13,172.16.5.14,6,22,1,37840,14,12,1688,1770,1,10,1578123508.735403
172.16.2.13,172.16.3.14,6,22,1,54712,14,12,1688,1770,1,10,1578123508.782944
172.16.2.13,172.16.3.14,6,22,1,54714,14,12,1688,1770,1,10,1578123508.783069
172.16.2.12,172.16.3.14,6,22,1,46640,14,12,1688,1770,1,10,1578123508.789292
172.16.2.12,172.16.3.14,6,22,1,46642,14,12,1688,1770,1,10,1578123508.792725
172.16.2.14,172.16.5.14,6,22,1,60546,14,12,1688,1762,1,10,1578123508.879537
172.16.2.14,172.16.5.14,6,22,1,60548,14,12,1688,1770,1,10,1578123508.898152
172.16.2.13,172.16.4.13,6,22,1,51604,14,12,1688,1770,1,10,1578123508.94158
172.16.2.13,172.16.4.13,6,22,1,51606,14,12,1688,1770,1,10,1578123508.941948
172.16.2.13,172.16.5.12,6,22,1,41372,14,12,1688,1770,1,10,1578123508.986201
172.16.2.13,172.16.5.12,6,22,1,41374,14,12,1688,1770,1,10,1578123508.987716
172.16.2.14,172.16.5.12,6,22,1,38680,14,12,1688,1770,1,10,1578123508.994012
172.16.2.14,172.16.5.12,6,22,1,38682,14,12,1688,1770,1,10,1578123508.997685
172.16.2.6,255.106.132.143,6,3839,1,41572,1,1,40,40,1,0,1578123509.086398
172.16.2.14,172.16.1.9,6,22,1,38658,13,12,1636,1770,1,10,1578123509.096141
172.16.2.14,172.16.1.9,6,22,1,38660,13,12,1636,1770,1,10,1578123509.136296
172.16.2.9,172.16.1.9,6,22,1,48698,13,12,1636,1770,1,10,1578123509.165257
172.16.2.9,172.16.1.9,6,22,1,48700,13,12,1636,1770,1,10,1578123509.167591
172.16.2.12,172.16.5.13,6,22,1,37342,13,12,1636,1770,1,10,1578123509.772934
172.16.2.12,172.16.5.13,6,22,1,37344,13,12,1636,1770,1,10,1578123509.773083
172.16.2.6,172.16.7.5,6,22,0,60544,12,14,1770,1688,1,10,1578123509.901969
172.16.2.6,172.16.7.5,6,22,0,60546,10,12,1586,1584,1,9,1578123509.902339
172.16.2.6,172.16.5.5,6,22,0,59732,12,14,1770,1688,1,10,1578123509.902649
172.16.2.6,172.16.5.5,6,22,0,59734,12,14,1770,1688,1,10,1578123509.903108
172.16.2.6,172.16.6.4,6,22,0,58426,11,14,1718,1688,1,10,1578123509.906472
172.16.2.6,172.16.6.4,6,22,0,58428,12,13,1770,1636,1,10,1578123509.908443
172.16.2.6,172.16.4.4,6,22,0,43566,10,11,2017,1532,1,11,1578123509.919501
