intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.11,192.168.1.40,6,23,1,61472,1,1,40,40,1,0,1578120314.781479
172.16.4.10,192.168.1.40,6,22,1,4305,2,1,80,44,1,0,1578120335.718605
172.16.4.10,192.168.1.40,6,22,1,52828,11,12,1708,1466,1,10,1578120340.038201
172.16.4.10,192.168.1.40,6,22,1,52830,11,12,1708,1466,1,10,1578120340.038582
172.16.6.9,192.168.1.40,6,22,1,54347,2,1,80,44,1,0,1578120335.701995
172.16.6.9,192.168.1.40,6,22,1,57862,11,12,1708,1738,1,10,1578120340.014728
172.16.6.9,192.168.1.40,6,22,1,57864,11,12,1708,1738,1,10,1578120340.018103
172.16.4.10,192.168.1.40,6,22,1,52836,12,12,1760,1466,1,10,1578120350.040861
172.16.4.10,192.168.1.40,6,22,1,52838,12,12,1760,1466,1,10,1578120350.041398
172.16.4.10,192.168.1.40,6,22,1,52844,12,12,1760,1466,1,10,1578120360.065895
172.16.4.10,192.168.1.40,6,22,1,52846,12,12,1760,1466,1,10,1578120360.066071
172.16.6.9,192.168.1.40,6,22,1,57870,12,12,1760,1730,1,10,1578120350.035253
172.16.6.9,192.168.1.40,6,22,1,57872,12,12,1760,1738,1,10,1578120350.047809
172.16.6.9,192.168.1.40,6,22,1,57878,12,12,1760,1730,1,10,1578120360.042316
172.16.6.9,192.168.1.40,6,22,1,57880,11,12,1708,1738,1,10,1578120360.045885
172.16.4.10,192.168.1.40,6,22,1,52852,12,12,1760,1466,1,10,1578120370.077339
172.16.4.10,192.168.1.40,6,22,1,52854,11,12,1708,1466,1,10,1578120370.077874
172.16.4.10,192.168.1.40,6,22,1,52860,12,12,1760,1466,1,10,1578120380.086691
172.16.4.10,192.168.1.40,6,22,1,52862,12,12,1760,1466,1,10,1578120380.086735
172.16.6.9,192.168.1.40,6,22,1,57886,11,12,1708,1738,1,10,1578120370.056173
172.16.6.9,192.168.1.40,6,22,1,57888,11,12,1708,1738,1,10,1578120370.058954
172.16.6.9,192.168.1.40,6,22,1,57894,11,12,1708,1738,1,10,1578120380.062884
172.16.6.9,192.168.1.40,6,22,1,57896,11,12,1708,1738,1,10,1578120380.062937
172.16.4.10,192.168.1.40,6,22,1,52868,12,12,1760,1466,1,10,1578120390.095488
172.16.4.10,192.168.1.40,6,22,1,52870,12,12,1760,1466,1,10,1578120390.095773
172.16.4.4,archive.ubuntu.com.,6,80,0,46548,45,41,88838,2293,1,4,1578120394.236799
172.16.4.4,archive.ubuntu.com.,6,80,0,59982,6,8,5172,584,1,2,1578120399.414829
172.16.4.10,192.168.1.40,6,22,1,52876,12,12,1760,1466,1,10,1578120400.103715
172.16.4.10,192.168.1.40,6,22,1,52878,12,12,1760,1466,1,10,1578120400.104133
172.16.4.4,archive.ubuntu.com.,6,80,0,59984,403,253,667427,13306,1,11,1578120402.623182
172.16.6.9,192.168.1.40,6,22,1,57902,11,12,1708,1730,1,10,1578120390.072161
172.16.6.9,192.168.1.40,6,22,1,57904,11,12,1708,1738,1,10,1578120390.076727
172.16.6.9,192.168.1.40,6,22,1,57910,12,12,1760,1738,1,10,1578120400.091554
172.16.6.9,192.168.1.40,6,22,1,57912,12,12,1760,1730,1,10,1578120400.097741
172.16.4.4,archive.ubuntu.com.,6,80,0,59986,9,11,9668,734,1,2,1578120406.939701
172.16.4.10,192.168.1.40,6,22,1,52884,12,12,1760,1466,1,10,1578120410.128759
172.16.4.10,192.168.1.40,6,22,1,52886,12,12,1760,1466,1,10,1578120410.129095
172.16.4.4,archive.ubuntu.com.,6,80,0,59988,433,260,681443,13692,1,9,1578120410.337503
172.16.4.4,archive.ubuntu.com.,6,80,0,59990,29,29,50485,1670,1,4,1578120414.948699
172.16.4.4,archive.ubuntu.com.,6,80,0,59992,80,75,167647,4071,1,5,1578120418.481754
172.16.4.10,192.168.1.40,6,22,1,52892,12,12,1760,1466,1,10,1578120420.13125
172.16.4.10,192.168.1.40,6,22,1,52894,12,12,1760,1466,1,10,1578120420.131525
172.16.4.4,archive.ubuntu.com.,6,80,0,59994,53,53,120887,2923,1,5,1578120422.478664
