intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.2.6,192.168.1.18,6,22,1,35076,12,12,1760,1466,1,10,1578122090.12856
172.16.2.6,192.168.1.18,6,22,1,35078,12,12,1760,1466,1,10,1578122090.139258
172.16.2.3,88.230.201.114,6,110,1,21131,1,1,40,40,1,0,1578122090.78119
172.16.2.12,158.76.248.221,6,6541,1,2254,1,1,40,40,1,0,1578122090.803318
172.16.2.9,72.182.206.116,6,6985,1,24624,1,1,40,40,1,0,1578122090.855969
172.16.2.2,21.170.219.60,6,8804,1,20634,1,1,40,40,1,0,1578122091.060433
172.16.2.14,55.38.41.110,6,5182,1,34385,1,1,40,40,1,0,1578122091.068601
172.16.2.13,223.196.37.172,6,2404,1,42747,1,1,40,40,1,0,1578122093.145194
172.16.2.8,172.19.75.109,6,4567,0,35496,3,4,168,228,0,4,1578122093.884981
172.16.2.8,172.16.5.12,6,22,0,51432,12,11,1498,1532,1,10,1578122093.918052
172.16.2.8,172.16.5.12,6,22,0,51434,12,11,1498,1532,1,10,1578122093.918393
172.16.2.8,172.16.5.181,6,22,0,55915,0,1,0,40,1,0,1578122094.960051
172.16.2.8,172.16.7.64,6,22,0,56856,0,1,0,40,1,0,1578122094.964212
172.16.2.8,172.16.1.167,6,22,0,56335,0,1,0,40,1,0,1578122094.964613
172.16.2.8,172.16.4.76,6,22,0,47525,0,1,0,40,1,0,1578122094.966291
172.16.2.9,144.87.137.69,6,9053,1,32020,1,1,40,40,1,0,1578122095.892456
172.16.2.2,145.178.3.239,6,372,1,28821,1,1,40,40,1,0,1578122095.908469
172.16.2.12,161.110.88.196,6,2114,1,43223,1,1,40,40,1,0,1578122096.104093
172.16.2.9,54.149.87.52,6,9916,1,1341,1,1,40,40,1,0,1578122098.283352
172.16.2.6,192.168.1.18,6,22,1,35096,12,12,1760,1466,1,10,1578122100.239323
172.16.2.6,192.168.1.18,6,22,1,35098,17,51,2276,6262,1,53,1578122100.239606
172.16.2.6,172.19.75.109,6,8000,0,59192,12,12,13253,728,1,3,1578122100.312502
172.16.2.6,192.168.1.159,6,4567,0,50949,0,1,0,40,1,0,1578122100.80843
172.16.2.3,189.33.114.0,6,2694,1,39945,1,1,40,40,1,0,1578122101.103636
172.16.2.3,218.245.148.185,6,6346,1,21005,1,1,40,40,1,0,1578122101.113914
172.16.2.12,86.35.144.105,6,791,1,40535,1,1,40,40,1,0,1578122101.418016
172.16.2.8,172.16.6.57,6,22,0,3041,0,1,0,40,1,0,1578122101.981863
172.16.2.8,172.16.1.37,6,22,0,52375,0,1,0,40,1,0,1578122101.983074
172.16.2.8,172.16.3.60,6,22,0,6316,0,1,0,40,1,0,1578122101.985962
172.16.2.8,172.16.6.117,6,22,0,16276,0,1,0,40,1,0,1578122101.987491
172.16.2.6,192.168.1.156,6,4567,0,27462,0,1,0,40,1,0,1578122102.851748
172.16.2.13,148.6.212.237,6,1789,1,15160,1,1,40,40,1,0,1578122103.309301
172.16.2.8,193.114.200.144,6,6549,1,50890,1,1,40,40,1,0,1578122103.442102
172.16.2.8,172.16.5.12,6,22,0,51436,26,14,3426,1960,1,28,1578122103.921912
172.16.2.8,172.16.5.12,6,22,0,51438,12,12,1498,1584,1,10,1578122103.922409
172.16.2.9,212.200.65.218,6,6045,1,53048,1,1,40,40,1,0,1578122104.442028
172.16.2.6,192.168.1.160,6,4567,0,2597,0,1,0,40,1,0,1578122104.89071
172.16.2.8,98.141.108.74,6,9054,1,38054,1,1,40,40,1,0,1578122106.208816
172.16.2.2,116.88.186.94,6,9140,1,15653,1,1,40,40,1,0,1578122106.254493
172.16.2.14,191.76.226.160,6,5700,1,10921,1,1,40,40,1,0,1578122106.286483
172.16.2.6,205.137.190.230,6,6307,1,21476,1,1,40,40,1,0,1578122106.430659
172.16.2.6,192.168.1.154,6,4567,0,33127,0,1,0,40,1,0,1578122106.946171
172.16.7.9,33.220.31.51,6,5744,1,24811,1,1,40,40,1,0,1578122094.08665
172.16.7.2,134.107.74.77,6,8842,1,58086,1,1,40,40,1,0,1578122094.11602
172.16.7.2,222.35.251.218,6,2378,1,15015,1,1,40,40,1,0,1578122095.840148
172.16.7.3,96.173.220.53,6,4495,1,17134,1,1,40,40,1,0,1578122096.11257
172.16.7.3,209.34.240.132,6,5341,1,30412,1,1,40,40,1,0,1578122096.157171
172.16.7.13,28.235.102.130,6,623,1,39253,1,1,40,40,1,0,1578122096.174521
172.16.7.4,192.168.1.40,6,22,1,57394,12,12,1760,1730,1,10,1578122098.792251
172.16.7.4,192.168.1.40,6,22,1,57396,13,12,1812,1730,1,10,1578122098.799486
172.16.7.10,156.64.220.30,6,3277,1,58554,1,1,40,40,1,0,1578122099.172161
172.16.7.4,192.168.1.18,6,22,1,56276,11,12,1708,1738,1,10,1578122100.188269
172.16.7.4,192.168.1.18,6,22,1,56278,11,12,1708,1738,1,10,1578122100.188565
172.16.7.9,26.234.209.72,6,4310,1,31451,1,1,40,40,1,0,1578122101.105577
172.16.7.4,174.3.112.135,6,8339,1,51519,1,1,40,40,1,0,1578122101.109297
172.16.7.13,209.50.112.226,6,6216,1,35166,1,1,40,40,1,0,1578122101.343505
172.16.7.10,145.32.159.172,6,8025,1,1134,1,1,40,40,1,0,1578122103.3878
172.16.7.10,251.212.123.213,6,1857,1,9835,1,1,40,40,1,0,1578122104.307473
172.16.7.4,179.12.30.16,6,6905,1,17748,1,1,40,40,1,0,1578122104.429466
172.16.7.11,182.152.190.142,6,9117,1,4695,1,1,40,40,1,0,1578122106.134682
172.16.7.3,243.122.89.16,6,8636,1,27154,1,1,40,40,1,0,1578122108.482486
172.16.7.4,192.168.1.40,6,22,1,57426,12,12,1760,1730,1,10,1578122109.011652
172.16.7.4,192.168.1.40,6,22,1,57428,12,12,1760,1738,1,10,1578122109.015581
172.16.7.11,145.233.154.148,6,5474,1,36048,1,1,40,40,1,0,1578122109.554061
172.16.7.4,101.179.22.78,6,5224,1,2423,1,1,40,40,1,0,1578122109.611606
172.16.7.7,214.40.182.228,6,5421,1,25927,1,1,40,40,1,0,1578122109.615057
172.16.7.4,192.168.1.18,6,22,1,56296,12,12,1760,1738,1,10,1578122110.206527
172.16.7.4,192.168.1.18,6,22,1,56298,12,12,1760,1738,1,10,1578122110.207174
172.16.7.13,129.148.37.245,6,2381,1,51140,1,1,40,40,1,0,1578122111.303852
172.16.7.13,133.50.139.216,6,1806,1,44561,1,1,40,40,1,0,1578122111.596707
172.16.1.9,55.155.1.249,6,3633,1,48282,1,1,40,40,1,0,1578122098.251266
172.16.1.14,97.232.46.23,6,6851,1,30916,1,1,40,40,1,0,1578122098.279649
172.16.1.3,192.168.1.40,6,22,1,37068,13,12,1812,2089,1,11,1578122098.789527
172.16.1.3,192.168.1.40,6,22,1,37070,12,12,1760,2089,1,11,1578122098.797533
