intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.5.8,172.16.3.12,6,22,1,33404,3,2,156,184,0,1,1578123221.575842
172.16.5.8,172.16.3.12,6,22,1,33402,2,2,104,184,0,1,1578123221.60334
172.16.5.8,13.28.200.204,6,2880,1,59121,1,1,40,40,1,0,1578123221.973151
172.16.5.9,172.16.4.10,6,22,1,44626,12,12,1584,1770,1,10,1578123222.136448
172.16.5.9,172.16.4.10,6,22,1,44628,11,12,1532,1770,1,10,1578123222.140199
172.16.5.4,172.16.2.166,6,22,0,25400,0,1,0,40,1,0,1578123222.19547
172.16.5.4,172.16.2.215,6,22,0,63005,0,1,0,40,1,0,1578123222.199241
172.16.5.4,172.16.3.227,6,22,0,44912,0,1,0,40,1,0,1578123222.200643
172.16.5.4,172.16.6.128,6,22,0,59154,0,1,0,40,1,0,1578123222.203502
172.16.5.4,172.16.3.188,6,22,0,26501,0,1,0,40,1,0,1578123222.204768
172.16.5.8,192.168.1.18,6,22,1,36652,12,12,1760,1738,1,10,1578123222.236796
172.16.5.8,192.168.1.18,6,22,1,36654,12,12,1760,1738,1,10,1578123222.23885
172.16.5.5,172.16.1.11,6,22,1,47592,14,12,1688,1770,1,10,1578123222.280015
172.16.5.5,172.16.1.11,6,22,1,47594,14,12,1688,1770,1,10,1578123222.280394
172.16.5.9,192.168.1.18,6,22,1,60594,11,12,1708,1730,1,10,1578123222.308697
172.16.5.9,192.168.1.18,6,22,1,60596,11,12,1708,1738,1,10,1578123222.309147
172.16.5.6,172.16.7.12,6,22,1,51466,13,12,1636,2505,1,11,1578123222.375713
172.16.5.6,172.16.7.12,6,22,1,51468,12,10,1584,2401,1,11,1578123222.375891
172.16.5.8,172.16.7.12,6,22,1,60174,13,12,1636,1770,1,10,1578123222.392639
172.16.5.8,172.16.7.12,6,22,1,60176,13,12,1636,1770,1,10,1578123222.394126
172.16.5.5,172.16.1.14,6,22,1,52956,14,12,1688,1770,1,10,1578123222.638792
172.16.5.5,172.16.1.14,6,22,1,52958,14,12,1688,1770,1,10,1578123222.64438
172.16.5.6,172.16.1.14,6,22,1,43450,13,12,1636,2505,1,11,1578123222.64818
172.16.5.6,172.16.1.14,6,22,1,43452,13,12,1636,2505,1,11,1578123222.649929
172.16.5.8,172.16.1.14,6,22,1,49804,14,12,1688,1770,1,10,1578123222.654113
172.16.5.8,172.16.1.14,6,22,1,49806,14,12,1688,1762,1,10,1578123222.654847
172.16.5.9,172.16.1.14,6,22,1,38884,14,12,1688,1762,1,10,1578123222.65672
172.16.5.9,172.16.1.14,6,22,1,38886,14,12,1688,1770,1,10,1578123222.660547
172.16.5.5,172.16.2.6,6,22,1,58316,14,12,1688,1770,1,10,1578123222.987101
172.16.5.5,172.16.2.6,6,22,1,58318,14,12,1688,1770,1,10,1578123222.98724
172.16.5.12,172.16.7.4,6,22,0,49042,12,14,1770,1688,1,10,1578123223.24865
172.16.5.12,172.16.7.4,6,22,0,49044,12,14,1770,1688,1,10,1578123223.249152
172.16.5.12,172.16.7.5,6,22,0,53652,12,14,1770,1688,1,10,1578123223.249717
172.16.5.12,172.16.7.5,6,22,0,53654,12,14,1770,1688,1,10,1578123223.252923
172.16.5.12,172.16.6.9,6,22,0,39126,12,14,1770,1688,1,10,1578123223.258039
172.16.5.12,172.16.6.9,6,22,0,39128,12,14,1770,1688,1,10,1578123223.265272
172.16.5.12,172.16.1.12,6,22,0,51982,11,14,1270,1688,1,9,1578123223.268716
172.16.5.12,172.16.1.12,6,22,0,51984,11,14,1270,1688,1,9,1578123223.270369
172.16.5.12,172.16.2.13,6,22,0,39956,12,14,1770,1688,1,10,1578123223.272478
172.16.5.12,172.16.2.13,6,22,0,39958,12,14,1770,1688,1,10,1578123223.275487
172.16.5.12,172.16.2.14,6,22,0,37264,12,14,1770,1688,1,10,1578123223.284903
172.16.5.12,172.16.2.14,6,22,0,37266,12,14,1770,1688,1,10,1578123223.287311
172.16.5.12,172.16.4.11,6,22,0,48408,12,14,1770,1688,1,10,1578123223.2939
172.16.5.12,172.16.4.11,6,22,0,48410,12,14,1770,1688,1,10,1578123223.295943
