intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.3.5,102.224.40.74,6,7609,1,30216,1,1,40,40,1,0,1578123184.531368
172.16.3.12,7.92.40.190,6,7082,1,41322,1,1,40,40,1,0,1578123184.541449
172.16.3.10,73.26.246.204,6,5018,1,38687,1,1,40,40,1,0,1578123184.691522
172.16.3.14,172.16.2.13,6,22,0,53560,12,13,1770,1636,1,10,1578123184.826499
172.16.3.14,172.16.2.13,6,22,0,53562,12,13,1770,1636,1,10,1578123184.826837
172.16.3.14,172.16.4.4,6,22,0,35346,10,12,2017,1584,1,11,1578123184.827193
172.16.3.14,172.16.4.4,6,22,0,35348,12,13,2121,1636,1,11,1578123184.830464
172.16.3.14,172.16.2.12,6,22,0,45488,12,13,1770,1636,1,10,1578123184.836522
172.16.3.14,172.16.2.12,6,22,0,45490,12,12,1770,1584,1,10,1578123184.838194
172.16.3.14,172.16.4.9,6,22,0,52292,12,13,1770,1636,1,10,1578123184.841724
172.16.3.14,172.16.4.9,6,22,0,52294,12,13,1770,1636,1,10,1578123184.844038
172.16.3.14,172.16.4.14,6,22,0,53364,12,13,1770,1636,1,10,1578123184.84648
172.16.3.14,172.16.4.14,6,22,0,53366,12,13,1770,1636,1,10,1578123184.84806
172.16.3.14,172.16.1.8,6,22,0,47778,12,13,1770,1636,1,10,1578123184.849831
172.16.3.14,172.16.1.8,6,22,0,47780,12,14,1770,1688,1,10,1578123184.85365
172.16.3.6,192.168.1.40,6,22,1,60010,12,12,1760,1730,1,10,1578123185.429303
172.16.3.6,192.168.1.40,6,22,1,60012,12,12,1760,1730,1,10,1578123185.434458
172.16.3.4,192.168.1.40,6,22,1,36448,12,12,1760,1738,1,10,1578123185.45202
172.16.3.4,192.168.1.40,6,22,1,36450,12,12,1760,1738,1,10,1578123185.453673
172.16.3.5,188.85.224.10,6,5562,1,27265,1,1,40,40,1,0,1578123185.901747
172.16.3.5,172.16.5.14,6,22,1,49026,11,12,1532,1770,1,10,1578123186.455141
172.16.3.5,172.16.5.14,6,22,1,49028,12,12,1584,1770,1,10,1578123186.455169
172.16.3.5,172.16.6.10,6,22,1,45238,14,12,1688,1770,1,10,1578123186.592711
172.16.3.5,172.16.6.10,6,22,1,45240,14,12,1688,1770,1,10,1578123186.592732
172.16.3.10,172.16.6.12,6,22,1,46568,14,12,1688,1770,1,10,1578123186.776998
172.16.3.10,172.16.6.12,6,22,1,46570,14,12,1688,1770,1,10,1578123186.782729
172.16.3.6,172.16.6.12,6,22,1,56106,14,12,1688,1770,1,10,1578123186.786269
172.16.3.6,172.16.6.12,6,22,1,56108,14,12,1688,1770,1,10,1578123186.789407
172.16.3.5,172.16.6.12,6,22,1,37696,14,12,1688,1770,1,10,1578123186.797542
172.16.3.5,172.16.6.12,6,22,1,37698,14,12,1688,1770,1,10,1578123186.79993
172.16.3.6,172.16.4.8,6,22,1,49964,13,12,1636,1770,1,10,1578123187.498767
172.16.3.6,172.16.4.8,6,22,1,49966,13,12,1636,1770,1,10,1578123187.50066
172.16.3.12,172.16.2.131,6,22,0,49292,0,1,0,40,1,0,1578123187.804446
172.16.3.12,172.16.5.170,6,22,0,41222,0,1,0,40,1,0,1578123187.805886
172.16.3.12,172.16.1.60,6,22,0,13963,0,1,0,40,1,0,1578123187.806163
172.16.3.12,172.16.6.104,6,22,0,14105,0,1,0,40,1,0,1578123187.807964
172.16.3.4,172.16.5.4,6,22,1,57838,14,12,1688,1770,1,10,1578123187.857519
172.16.3.4,172.16.5.4,6,22,1,57840,14,12,1688,1770,1,10,1578123187.858366
172.16.3.5,172.16.5.4,6,22,1,59750,14,12,1688,1770,1,10,1578123188.213176
172.16.3.5,172.16.5.4,6,22,1,59752,14,12,1688,1770,1,10,1578123188.243097
172.16.3.14,28.9.233.51,6,7465,1,17504,1,1,40,40,1,0,1578123188.429537
172.16.3.10,172.16.1.10,6,22,1,33348,13,12,1636,1762,1,10,1578123188.528958
172.16.3.10,172.16.1.10,6,22,1,33350,13,12,1636,1770,1,10,1578123188.529343
172.16.3.14,172.16.6.198,6,22,0,14673,0,1,0,40,1,0,1578123189.154691
172.16.3.14,172.16.1.74,6,22,0,40730,0,1,0,40,1,0,1578123189.156402
172.16.3.14,172.16.6.59,6,22,0,56866,0,1,0,40,1,0,1578123189.158463
172.16.3.7,172.16.3.118,6,22,0,15847,0,1,0,40,1,0,1578123189.318401
172.16.3.7,172.16.5.94,6,22,0,44034,0,1,0,40,1,0,1578123189.328598
172.16.3.7,172.16.5.165,6,22,0,246,0,1,0,40,1,0,1578123189.329789
172.16.3.7,172.16.3.126,6,22,0,44631,0,1,0,40,1,0,1578123189.332338
172.16.3.4,172.16.4.7,6,22,1,48818,14,12,1688,1770,1,10,1578123189.352099
172.16.3.4,172.16.4.7,6,22,1,48820,14,12,1688,1762,1,10,1578123189.372364
172.16.3.10,172.16.4.7,6,22,1,43636,14,12,1688,1770,1,10,1578123189.386691
172.16.3.10,172.16.4.7,6,22,1,43638,14,12,1688,1770,1,10,1578123189.414566
172.16.3.5,192.168.1.45,6,22,1,58298,12,12,1760,1730,1,10,1578123189.432099
172.16.3.5,192.168.1.45,6,22,1,58300,12,12,1760,1738,1,10,1578123189.453525
172.16.3.6,192.168.1.45,6,22,1,46800,12,12,1760,1738,1,10,1578123189.471461
172.16.3.6,192.168.1.45,6,22,1,46802,12,12,1760,1738,1,10,1578123189.493867
172.16.3.10,172.16.7.7,6,22,1,47174,14,12,1688,1770,1,10,1578123189.534131
