intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.5.4,172.16.1.5,6,22,0,3691,0,1,0,40,1,0,1578122681.538992
172.16.5.4,172.16.6.244,6,22,0,35913,0,1,0,40,1,0,1578122681.540494
172.16.5.4,172.16.5.76,6,22,0,18424,0,1,0,40,1,0,1578122681.544151
172.16.5.4,172.16.4.173,6,22,0,23196,0,1,0,40,1,0,1578122681.551439
172.16.5.4,172.16.1.201,6,22,0,44639,0,1,0,40,1,0,1578122681.554535
172.16.5.4,172.16.3.84,6,22,0,61971,0,1,0,40,1,0,1578122681.556148
172.16.5.10,172.16.3.14,6,22,1,58300,12,12,1584,1498,1,10,1578122681.626679
172.16.5.10,172.16.3.14,6,22,1,58302,12,12,1584,1498,1,10,1578122681.627275
172.16.5.12,172.19.75.109,6,4567,0,34898,5,6,320,332,0,6,1578122681.921543
172.16.5.4,172.19.75.109,6,4567,0,60314,5,6,320,332,0,6,1578122681.922614
172.16.5.12,192.168.1.20,6,80,0,49110,1,1,40,60,1,0,1578122681.924659
172.16.5.4,192.168.1.20,6,80,0,48070,1,1,40,60,1,0,1578122681.935971
172.16.5.12,192.168.1.20,6,80,0,49112,1,1,40,60,1,0,1578122681.961204
172.16.5.4,192.168.1.20,6,80,0,48072,1,1,40,60,1,0,1578122681.969236
172.16.5.14,172.16.6.12,6,22,1,42688,12,12,1584,1498,1,10,1578122682.024866
172.16.5.14,172.16.6.12,6,22,1,42690,12,12,1584,1498,1,10,1578122682.029193
172.16.5.5,185.18.184.104,6,8266,1,39147,1,1,40,40,1,0,1578122682.048456
172.16.5.11,192.168.1.152,6,4567,0,46603,0,1,0,40,1,0,1578122682.300502
172.16.5.11,172.16.4.13,6,22,1,44924,12,12,1584,1498,1,10,1578122682.387447
172.16.5.11,172.16.4.13,6,22,1,44926,12,12,1584,1498,1,10,1578122682.397445
172.16.5.14,172.16.4.13,6,22,1,51952,13,12,1636,1498,1,10,1578122682.427934
