intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.4,172.16.3.12,6,22,1,48344,3,2,156,184,0,1,1578123493.231423
172.16.7.4,192.168.1.40,6,22,1,35226,3,2,156,184,0,1,1578123493.238619
172.16.7.4,192.168.1.40,6,22,1,35228,3,2,156,184,0,1,1578123493.296529
172.16.7.4,172.16.3.12,6,22,1,48346,3,2,156,184,0,1,1578123493.30435
172.16.7.5,192.168.1.40,6,22,1,43798,2,2,104,184,0,1,1578123493.323367
172.16.7.5,192.168.1.40,6,22,1,43796,2,2,104,184,0,1,1578123493.341057
172.16.7.6,247.18.44.200,6,4071,1,22100,1,1,40,40,1,0,1578123493.602072
172.16.7.9,172.16.2.9,6,22,0,37360,12,14,1770,1688,1,10,1578123494.056644
172.16.7.9,172.16.2.9,6,22,0,37362,12,14,1770,1688,1,10,1578123494.066071
172.16.7.9,172.16.4.5,6,22,0,48574,12,14,1770,1688,1,10,1578123494.076378
172.16.7.6,192.168.1.45,6,22,1,45316,12,12,1760,1738,1,10,1578123494.085163
172.16.7.6,192.168.1.45,6,22,1,45318,12,12,1760,1738,1,10,1578123494.086259
172.16.7.9,172.16.4.5,6,22,0,48576,12,14,1770,1688,1,10,1578123494.09259
172.16.7.3,192.168.1.45,6,22,1,45976,11,12,1708,1730,1,10,1578123494.107011
172.16.7.3,192.168.1.45,6,22,1,45978,12,12,1760,1730,1,10,1578123494.108711
172.16.7.9,172.16.4.9,6,22,0,47286,12,14,1770,1688,1,10,1578123494.117948
172.16.7.9,172.16.4.9,6,22,0,47288,12,14,1770,1688,1,10,1578123494.137634
172.16.7.4,192.168.1.45,6,22,1,60860,11,12,1708,1730,1,10,1578123494.156531
172.16.7.4,192.168.1.45,6,22,1,60862,11,12,1708,1738,1,10,1578123494.158227
172.16.7.9,172.16.1.4,6,22,0,60124,12,14,1770,1688,1,10,1578123494.166153
172.16.7.9,172.16.1.4,6,22,0,60126,12,14,1770,1688,1,10,1578123494.186553
172.16.7.9,172.16.3.5,6,22,0,50622,12,14,1770,1688,1,10,1578123494.20887
172.16.7.9,172.16.3.5,6,22,0,50624,12,14,1770,1688,1,10,1578123494.228629
172.16.7.9,172.16.1.13,6,22,0,44352,12,12,1770,1584,1,10,1578123494.240926
172.16.7.9,172.16.1.13,6,22,0,44354,12,14,1770,1688,1,10,1578123494.252094
172.16.7.9,172.16.3.6,6,22,0,47884,12,12,1770,1584,1,10,1578123494.264057
172.16.7.9,172.16.3.6,6,22,0,47886,12,12,1762,1584,1,10,1578123494.268318
172.16.7.9,172.16.5.9,6,22,0,34130,10,11,1602,1516,1,8,1578123494.270583
