intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.3.14,172.16.2.13,6,22,0,53140,12,14,1770,1688,1,10,1578123043.469767
172.16.3.14,172.16.2.13,6,22,0,53142,12,14,1770,1688,1,10,1578123043.470118
172.16.3.14,172.16.4.4,6,22,0,34926,12,12,2121,1584,1,11,1578123043.470528
172.16.3.14,172.16.4.4,6,22,0,34928,12,12,2121,1584,1,11,1578123043.485079
172.16.3.14,172.16.2.12,6,22,0,45068,12,14,1770,1688,1,10,1578123043.503076
172.16.3.6,192.168.1.40,6,22,1,59326,3,2,156,184,0,1,1578123043.506224
172.16.3.6,192.168.1.40,6,22,1,59328,3,2,156,184,0,1,1578123043.508402
172.16.3.14,172.16.2.12,6,22,0,45070,12,14,1770,1688,1,10,1578123043.513132
172.16.3.4,192.168.1.40,6,22,1,35766,2,2,104,184,0,1,1578123043.538663
172.16.3.14,172.16.4.9,6,22,0,51872,12,14,1770,1688,1,10,1578123043.562712
172.16.3.4,192.168.1.40,6,22,1,35764,3,2,156,184,0,1,1578123043.575579
172.16.3.14,172.16.4.9,6,22,0,51874,12,14,1770,1688,1,10,1578123043.591041
172.16.3.14,172.16.4.14,6,22,0,52944,12,12,1770,1584,1,10,1578123043.617998
172.16.3.14,172.16.4.14,6,22,0,52946,12,11,1762,1532,1,10,1578123043.633319
172.16.3.10,158.164.185.219,6,9641,1,54302,1,1,40,40,1,0,1578123043.690764
172.16.3.4,255.198.7.162,6,5381,1,7154,1,1,40,40,1,0,1578123043.755507
172.16.3.10,172.16.6.12,6,22,1,46020,14,12,1688,1770,1,10,1578123044.742554
172.16.3.10,172.16.6.12,6,22,1,46022,13,12,1636,1770,1,10,1578123044.744395
172.16.3.6,172.16.6.12,6,22,1,55558,13,12,1636,1770,1,10,1578123044.752009
172.16.3.6,172.16.6.12,6,22,1,55560,13,12,1636,1762,1,10,1578123044.752391
172.16.3.5,172.16.6.12,6,22,1,37148,13,12,1636,1770,1,10,1578123044.762675
172.16.3.5,172.16.6.12,6,22,1,37150,13,12,1636,1770,1,10,1578123044.763288
172.16.3.7,33.178.117.194,6,9328,1,20766,1,1,40,40,1,0,1578123045.152088
172.16.3.5,172.16.6.10,6,22,1,44898,12,12,1584,1770,1,10,1578123045.629229
172.16.3.5,172.16.6.10,6,22,1,44900,11,12,1532,1770,1,10,1578123045.629362
172.16.3.5,172.16.5.14,6,22,1,48858,12,12,1584,1770,1,10,1578123046.162712
172.16.3.5,172.16.5.14,6,22,1,48860,12,12,1584,1770,1,10,1578123046.165702
172.16.3.4,172.16.5.4,6,22,1,57330,14,12,1688,1770,1,10,1578123046.165792
172.16.3.4,172.16.5.4,6,22,1,57332,13,12,1636,1770,1,10,1578123046.16618
172.16.3.12,172.16.5.42,6,22,0,38540,0,1,0,40,1,0,1578123047.352223
172.16.3.12,172.16.1.27,6,22,0,20685,0,1,0,40,1,0,1578123047.352269
172.16.3.12,172.16.5.143,6,22,0,55277,0,1,0,40,1,0,1578123047.353792
172.16.3.5,192.168.1.45,6,22,1,57794,12,12,1760,1738,1,10,1578123047.676743
172.16.3.5,192.168.1.45,6,22,1,57796,12,12,1760,1738,1,10,1578123047.680883
172.16.3.6,192.168.1.45,6,22,1,46296,12,12,1760,1738,1,10,1578123047.705124
172.16.3.6,192.168.1.45,6,22,1,46298,12,12,1760,1738,1,10,1578123047.716803
172.16.3.10,172.16.1.10,6,22,1,33060,11,12,1532,1762,1,10,1578123047.739273
172.16.3.10,172.16.1.10,6,22,1,33062,14,12,1688,1770,1,10,1578123047.740851
172.16.3.5,172.16.7.9,6,22,1,48854,13,12,1636,1770,1,10,1578123047.754877
172.16.3.5,172.16.7.9,6,22,1,48856,13,12,1636,1770,1,10,1578123047.758655
172.16.3.6,172.16.7.9,6,22,1,46116,13,12,1636,1770,1,10,1578123047.763344
172.16.3.6,172.16.7.9,6,22,1,46118,13,12,1636,1770,1,10,1578123047.769834
172.16.3.10,172.16.7.11,6,22,1,54336,13,12,1636,1770,1,10,1578123048.069996
172.16.3.10,172.16.7.11,6,22,1,54338,13,12,1636,1770,1,10,1578123048.073178
172.16.3.4,172.16.4.7,6,22,1,48426,14,12,1688,1770,1,10,1578123048.183859
172.16.3.4,172.16.4.7,6,22,1,48428,12,12,1584,1770,1,10,1578123048.21462
172.16.3.10,172.16.4.7,6,22,1,43244,12,12,1584,1770,1,10,1578123048.24195
172.16.3.10,172.16.4.7,6,22,1,43246,12,12,1584,1770,1,10,1578123048.255965
172.16.3.14,172.16.4.205,6,22,0,16505,0,1,0,40,1,0,1578123048.717797
