intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.3.10,195.42.234.42,6,5702,1,58778,1,1,40,40,1,0,1578123123.774916
172.16.3.6,29.23.155.74,6,1256,1,59029,1,1,40,40,1,0,1578123123.846857
172.16.3.14,172.16.2.13,6,22,0,53368,12,13,1770,1636,1,10,1578123124.278424
172.16.3.14,172.16.2.13,6,22,0,53370,12,13,1770,1636,1,10,1578123124.278895
172.16.3.14,172.16.4.4,6,22,0,35154,10,12,2017,1584,1,11,1578123124.281374
172.16.3.14,172.16.4.4,6,22,0,35156,12,13,2121,1636,1,11,1578123124.284013
172.16.3.14,172.16.2.12,6,22,0,45296,12,12,1770,1584,1,10,1578123124.290319
172.16.3.14,172.16.2.12,6,22,0,45298,12,13,1770,1636,1,10,1578123124.292243
172.16.3.14,172.16.4.9,6,22,0,52100,12,13,1762,1636,1,10,1578123124.297146
172.16.3.14,172.16.4.9,6,22,0,52102,12,13,1770,1636,1,10,1578123124.297628
172.16.3.14,172.16.4.14,6,22,0,53172,12,13,1770,1636,1,10,1578123124.299684
172.16.3.14,172.16.4.14,6,22,0,53174,12,13,1770,1636,1,10,1578123124.304282
172.16.3.14,172.16.1.8,6,22,0,47586,12,13,1770,1636,1,10,1578123124.307366
172.16.3.14,172.16.1.8,6,22,0,47588,12,13,1770,1636,1,10,1578123124.30788
172.16.3.6,192.168.1.40,6,22,1,59710,12,12,1760,1738,1,10,1578123124.374962
172.16.3.6,192.168.1.40,6,22,1,59712,12,12,1760,1730,1,10,1578123124.377674
172.16.3.4,192.168.1.40,6,22,1,36148,12,12,1760,1738,1,10,1578123124.421032
172.16.3.4,192.168.1.40,6,22,1,36150,12,12,1760,1738,1,10,1578123124.422212
172.16.3.12,172.16.4.85,6,22,0,42898,0,1,0,40,1,0,1578123124.592354
172.16.3.12,172.16.2.217,6,22,0,3424,0,1,0,40,1,0,1578123124.594434
172.16.3.12,172.16.2.196,6,22,0,58959,0,1,0,40,1,0,1578123124.599839
172.16.3.12,172.16.5.208,6,22,0,43993,0,1,0,40,1,0,1578123124.606487
172.16.3.12,172.16.1.15,6,22,0,32678,0,1,0,40,1,0,1578123124.606974
172.16.3.12,172.16.1.193,6,22,0,3569,0,1,0,40,1,0,1578123124.608487
172.16.3.12,17.176.227.228,6,6596,1,46536,1,1,40,40,1,0,1578123125.157408
172.16.3.6,191.180.202.237,6,1336,1,6288,1,1,40,40,1,0,1578123125.220253
172.16.3.14,172.16.6.201,6,22,0,48140,0,1,0,40,1,0,1578123125.962427
172.16.3.14,172.16.2.101,6,22,0,46797,0,1,0,40,1,0,1578123125.966399
172.16.3.14,172.16.6.232,6,22,0,38880,0,1,0,40,1,0,1578123125.967166
172.16.3.14,172.16.2.61,6,22,0,11204,0,1,0,40,1,0,1578123125.970035
172.16.3.14,172.16.5.93,6,22,0,48209,0,1,0,40,1,0,1578123125.971567
172.16.3.10,172.16.6.12,6,22,1,46328,14,12,1688,1770,1,10,1578123125.993972
172.16.3.10,172.16.6.12,6,22,1,46330,14,12,1688,1770,1,10,1578123125.996462
172.16.3.6,172.16.6.12,6,22,1,55866,14,12,1688,1770,1,10,1578123126.007072
172.16.3.6,172.16.6.12,6,22,1,55868,14,12,1688,1770,1,10,1578123126.008808
172.16.3.5,172.16.6.12,6,22,1,37456,14,12,1688,1770,1,10,1578123126.017247
172.16.3.5,172.16.6.12,6,22,1,37458,14,12,1688,1770,1,10,1578123126.019005
172.16.3.5,172.16.6.10,6,22,1,45054,13,12,1636,1770,1,10,1578123126.078668
172.16.3.5,172.16.6.10,6,22,1,45056,13,12,1636,1770,1,10,1578123126.078981
172.16.3.7,172.16.2.188,6,22,0,1963,0,1,0,40,1,0,1578123126.109047
172.16.3.7,172.16.6.174,6,22,0,63652,0,1,0,40,1,0,1578123126.11107
172.16.3.7,172.16.3.88,6,22,0,22701,0,1,0,40,1,0,1578123126.112516
172.16.3.5,172.16.5.14,6,22,1,48954,11,12,1532,1770,1,10,1578123126.319574
172.16.3.5,172.16.5.14,6,22,1,48956,11,12,1532,1770,1,10,1578123126.3196
172.16.3.6,172.16.4.8,6,22,1,49724,13,12,1636,1770,1,10,1578123126.508323
172.16.3.6,172.16.4.8,6,22,1,49726,13,12,1636,1770,1,10,1578123126.508761
172.16.3.4,172.16.5.4,6,22,1,57606,13,12,1636,1770,1,10,1578123127.297703
172.16.3.4,172.16.5.4,6,22,1,57608,13,12,1636,1770,1,10,1578123127.297906
172.16.3.5,172.16.5.4,6,22,1,59518,13,12,1636,1770,1,10,1578123127.329124
172.16.3.5,172.16.5.4,6,22,1,59520,13,12,1636,1770,1,10,1578123127.33068
172.16.3.5,190.230.224.154,6,8359,1,41364,1,1,40,40,1,0,1578123127.586158
172.16.3.2,243.246.249.169,6,5288,1,13811,1,1,40,40,1,0,1578123127.70197
