intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.3.4,172.16.1.11,6,22,1,33898,2,3,104,236,0,1,1578123323.399489
172.16.3.6,172.16.1.11,6,22,1,40290,2,3,104,236,0,1,1578123323.401876
172.16.3.6,172.16.1.11,6,22,1,40292,2,3,104,236,0,1,1578123323.406037
172.16.3.4,172.16.1.11,6,22,1,33896,2,3,104,236,0,1,1578123323.411564
172.16.3.7,172.16.2.13,6,22,0,38276,2,3,184,156,0,1,1578123323.417985
172.16.3.7,172.16.1.13,6,22,0,37528,2,3,184,156,0,1,1578123323.419689
172.16.3.7,172.16.1.13,6,22,0,37526,2,3,184,156,0,1,1578123323.434664
172.16.3.7,172.16.2.13,6,22,0,38274,2,3,184,156,0,1,1578123323.468096
172.16.3.7,172.16.2.14,6,22,0,49152,2,3,184,156,0,1,1578123323.477526
172.16.3.7,172.16.4.5,6,22,0,48754,2,3,184,156,0,1,1578123323.49478
172.16.3.7,172.16.5.9,6,22,0,55736,2,3,184,156,0,1,1578123323.500176
172.16.3.7,172.16.4.5,6,22,0,48756,2,3,184,156,0,1,1578123323.503105
172.16.3.7,172.16.2.14,6,22,0,49154,2,3,184,156,0,1,1578123323.50708
172.16.3.7,172.16.5.9,6,22,0,55734,2,3,184,156,0,1,1578123323.541087
172.16.3.7,172.16.1.4,6,22,0,47950,2,3,184,156,0,1,1578123323.575623
172.16.3.7,172.16.1.12,6,22,0,53920,2,3,184,156,0,1,1578123323.58157
172.16.3.7,172.16.1.4,6,22,0,47952,2,3,184,156,0,1,1578123323.590282
172.16.3.7,172.16.1.12,6,22,0,53918,2,3,184,156,0,1,1578123323.608284
172.16.3.5,172.16.7.12,6,22,1,42666,13,12,1636,1770,1,10,1578123323.719805
172.16.3.5,172.16.7.12,6,22,1,42668,13,12,1636,1770,1,10,1578123323.72016
172.16.3.10,172.16.7.12,6,22,1,46196,14,12,1688,1770,1,10,1578123323.741855
172.16.3.10,172.16.7.12,6,22,1,46198,14,12,1688,1770,1,10,1578123323.74489
172.16.3.4,172.16.7.12,6,22,1,33168,13,12,1636,1770,1,10,1578123323.754262
172.16.3.4,172.16.7.12,6,22,1,33170,13,12,1636,1770,1,10,1578123323.756572
172.16.3.12,101.217.232.140,6,9948,1,23164,1,1,40,40,1,0,1578123324.194032
172.16.3.5,218.73.105.43,6,5162,1,50916,1,1,40,40,1,0,1578123324.236532
172.16.3.4,172.16.7.12,6,22,1,29380,2,1,80,44,1,0,1578123324.33983
172.16.3.4,192.168.1.18,6,22,1,33104,12,12,1760,1730,1,10,1578123324.569414
172.16.3.4,192.168.1.18,6,22,1,33106,12,12,1760,1738,1,10,1578123324.569961
172.16.3.14,172.16.3.8,6,22,0,16842,0,1,0,40,1,0,1578123324.58033
172.16.3.6,172.16.2.6,6,22,1,47362,13,12,1636,1770,1,10,1578123324.811064
172.16.3.6,172.16.2.6,6,22,1,47364,13,12,1636,1770,1,10,1578123324.811656
172.16.3.4,172.16.2.6,6,22,1,49498,14,12,1688,1770,1,10,1578123324.813659
172.16.3.4,172.16.2.6,6,22,1,49500,14,12,1688,1770,1,10,1578123324.815352
172.16.3.10,6.210.38.99,6,4982,1,10987,1,1,40,40,1,0,1578123325.614178
172.16.3.4,172.16.1.14,6,22,1,36590,14,12,1688,1770,1,10,1578123325.701077
172.16.3.4,172.16.1.14,6,22,1,36592,14,12,1688,1770,1,10,1578123325.701309
172.16.3.5,172.16.1.14,6,22,1,35184,14,12,1688,1770,1,10,1578123325.721589
172.16.3.5,172.16.1.14,6,22,1,35186,14,12,1688,1770,1,10,1578123325.723699
172.16.3.10,172.16.1.14,6,22,1,45754,14,12,1688,1770,1,10,1578123325.724806
172.16.3.10,172.16.1.14,6,22,1,45756,14,12,1688,1770,1,10,1578123325.736674
172.16.3.14,172.16.2.13,6,22,0,54052,12,13,1770,1636,1,10,1578123326.596459
172.16.3.14,172.16.2.13,6,22,0,54054,12,13,1770,1636,1,10,1578123326.596587
172.16.3.14,172.16.4.4,6,22,0,35838,10,12,2017,1584,1,11,1578123326.596965
172.16.3.14,172.16.4.4,6,22,0,35840,11,14,2069,1688,1,11,1578123326.597344
172.16.3.14,172.16.2.12,6,22,0,45980,12,13,1770,1636,1,10,1578123326.604237
172.16.3.14,172.16.2.12,6,22,0,45982,12,13,1770,1636,1,10,1578123326.607049
172.16.3.14,172.16.4.9,6,22,0,52784,12,13,1770,1636,1,10,1578123326.611017
