intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.5,172.16.2.3,6,22,1,33874,12,12,1584,1770,1,10,1578123033.158193
172.16.7.5,172.16.2.3,6,22,1,33876,12,12,1584,1770,1,10,1578123033.160313
172.16.7.12,240.200.14.153,6,4105,1,20370,1,1,40,40,1,0,1578123033.302992
172.16.7.10,178.53.3.133,6,4965,1,20767,1,1,40,40,1,0,1578123033.319942
172.16.7.4,192.168.1.40,6,22,1,32936,3,2,156,184,0,1,1578123033.343451
172.16.7.9,219.128.226.237,6,353,1,38223,1,1,40,40,1,0,1578123033.350474
172.16.7.4,192.168.1.40,6,22,1,32934,3,2,156,184,0,1,1578123033.360073
172.16.7.2,172.16.5.12,6,22,1,38364,1,1,40,40,1,0,1578123033.949757
172.16.7.7,172.16.4.177,6,22,0,30503,0,1,0,40,1,0,1578123034.452969
172.16.7.7,172.16.3.222,6,22,0,63014,0,1,0,40,1,0,1578123034.455205
172.16.7.7,172.16.5.17,6,22,0,10529,0,1,0,40,1,0,1578123034.457712
172.16.7.7,172.16.2.166,6,22,0,7649,0,1,0,40,1,0,1578123034.460978
172.16.7.7,172.16.2.196,6,22,0,49423,0,1,0,40,1,0,1578123034.463831
172.16.7.7,172.16.2.153,6,22,0,63394,0,1,0,40,1,0,1578123034.465356
172.16.7.7,172.19.75.109,6,58224,1,4567,4,4,220,228,0,4,1578123034.51717
172.16.7.3,172.16.6.12,6,22,1,36576,14,12,1688,1770,1,10,1578123034.66406
172.16.7.3,172.16.6.12,6,22,1,36578,14,12,1688,1770,1,10,1578123034.664084
172.16.7.13,182.47.152.220,6,7981,1,51926,1,1,40,40,1,0,1578123034.707765
172.16.7.12,132.27.100.13,6,5378,1,25491,1,1,40,40,1,0,1578123034.805628
172.16.7.9,172.16.6.41,6,22,0,1269,0,1,0,40,1,0,1578123035.265877
172.16.7.9,172.16.4.210,6,22,0,32001,0,1,0,40,1,0,1578123035.267626
172.16.7.9,172.16.7.195,6,22,0,47822,0,1,0,40,1,0,1578123035.2706
172.16.7.9,172.16.5.47,6,22,0,62466,0,1,0,40,1,0,1578123035.27483
172.16.7.9,172.16.6.14,6,22,0,12825,1,1,40,40,1,0,1578123035.27774
172.16.7.9,172.16.5.77,6,22,0,40567,0,1,0,40,1,0,1578123035.283212
172.16.7.11,172.19.75.109,6,58316,1,4567,3,4,168,228,0,4,1578123035.364365
172.16.7.4,172.16.4.8,6,22,1,54100,13,12,1636,1770,1,10,1578123035.456448
172.16.7.4,172.16.4.8,6,22,1,54102,14,12,1688,1770,1,10,1578123035.460123
172.16.7.3,172.16.4.8,6,22,1,58522,14,12,1688,1770,1,10,1578123035.485177
172.16.7.3,172.16.4.8,6,22,1,58524,14,12,1688,1770,1,10,1578123035.492845
172.16.7.11,172.16.2.8,6,22,1,6389,1,1,40,40,1,0,1578123035.761436
172.16.7.5,172.16.6.5,6,22,1,34030,13,12,1636,1770,1,10,1578123036.092194
172.16.7.5,172.16.6.5,6,22,1,34032,13,12,1636,1770,1,10,1578123036.094031
172.16.7.12,172.16.6.217,6,22,0,18829,0,1,0,40,1,0,1578123036.293371
172.16.7.12,172.16.6.227,6,22,0,54475,0,1,0,40,1,0,1578123036.296127
172.16.7.12,172.16.4.175,6,22,0,37868,0,1,0,40,1,0,1578123036.29982
172.16.7.12,172.16.1.111,6,22,0,35879,0,1,0,40,1,0,1578123036.304083
172.16.7.12,172.16.5.105,6,22,0,4767,0,1,0,40,1,0,1578123036.305427
172.16.7.12,172.16.2.180,6,22,0,20277,0,1,0,40,1,0,1578123036.307085
172.16.7.9,184.12.104.171,6,4907,1,50476,1,1,40,40,1,0,1578123037.101028
172.16.7.5,155.151.203.229,6,8513,1,19097,1,1,40,40,1,0,1578123037.221505
172.16.7.7,172.16.4.4,6,22,0,50866,10,12,2017,1584,1,11,1578123037.293522
172.16.7.7,172.16.4.4,6,22,0,50868,10,12,2017,1584,1,11,1578123037.294531
172.16.7.7,172.16.5.6,6,22,0,54796,10,12,2401,1584,1,11,1578123037.30124
172.16.7.7,172.16.5.6,6,22,0,54798,12,13,2505,1636,1,11,1578123037.303143
172.16.7.7,172.16.6.13,6,22,0,55930,12,13,1770,1636,1,10,1578123037.30362
172.16.7.7,172.16.6.13,6,22,0,55932,12,11,1770,1532,1,10,1578123037.305583
