intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.3.6,192.168.1.40,6,22,1,59232,2,1,104,52,0,0,1578123023.401342
172.16.3.4,192.168.1.40,6,22,1,35668,2,1,104,52,0,0,1578123023.405027
172.16.3.14,172.16.2.13,6,22,0,53092,12,13,1770,1636,1,10,1578123023.421028
172.16.3.14,172.16.2.13,6,22,0,53094,12,13,1770,1636,1,10,1578123023.421323
172.16.3.14,172.16.4.4,6,22,0,34878,10,12,2017,1584,1,11,1578123023.421566
172.16.3.4,192.168.1.40,6,22,1,35670,2,1,104,52,0,0,1578123023.421957
172.16.3.14,172.16.4.4,6,22,0,34880,12,13,2121,1636,1,11,1578123023.423661
172.16.3.14,172.16.2.12,6,22,0,45020,12,14,1770,1688,1,10,1578123023.429853
172.16.3.14,172.16.2.12,6,22,0,45022,12,14,1770,1688,1,10,1578123023.430554
172.16.3.14,172.16.4.9,6,22,0,51824,12,13,1770,1636,1,10,1578123023.442726
172.16.3.14,172.16.4.9,6,22,0,51826,12,13,1770,1636,1,10,1578123023.444242
172.16.3.14,81.91.225.228,6,1616,1,33977,1,1,40,40,1,0,1578123024.326637
172.16.3.4,247.31.146.239,6,8454,1,62108,1,1,40,40,1,0,1578123024.388719
172.16.3.10,172.16.6.12,6,22,1,45956,13,12,1636,1762,1,10,1578123024.678578
172.16.3.10,172.16.6.12,6,22,1,45958,13,12,1636,1770,1,10,1578123024.685162
172.16.3.6,172.16.6.12,6,22,1,55494,13,12,1636,1770,1,10,1578123024.690739
172.16.3.6,172.16.6.12,6,22,1,55496,13,12,1636,1770,1,10,1578123024.691187
172.16.3.5,172.16.6.12,6,22,1,37084,13,12,1636,1770,1,10,1578123024.701509
172.16.3.5,172.16.6.12,6,22,1,37086,13,12,1636,1770,1,10,1578123024.702043
172.16.3.5,172.16.6.10,6,22,1,44870,14,12,1688,1770,1,10,1578123025.561584
