intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.1.14,172.16.4.48,6,22,0,41292,0,1,0,40,1,0,1578123357.883737
172.16.1.14,172.16.2.159,6,22,0,37788,0,1,0,40,1,0,1578123357.886167
172.16.1.14,172.16.7.76,6,22,0,15,0,1,0,40,1,0,1578123357.887604
172.16.1.14,172.16.2.78,6,22,0,5729,0,1,0,40,1,0,1578123357.890426
172.16.1.14,172.16.4.131,6,22,0,40007,0,1,0,40,1,0,1578123357.893316
172.16.1.14,41.2.153.250,6,921,1,65045,1,1,40,40,1,0,1578123357.900485
172.16.1.12,172.16.2.8,6,22,1,39056,2,2,104,184,0,1,1578123357.90161
172.16.1.12,172.16.2.8,6,22,1,39054,2,2,104,184,0,1,1578123357.919018
172.16.1.8,172.16.5.13,6,22,1,54342,11,12,1532,1770,1,10,1578123358.512961
172.16.1.8,172.16.5.13,6,22,1,54344,13,12,1636,1762,1,10,1578123358.513471
172.16.1.8,172.16.6.10,6,22,1,54426,14,12,1688,1770,1,10,1578123358.793568
172.16.1.8,172.16.6.10,6,22,1,54428,14,12,1688,1770,1,10,1578123358.794043
172.16.1.10,66.51.111.201,6,9954,1,45729,1,1,40,40,1,0,1578123358.990881
172.16.1.12,172.16.6.12,6,22,1,55504,13,11,1636,1718,1,9,1578123359.172165
172.16.1.12,172.16.6.12,6,22,1,55506,13,11,1636,1718,1,9,1578123359.172706
172.16.1.9,172.16.6.232,6,22,0,20586,0,1,0,40,1,0,1578123359.464471
172.16.1.9,172.16.3.236,6,22,0,14166,0,1,0,40,1,0,1578123359.465888
172.16.1.9,172.16.1.114,6,22,0,38648,0,1,0,40,1,0,1578123359.468577
172.16.1.9,172.16.5.75,6,22,0,38000,0,1,0,40,1,0,1578123359.472458
172.16.1.9,172.16.2.85,6,22,0,64922,0,1,0,40,1,0,1578123359.481273
172.16.1.4,172.16.6.5,6,22,1,43424,14,12,1688,1770,1,10,1578123359.636007
172.16.1.4,172.16.6.5,6,22,1,43426,14,12,1688,1770,1,10,1578123359.6362
