intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.4.8,172.16.2.12,6,22,0,50874,10,11,1210,1524,0,9,1578122965.048663
172.16.4.8,172.16.7.4,6,22,0,53848,8,7,1008,540,0,6,1578122965.048858
172.16.4.8,172.16.7.4,6,22,0,53850,8,8,1008,672,0,7,1578122965.04927
172.16.4.11,172.16.5.4,6,22,1,57354,10,10,1472,1112,0,9,1578122965.049353
172.16.4.8,172.16.2.14,6,22,0,56394,10,11,1658,780,1,8,1578122965.049722
172.16.4.11,172.16.5.4,6,22,1,57352,9,9,1396,1060,0,8,1578122965.049994
172.16.4.8,172.16.2.12,6,22,0,50872,9,9,1060,1396,0,8,1578122965.051029
172.16.4.8,172.16.2.14,6,22,0,56396,9,11,1614,836,1,8,1578122965.052058
172.16.4.8,172.16.6.9,6,22,0,34038,9,10,1614,784,1,8,1578122965.053337
172.16.4.8,172.16.7.3,6,22,0,58270,9,11,1614,860,1,9,1578122965.064279
172.16.4.8,172.16.7.3,6,22,0,58272,8,9,1554,732,1,8,1578122965.066672
172.16.4.8,172.16.5.5,6,22,0,51238,7,8,956,592,0,6,1578122965.075797
172.16.4.8,172.16.1.3,6,49404,1,22,10,9,2009,724,0,9,1578122965.083052
172.16.4.8,172.16.1.3,6,49406,1,22,10,10,2009,1448,0,10,1578122965.085246
172.16.4.8,172.16.6.9,6,34040,1,22,7,7,956,540,0,6,1578122965.11581
172.16.4.8,172.16.5.5,6,22,0,51236,6,7,456,540,0,5,1578122965.116619
172.16.4.8,172.16.6.4,6,22,0,58274,7,7,956,540,0,6,1578122965.121548
172.16.4.8,172.16.6.4,6,22,0,58276,7,7,956,540,0,6,1578122965.122239
172.16.4.12,192.168.1.159,6,4567,0,18299,0,1,0,40,1,0,1578122965.154027
172.16.4.4,172.16.6.3,6,22,1,54838,12,10,1584,2017,1,11,1578122965.452099
172.16.4.4,172.16.6.3,6,22,1,54840,12,10,1584,2017,1,11,1578122965.452699
172.16.4.9,172.16.6.3,6,22,1,45940,14,12,1688,1770,1,10,1578122965.453016
172.16.4.9,172.16.6.3,6,22,1,45942,14,12,1688,1770,1,10,1578122965.455372
172.16.4.12,172.16.6.3,6,22,1,35524,12,12,1584,1498,1,10,1578122965.456903
172.16.4.12,172.16.6.3,6,22,1,35526,12,12,1584,1498,1,10,1578122965.457429
172.16.4.14,172.16.6.3,6,22,1,60458,14,12,1688,1770,1,10,1578122965.464964
172.16.4.14,172.16.6.3,6,22,1,60460,14,12,1688,1770,1,10,1578122965.466212
172.16.4.11,172.16.6.5,6,22,1,35578,13,12,1636,1770,1,10,1578122965.542274
172.16.4.11,172.16.6.5,6,22,1,35580,13,12,1636,1770,1,10,1578122965.547678
172.16.4.9,172.16.6.5,6,22,1,50936,13,12,1636,1770,1,10,1578122965.556203
172.16.4.9,172.16.6.5,6,22,1,50938,13,12,1636,1762,1,10,1578122965.558013
172.16.4.12,192.168.1.157,6,4567,0,4340,0,1,0,40,1,0,1578122965.744818
172.16.4.10,172.16.3.153,6,22,0,51599,0,1,0,40,1,0,1578122966.045736
172.16.4.10,172.16.4.24,6,22,0,16578,0,1,0,40,1,0,1578122966.049569
172.16.4.10,172.16.5.191,6,22,0,16511,0,1,0,40,1,0,1578122966.053847
172.16.4.10,172.16.4.128,6,22,0,14370,0,1,0,40,1,0,1578122966.056459
172.16.4.10,172.16.1.247,6,22,0,57140,0,1,0,40,1,0,1578122966.059351
172.16.4.9,172.16.5.13,6,22,1,56186,14,12,1688,1770,1,10,1578122966.089724
172.16.4.9,172.16.5.13,6,22,1,56188,14,12,1688,1770,1,10,1578122966.092059
172.16.4.11,172.16.5.13,6,22,1,38754,12,12,1584,1770,1,10,1578122966.094502
172.16.4.11,172.16.5.13,6,22,1,38756,12,12,1584,1762,1,10,1578122966.098327
172.16.4.4,71.99.228.221,6,5205,1,8372,1,1,40,40,1,0,1578122966.271275
172.16.4.4,172.16.7.7,6,22,1,50670,12,10,1584,2017,1,11,1578122966.709163
172.16.4.4,172.16.7.7,6,22,1,50672,12,10,1584,2017,1,11,1578122966.710027
172.16.4.5,172.16.7.9,6,22,1,46542,14,12,1688,1770,1,10,1578122966.755942
172.16.4.5,172.16.7.9,6,22,1,46544,14,12,1688,1762,1,10,1578122966.764152
172.16.4.12,172.16.7.9,6,22,1,52370,10,12,1480,1418,1,9,1578122966.774623
172.16.4.12,172.16.7.9,6,22,1,52372,10,12,1480,1418,1,9,1578122966.804261
172.16.4.9,172.16.7.9,6,22,1,45258,14,12,1688,1770,1,10,1578122966.829952
172.16.4.9,172.16.7.9,6,22,1,45260,14,12,1688,1770,1,10,1578122966.853837
172.16.4.14,172.16.5.10,6,22,1,41656,14,12,1688,1770,1,10,1578122966.909796
172.16.4.14,172.16.5.10,6,22,1,41658,14,12,1688,1770,1,10,1578122966.919128
172.16.4.11,192.168.1.45,6,22,1,40874,12,12,1760,1738,1,10,1578122966.962712
172.16.4.11,192.168.1.45,6,22,1,40876,12,12,1760,1738,1,10,1578122966.97674
172.16.4.12,172.19.75.109,6,4567,0,36903,1,2,44,80,1,0,1578122967.160486
172.16.4.12,172.19.75.109,6,4567,0,38468,4,5,561,543,1,3,1578122967.166356
172.16.4.12,172.16.1.181,6,22,0,44430,0,1,0,40,1,0,1578122967.18822
172.16.4.12,172.16.7.71,6,22,0,52278,0,1,0,40,1,0,1578122967.19027
172.16.4.12,172.16.6.33,6,22,0,38991,0,1,0,40,1,0,1578122967.192527
