intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.2.12,172.16.6.12,6,22,1,48332,6,6,472,456,0,4,1578123268.105028
172.16.2.12,172.16.6.12,6,22,1,48330,3,3,156,236,0,1,1578123268.105066
172.16.2.12,172.16.6.10,6,22,1,49560,2,1,104,52,0,0,1578123268.123537
172.16.2.12,172.16.5.13,6,22,1,36766,3,2,156,184,0,1,1578123268.306931
172.16.2.12,172.16.5.13,6,22,1,36768,2,2,104,184,0,1,1578123268.347982
172.16.2.3,20.198.25.110,6,1378,1,37005,1,1,40,40,1,0,1578123268.474506
172.16.2.12,172.16.6.5,6,22,1,50572,13,12,1636,1770,1,10,1578123268.489852
172.16.2.12,172.16.6.5,6,22,1,50574,12,12,1584,1762,1,10,1578123268.491289
172.16.2.8,79.159.49.106,6,2759,1,39141,1,1,40,40,1,0,1578123268.561602
172.16.2.12,172.16.6.3,6,22,1,46400,14,12,1688,1770,1,10,1578123268.578018
172.16.2.3,128.228.138.90,6,2776,1,18424,1,1,40,40,1,0,1578123268.586849
172.16.2.12,172.16.6.3,6,22,1,46402,14,12,1688,1770,1,10,1578123268.618487
172.16.2.13,172.16.6.3,6,22,1,58732,14,12,1688,1770,1,10,1578123268.639342
172.16.2.13,172.16.6.3,6,22,1,58734,14,12,1688,1762,1,10,1578123268.659406
172.16.2.12,172.16.4.8,6,22,1,52032,14,12,1688,1770,1,10,1578123268.754797
172.16.2.12,172.16.4.8,6,22,1,52034,14,12,1688,1770,1,10,1578123268.763296
172.16.2.14,172.16.4.8,6,22,1,57554,14,12,1688,1770,1,10,1578123268.764753
172.16.2.14,172.16.4.8,6,22,1,57556,14,12,1688,1770,1,10,1578123268.765157
172.16.2.13,172.16.5.4,6,22,1,40272,13,12,1636,1770,1,10,1578123269.259927
172.16.2.13,172.16.5.4,6,22,1,40274,13,12,1636,1770,1,10,1578123269.262592
172.16.2.14,172.16.5.4,6,22,1,33714,13,12,1636,1770,1,10,1578123269.279333
172.16.2.14,172.16.5.4,6,22,1,33716,13,12,1636,1770,1,10,1578123269.279766
172.16.2.14,172.16.1.10,6,22,1,36756,14,12,1688,1770,1,10,1578123269.339445
172.16.2.14,172.16.1.10,6,22,1,36758,12,12,1584,1770,1,10,1578123269.347648
172.16.2.12,172.16.5.11,6,22,1,56020,14,12,1688,1770,1,10,1578123269.943232
172.16.2.13,139.127.57.136,6,4195,1,61372,1,1,40,40,1,0,1578123269.943837
172.16.2.12,172.16.5.11,6,22,1,56022,14,12,1688,1770,1,10,1578123269.965707
172.16.2.6,30.138.184.82,6,2243,1,43008,1,1,40,40,1,0,1578123269.97104
172.16.2.14,172.16.5.11,6,22,1,37038,14,12,1688,1762,1,10,1578123269.99121
172.16.2.14,172.16.5.11,6,22,1,37040,14,12,1688,1770,1,10,1578123270.024062
172.16.2.9,172.16.7.7,6,22,1,55050,13,12,1636,1770,1,10,1578123270.905828
172.16.2.9,172.16.7.7,6,22,1,55052,13,12,1636,1770,1,10,1578123270.907162
172.16.2.9,172.16.7.9,6,22,1,36416,13,12,1636,1770,1,10,1578123270.920219
172.16.2.9,172.16.7.9,6,22,1,36418,13,12,1636,1770,1,10,1578123270.920687
172.16.2.14,172.16.7.11,6,22,1,40328,14,12,1688,1770,1,10,1578123271.054987
172.16.2.14,172.16.7.11,6,22,1,40330,14,12,1688,1770,1,10,1578123271.059193
172.16.2.8,9.238.25.116,6,4496,1,13861,1,1,40,40,1,0,1578123271.122507
172.16.2.6,172.16.1.234,6,22,0,32799,0,1,0,40,1,0,1578123271.786601
172.16.2.6,172.16.3.6,6,22,0,12877,1,2,44,80,1,0,1578123271.788045
172.16.2.6,172.16.3.35,6,22,0,50561,0,1,0,40,1,0,1578123271.79343
172.16.2.6,172.16.6.223,6,22,0,43291,0,1,0,40,1,0,1578123271.796355
172.16.2.6,172.16.3.122,6,22,0,52430,0,1,0,40,1,0,1578123271.799311
172.16.2.6,172.16.6.102,6,22,0,13847,0,1,0,40,1,0,1578123271.800882
172.16.2.12,29.223.81.43,6,2377,1,53686,1,1,40,40,1,0,1578123272.356945
172.16.2.13,172.16.3.7,6,22,1,38134,14,12,1688,1770,1,10,1578123272.471561
172.16.2.13,172.16.3.7,6,22,1,38136,14,12,1688,1770,1,10,1578123272.471593
172.16.2.14,172.16.3.7,6,22,1,49012,13,12,1636,1770,1,10,1578123272.484276
172.16.2.14,172.16.3.7,6,22,1,49014,11,12,1532,1770,1,10,1578123272.484586
172.16.2.14,172.16.1.11,6,22,1,40432,12,12,1584,1762,1,10,1578123272.671276
172.16.2.14,172.16.1.11,6,22,1,40434,12,12,1584,1762,1,10,1578123272.691254
172.16.2.3,172.16.7.201,6,22,0,27926,0,1,0,40,1,0,1578123272.917479
172.16.2.3,172.16.7.208,6,22,0,52743,0,1,0,40,1,0,1578123272.919022
172.16.2.3,172.16.5.118,6,22,0,8094,0,1,0,40,1,0,1578123272.921866
172.16.2.3,172.16.5.73,6,22,0,25616,0,1,0,40,1,0,1578123272.924711
172.16.2.3,172.16.4.56,6,22,0,4711,0,1,0,40,1,0,1578123272.930429
172.16.2.3,172.16.1.113,6,22,0,19783,0,1,0,40,1,0,1578123272.932172
172.16.2.12,172.16.7.12,6,22,1,35214,13,12,1636,1770,1,10,1578123273.010413
172.16.2.12,172.16.7.12,6,22,1,35216,13,12,1636,1770,1,10,1578123273.012226
172.16.2.3,172.19.75.109,6,4567,0,44680,3,4,168,228,0,4,1578123273.062989
172.16.2.6,172.19.75.109,6,37978,1,4567,3,4,168,228,0,4,1578123273.341587
172.16.2.9,172.16.6.11,6,22,1,35208,14,12,1688,1770,1,10,1578123273.613597
172.16.2.9,172.16.6.11,6,22,1,35210,14,11,1688,1710,1,10,1578123273.625271
172.16.2.6,172.16.7.5,6,22,0,59348,12,14,1770,1688,1,10,1578123273.650079
172.16.2.6,172.16.7.5,6,22,0,59350,11,14,1718,1688,1,10,1578123273.650817
172.16.2.6,172.16.5.5,6,22,0,58536,12,14,1770,1688,1,10,1578123273.670195
172.16.2.6,172.16.5.5,6,22,0,58538,12,14,1770,1688,1,10,1578123273.683133
172.16.2.6,172.16.6.4,6,22,0,57230,9,12,1550,1520,1,8,1578123273.696187
172.16.2.6,172.16.6.4,6,22,0,57232,12,11,1770,1436,1,9,1578123273.717203
172.16.2.6,69.2.125.159,6,9225,1,57824,1,1,40,40,1,0,1578123273.759867
172.16.2.3,172.16.7.5,6,22,0,34162,12,13,1770,1636,1,10,1578123273.764388
172.16.2.6,172.16.4.4,6,22,0,42370,11,10,2069,1384,1,9,1578123273.783925
172.16.2.3,172.16.7.5,6,22,0,34164,11,14,1270,1688,1,9,1578123273.788442
172.16.2.6,172.16.4.4,6,22,0,42372,11,12,2069,1584,1,11,1578123273.800045
172.16.2.3,172.16.4.11,6,22,0,55656,11,12,1718,832,1,8,1578123273.810465
172.16.2.6,172.16.4.5,6,22,0,37134,12,13,1770,1636,1,10,1578123273.810684
172.16.2.6,172.16.4.5,6,22,0,37136,12,14,1770,1688,1,10,1578123273.817854
172.16.2.6,172.16.6.13,6,22,0,32878,12,14,1762,1688,1,10,1578123273.825051
172.16.2.3,172.16.4.11,6,22,0,55658,11,13,1718,1612,1,9,1578123273.830836
172.16.2.6,172.16.6.13,6,22,0,32880,12,13,1770,1636,1,10,1578123273.831704
172.16.2.6,172.16.3.6,6,22,0,47122,12,13,1770,1636,1,10,1578123273.83498
172.16.2.6,172.16.3.6,6,22,0,47124,10,11,1666,780,1,8,1578123273.838989
172.16.2.6,172.16.3.4,6,22,0,49258,9,10,1614,704,1,7,1578123273.841787
