intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.5.8,192.168.1.45,6,22,1,60780,11,12,1708,1738,1,10,1578122481.535967
172.16.5.8,192.168.1.45,6,22,1,60782,11,12,1708,1730,1,10,1578122481.536391
172.16.5.9,192.168.1.45,6,22,1,35320,11,11,1708,1678,1,9,1578122481.538142
172.16.5.9,192.168.1.45,6,22,1,35322,11,11,1708,1686,1,9,1578122481.540167
172.16.5.11,172.16.4.13,6,22,1,44492,3,2,156,184,0,1,1578122481.651022
172.16.5.11,172.16.4.13,6,22,1,44494,3,2,156,184,0,1,1578122481.668237
172.16.5.12,172.16.7.4,6,22,0,46118,12,13,1770,1636,1,10,1578122481.681812
172.16.5.12,172.16.7.4,6,22,0,46120,12,14,1770,1688,1,10,1578122481.682148
172.16.5.12,172.16.7.5,6,22,0,50728,12,13,1770,1636,1,10,1578122481.682482
172.16.5.12,172.16.7.5,6,22,0,50730,12,13,1770,1636,1,10,1578122481.684538
172.16.5.12,172.16.6.9,6,22,0,36202,12,13,1770,1636,1,10,1578122481.686873
172.16.5.12,172.16.6.9,6,22,0,36204,12,13,1770,1636,1,10,1578122481.692307
172.16.5.12,172.16.1.12,6,22,0,49058,12,13,1770,1636,1,10,1578122481.693437
172.16.5.12,172.16.1.12,6,22,0,49060,12,13,1770,1636,1,10,1578122481.694942
172.16.5.12,172.16.2.13,6,22,0,37036,12,13,1770,1636,1,10,1578122481.698442
172.16.5.12,172.16.2.13,6,22,0,37038,12,13,1770,1636,1,10,1578122481.70081
172.16.5.4,207.243.221.120,6,9431,1,62056,1,1,40,40,1,0,1578122482.365299
172.16.5.8,192.168.1.18,6,22,1,34182,12,12,1760,1738,1,10,1578122482.756017
172.16.5.8,192.168.1.18,6,22,1,34184,12,12,1760,1738,1,10,1578122482.764934
172.16.5.5,172.16.1.14,6,22,1,50312,11,12,1532,1770,1,10,1578122483.229974
172.16.5.5,172.16.1.14,6,22,1,50314,11,12,1532,1770,1,10,1578122483.230134
172.16.5.5,192.168.1.40,6,22,1,56294,12,12,1760,1738,1,10,1578122483.689404
172.16.5.5,192.168.1.40,6,22,1,56296,12,12,1760,1738,1,10,1578122483.690865
172.16.5.5,172.16.2.6,6,22,1,55516,13,12,1636,1770,1,10,1578122484.012651
