intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.4.14,172.16.6.14,6,22,1,42450,3,3,156,236,0,1,1578123305.167917
172.16.4.11,172.16.5.12,6,22,1,48792,14,12,1688,1770,1,10,1578123305.175837
172.16.4.11,172.16.5.12,6,22,1,48794,14,12,1688,1770,1,10,1578123305.176232
172.16.4.14,172.16.6.14,6,22,1,42448,3,3,156,236,0,1,1578123305.17979
172.16.4.5,172.16.7.13,6,22,1,37102,4,6,368,456,0,4,1578123305.183829
172.16.4.5,172.16.7.13,6,22,1,37104,5,6,420,456,0,4,1578123305.191803
172.16.4.9,172.16.1.14,6,22,1,47824,14,12,1688,1770,1,10,1578123305.276735
172.16.4.9,172.16.1.14,6,22,1,47826,14,12,1688,1770,1,10,1578123305.276776
172.16.4.4,172.16.1.14,6,22,1,51250,12,10,1584,2017,1,11,1578123305.462203
172.16.4.4,172.16.1.14,6,22,1,51252,12,10,1584,2017,1,11,1578123305.469211
172.16.4.13,172.16.1.107,6,22,0,26654,0,1,0,40,1,0,1578123305.741828
172.16.4.13,172.16.4.79,6,22,0,25551,0,1,0,40,1,0,1578123305.744679
172.16.4.13,172.16.2.10,6,22,0,27891,0,1,0,40,1,0,1578123305.750576
172.16.4.13,172.16.2.13,6,22,0,28676,1,2,44,80,1,0,1578123305.753865
172.16.4.13,172.16.2.173,6,22,0,42055,0,1,0,40,1,0,1578123305.75923
172.16.4.4,172.16.3.14,6,22,1,35766,13,12,1636,2121,1,11,1578123306.143971
172.16.4.4,172.16.3.14,6,22,1,35768,12,10,1584,2017,1,11,1578123306.146199
172.16.4.5,172.16.1.9,6,22,1,37164,13,12,1636,1770,1,10,1578123306.148833
172.16.4.5,172.16.1.9,6,22,1,37166,13,12,1636,1770,1,10,1578123306.148949
172.16.4.9,172.16.3.14,6,22,1,52712,13,12,1636,1770,1,10,1578123306.156532
172.16.4.9,172.16.3.14,6,22,1,52714,13,12,1636,1770,1,10,1578123306.159973
172.16.4.14,172.16.3.14,6,22,1,53784,14,12,1688,1762,1,10,1578123306.162171
172.16.4.9,172.16.1.9,6,22,1,59296,13,12,1636,1770,1,10,1578123306.162514
172.16.4.9,172.16.1.9,6,22,1,59298,13,12,1636,1770,1,10,1578123306.162902
172.16.4.14,172.16.3.14,6,22,1,53786,13,12,1636,1770,1,10,1578123306.163079
172.16.4.5,179.241.43.201,6,1155,1,52507,1,1,40,40,1,0,1578123306.196605
172.16.4.12,135.55.17.219,6,2493,1,10473,1,1,40,40,1,0,1578123306.232673
172.16.4.13,117.59.31.139,6,5455,1,53336,1,1,40,40,1,0,1578123306.254072
172.16.4.2,95.30.143.145,6,6448,1,56270,1,1,40,40,1,0,1578123306.266669
172.16.4.13,172.16.1.4,6,22,0,59976,12,14,1770,1688,1,10,1578123306.656914
172.16.4.13,172.16.1.4,6,22,0,59978,12,14,1770,1688,1,10,1578123306.657562
172.16.4.13,172.16.6.13,6,22,0,37524,12,14,1770,1688,1,10,1578123306.674018
172.16.4.13,172.16.6.13,6,22,0,37526,12,14,1770,1688,1,10,1578123306.68734
172.16.4.13,172.16.1.12,6,22,0,39274,12,14,1770,1688,1,10,1578123306.69754
172.16.4.13,172.16.1.12,6,22,0,39276,12,14,1770,1688,1,10,1578123306.707817
172.16.4.13,172.16.1.3,6,22,0,60020,12,12,2121,1584,1,11,1578123306.719686
172.16.4.13,172.16.1.3,6,22,0,60022,12,12,2121,1584,1,11,1578123306.747519
172.16.4.5,172.16.2.8,6,22,1,51566,14,12,1688,1762,1,10,1578123306.778882
172.16.4.5,172.16.2.8,6,22,1,51568,14,12,1688,1770,1,10,1578123306.778899
172.16.4.13,172.16.2.13,6,22,0,50904,12,14,1770,1688,1,10,1578123306.807641
172.16.4.13,172.16.2.13,6,22,0,50906,12,14,1770,1688,1,10,1578123306.818726
172.16.4.13,172.16.6.8,6,22,0,36734,12,14,1770,1688,1,10,1578123306.834722
172.16.4.13,172.16.6.8,6,22,0,36736,12,14,1770,1688,1,10,1578123306.855036
172.16.4.11,172.16.5.14,6,22,1,49920,13,12,1636,1770,1,10,1578123306.92318
172.16.4.11,172.16.5.14,6,22,1,49922,13,12,1636,1770,1,10,1578123306.923363
172.16.4.12,172.19.75.109,6,38468,1,4567,3,4,168,228,0,4,1578123307.242939
172.16.4.4,254.162.162.19,6,6864,1,47417,1,1,40,40,1,0,1578123307.386598
172.16.4.14,96.55.88.78,6,1081,1,4354,1,1,40,40,1,0,1578123307.425325
172.16.4.11,172.16.6.10,6,22,1,45694,14,12,1688,1770,1,10,1578123307.786733
172.16.4.11,172.16.6.10,6,22,1,45696,14,12,1688,1770,1,10,1578123307.794105
172.16.4.5,172.16.6.10,6,22,1,35238,14,12,1688,1770,1,10,1578123307.853507
172.16.4.5,172.16.6.10,6,22,1,35240,12,12,1584,1770,1,10,1578123307.888713
172.16.4.7,172.16.6.128,6,22,0,38786,0,1,0,40,1,0,1578123307.94771
172.16.4.7,172.16.6.91,6,22,0,52111,0,1,0,40,1,0,1578123307.949096
172.16.4.7,172.16.3.104,6,22,0,49930,0,1,0,40,1,0,1578123307.951852
172.16.4.7,172.16.1.212,6,22,0,59792,0,1,0,40,1,0,1578123307.954736
172.16.4.7,172.16.3.23,6,22,0,52174,0,1,0,40,1,0,1578123307.956378
172.16.4.9,172.16.5.13,6,22,1,56838,13,12,1636,1770,1,10,1578123308.203101
172.16.4.9,172.16.5.13,6,22,1,56840,13,12,1636,1770,1,10,1578123308.205633
172.16.4.11,172.16.5.13,6,22,1,39406,13,12,1636,1770,1,10,1578123308.208055
172.16.4.11,172.16.5.13,6,22,1,39408,13,12,1636,1762,1,10,1578123308.213025
172.16.4.4,172.16.5.13,6,22,1,40348,12,10,1584,2017,1,11,1578123308.224407
172.16.4.4,172.16.5.13,6,22,1,40350,12,10,1584,2017,1,11,1578123308.226053
172.16.4.5,192.168.1.40,6,22,1,33222,12,12,1760,1738,1,10,1578123308.261983
172.16.4.5,192.168.1.40,6,22,1,33224,12,12,1760,1738,1,10,1578123308.286497
172.16.4.11,192.168.1.40,6,22,1,38324,12,12,1760,1738,1,10,1578123308.403144
172.16.4.11,192.168.1.40,6,22,1,38326,12,12,1760,1730,1,10,1578123308.423653
172.16.4.9,192.168.1.40,6,22,1,56582,12,12,1760,1730,1,10,1578123308.541016
172.16.4.9,192.168.1.40,6,22,1,56584,12,12,1760,1738,1,10,1578123308.56795
172.16.4.4,123.89.210.35,6,6063,1,37727,1,1,40,40,1,0,1578123308.672172
172.16.4.5,172.16.6.12,6,22,1,39878,14,12,1688,1762,1,10,1578123308.741082
172.16.4.5,172.16.6.12,6,22,1,39880,14,12,1688,1770,1,10,1578123308.749751
172.16.4.4,172.16.6.3,6,22,1,55926,12,10,1584,2017,1,11,1578123308.902093
172.16.4.4,172.16.6.3,6,22,1,55928,13,12,1636,2121,1,11,1578123308.902121
172.16.4.9,172.16.6.3,6,22,1,47028,14,12,1688,1770,1,10,1578123308.902775
172.16.4.9,172.16.6.3,6,22,1,47030,14,12,1688,1770,1,10,1578123308.903152
172.16.4.14,172.16.6.3,6,22,1,33310,14,12,1688,1770,1,10,1578123308.916179
172.16.4.14,172.16.6.3,6,22,1,33312,14,12,1688,1770,1,10,1578123308.917909
172.16.4.11,172.16.6.3,6,22,1,43120,14,12,1688,1770,1,10,1578123308.933652
172.16.4.11,172.16.6.3,6,22,1,43122,13,12,1636,1770,1,10,1578123308.935999
172.16.4.14,172.16.5.10,6,22,1,42392,13,12,1636,1770,1,10,1578123309.015771
172.16.4.14,172.16.5.10,6,22,1,42394,13,12,1636,1770,1,10,1578123309.016269
172.16.4.11,172.16.6.5,6,22,1,36630,13,12,1636,1770,1,10,1578123309.124384
172.16.4.11,172.16.6.5,6,22,1,36632,13,12,1636,1770,1,10,1578123309.127975
172.16.4.9,172.16.6.5,6,22,1,51988,10,11,1320,1718,1,8,1578123309.137408
172.16.4.9,172.16.6.5,6,22,1,51990,12,12,1584,1770,1,10,1578123309.140537
172.16.4.8,172.16.6.4,6,22,0,59626,8,11,1050,1356,1,6,1578123309.240528
172.16.4.8,172.16.6.4,6,22,0,59628,10,13,1218,1556,1,8,1578123309.240786
172.16.4.8,172.16.5.5,6,22,0,52588,10,13,1658,1556,1,9,1578123309.241247
172.16.4.8,172.16.5.5,6,22,0,52590,11,14,1270,1688,1,9,1578123309.243178
172.16.4.8,172.16.7.4,6,22,0,55200,11,14,1270,1688,1,9,1578123309.243988
172.16.4.8,172.16.7.4,6,22,0,55202,12,14,1770,1688,1,10,1578123309.248842
172.16.4.8,172.16.2.12,6,22,0,52224,11,11,1718,1372,1,8,1578123309.252113
172.16.4.8,172.16.2.12,6,22,0,52226,12,14,1770,1688,1,10,1578123309.252593
172.16.4.8,172.16.2.14,6,22,0,57746,12,13,1770,1636,1,10,1578123309.254961
172.16.4.8,172.16.2.14,6,22,0,57748,11,13,1270,1636,1,9,1578123309.255336
172.16.4.8,172.16.6.9,6,22,0,35390,12,14,1770,1688,1,10,1578123309.256431
172.16.4.8,172.16.6.9,6,22,0,35392,12,13,1770,1636,1,10,1578123309.259266
172.16.4.8,172.16.7.3,6,22,0,59622,9,11,1550,1372,1,7,1578123309.264338
172.16.4.8,172.16.7.3,6,22,0,59624,10,13,1154,1540,1,7,1578123309.264778
172.16.4.8,172.16.1.3,6,22,0,50756,11,11,989,860,1,9,1578123309.266009
172.16.4.8,172.16.1.3,6,22,0,50758,11,11,2069,1516,1,10,1578123309.267546
172.16.4.8,172.16.3.6,6,22,0,50496,8,10,560,1360,1,6,1578123309.270737
172.16.4.8,172.16.1.12,6,22,0,41010,9,12,1060,1576,0,9,1578123309.27172
172.16.4.8,172.16.1.12,6,41012,1,22,8,9,1016,644,0,6,1578123309.271749
172.16.4.8,172.16.6.8,6,22,0,47390,9,10,1060,728,1,7,1578123309.272919
172.16.4.8,172.16.6.8,6,22,0,47392,7,9,892,1308,1,6,1578123309.274186
172.16.4.8,172.16.3.6,6,50498,1,22,9,9,1158,724,0,7,1578123309.274948
172.16.4.8,172.16.3.5,6,22,0,44818,11,11,1654,1436,1,8,1578123309.280486
172.16.4.8,172.16.3.5,6,44820,1,22,11,8,1172,1272,0,8,1578123309.287156
172.16.4.5,172.16.1.10,6,22,1,33956,13,12,1636,1770,1,10,1578123309.493771
172.16.4.5,172.16.1.10,6,22,1,33958,13,12,1636,1762,1,10,1578123309.495707
172.16.4.14,172.16.1.10,6,22,1,48216,13,12,1636,1770,1,10,1578123309.501471
172.16.4.14,172.16.1.10,6,22,1,48218,13,12,1636,1770,1,10,1578123309.503137
172.16.4.13,75.72.245.192,6,1102,1,3484,1,1,40,40,1,0,1578123309.952055
172.16.4.12,217.72.250.174,6,6192,1,52260,1,1,40,40,1,0,1578123309.975508
172.16.4.11,172.16.5.4,6,22,1,58596,14,12,1688,1770,1,10,1578123310.028001
172.16.4.11,172.16.5.4,6,22,1,58598,14,12,1688,1770,1,10,1578123310.030396
172.16.4.5,188.109.130.78,6,1406,1,28261,1,1,40,40,1,0,1578123310.037416
172.16.4.10,172.16.5.13,6,22,0,18485,1,1,40,40,1,0,1578123310.042078
172.16.4.10,172.16.6.51,6,22,0,14966,0,1,0,40,1,0,1578123310.047962
172.16.4.10,172.16.5.179,6,22,0,8517,0,1,0,40,1,0,1578123310.051041
172.16.4.10,172.16.2.11,6,22,0,49659,0,1,0,40,1,0,1578123310.052377
172.16.4.14,172.16.5.11,6,22,1,48212,14,12,1688,1770,1,10,1578123310.253214
172.16.4.14,172.16.5.11,6,22,1,48214,14,12,1688,1770,1,10,1578123310.256145
