intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.5,172.16.2.3,6,22,1,33978,14,12,1688,1770,1,10,1578123153.368609
172.16.7.5,172.16.2.3,6,22,1,33980,14,12,1688,1770,1,10,1578123153.371989
172.16.7.5,172.16.6.14,6,22,1,53818,13,12,1636,1770,1,10,1578123153.392578
172.16.7.5,172.16.6.14,6,22,1,53820,13,12,1636,1770,1,10,1578123153.392827
172.16.7.5,51.81.242.136,6,6995,1,32902,1,1,40,40,1,0,1578123153.452505
172.16.7.13,154.233.106.214,6,1105,1,39380,1,1,40,40,1,0,1578123153.518551
172.16.7.5,72.120.174.181,6,6841,1,14411,1,1,40,40,1,0,1578123153.539222
172.16.7.4,42.0.244.196,6,3530,1,40011,1,1,40,40,1,0,1578123153.545475
172.16.7.7,172.16.5.218,6,22,0,34995,0,1,0,40,1,0,1578123153.812074
172.16.7.7,172.16.5.170,6,22,0,53819,0,1,0,40,1,0,1578123153.813195
172.16.7.7,172.16.6.6,6,22,0,215,0,1,0,40,1,0,1578123153.817075
172.16.7.7,172.16.1.55,6,22,0,11625,0,1,0,40,1,0,1578123153.819894
172.16.7.7,172.16.2.7,6,22,0,24344,0,1,0,40,1,0,1578123153.822108
172.16.7.3,172.16.2.8,6,22,1,35278,14,12,1688,1770,1,10,1578123153.899394
172.16.7.3,172.16.2.8,6,22,1,35280,14,12,1688,1770,1,10,1578123153.900919
172.16.7.5,172.16.2.8,6,22,1,52618,14,12,1688,1770,1,10,1578123153.912641
172.16.7.5,172.16.2.8,6,22,1,52620,14,12,1688,1770,1,10,1578123153.919964
172.16.7.6,172.16.2.8,6,22,1,40162,13,12,1636,1770,1,10,1578123153.932541
172.16.7.6,172.16.2.8,6,22,1,40164,11,12,1532,1770,1,10,1578123153.988585
172.16.7.7,172.19.75.109,6,58224,1,4567,3,4,168,228,0,4,1578123154.540682
172.16.7.4,192.168.1.40,6,22,1,33510,12,12,1760,1738,1,10,1578123154.589735
172.16.7.4,192.168.1.40,6,22,1,33512,12,12,1760,1738,1,10,1578123154.592164
172.16.7.9,172.16.5.84,6,22,0,36140,0,1,0,40,1,0,1578123154.642598
172.16.7.9,172.16.7.32,6,22,0,5321,0,1,0,40,1,0,1578123154.643425
172.16.7.9,172.16.2.137,6,22,0,61664,0,1,0,40,1,0,1578123154.646632
172.16.7.9,172.16.1.249,6,22,0,15515,0,1,0,40,1,0,1578123154.651692
172.16.7.9,172.16.4.160,6,22,0,45839,0,1,0,40,1,0,1578123154.653228
172.16.7.5,192.168.1.40,6,22,1,42080,11,12,1708,1738,1,10,1578123154.689095
172.16.7.5,192.168.1.40,6,22,1,42082,11,12,1708,1738,1,10,1578123154.692875
172.16.7.11,70.38.154.119,6,3375,1,54291,1,1,40,40,1,0,1578123154.76707
172.16.7.11,158.79.38.87,6,2849,1,12666,1,1,40,40,1,0,1578123154.794748
172.16.7.11,172.19.75.109,6,58316,1,4567,3,4,168,228,0,4,1578123155.392845
172.16.7.12,172.16.4.183,6,22,0,31384,0,1,0,40,1,0,1578123155.658029
172.16.7.12,172.16.3.160,6,22,0,6446,0,1,0,40,1,0,1578123155.659304
172.16.7.12,172.16.2.211,6,22,0,52329,0,1,0,40,1,0,1578123155.661696
172.16.7.12,172.16.4.106,6,22,0,26460,0,1,0,40,1,0,1578123155.664472
172.16.7.12,172.16.7.17,6,22,0,4333,0,1,0,40,1,0,1578123155.667261
172.16.7.12,172.16.6.131,6,22,0,52180,0,1,0,40,1,0,1578123155.670751
172.16.7.7,17.144.203.157,6,4908,1,31293,1,1,40,40,1,0,1578123156.018652
172.16.7.3,172.16.6.12,6,22,1,37036,14,12,1688,1770,1,10,1578123156.086272
172.16.7.3,172.16.6.12,6,22,1,37038,14,12,1688,1770,1,10,1578123156.086876
172.16.7.6,26.45.226.240,6,3247,1,16504,1,1,40,40,1,0,1578123156.088559
172.16.7.6,172.16.6.12,6,22,1,57528,11,12,1532,1770,1,10,1578123156.301288
172.16.7.6,172.16.6.12,6,22,1,57530,11,12,1532,1770,1,10,1578123156.311939
172.16.7.4,172.16.4.8,6,22,1,54548,14,12,1688,1770,1,10,1578123157.017526
172.16.7.6,172.16.5.13,6,22,1,34094,14,12,1688,1770,1,10,1578123157.022808
172.16.7.4,172.16.4.8,6,22,1,54550,14,12,1688,1770,1,10,1578123157.027228
172.16.7.6,172.16.5.13,6,22,1,34096,12,12,1584,1770,1,10,1578123157.06683
172.16.7.3,172.16.4.8,6,22,1,58970,14,12,1688,1770,1,10,1578123157.222704
172.16.7.13,172.16.1.113,6,22,0,770,0,1,0,40,1,0,1578123157.237844
172.16.7.13,172.16.5.70,6,22,0,28773,0,1,0,40,1,0,1578123157.239579
172.16.7.3,172.16.4.8,6,22,1,58972,14,12,1688,1770,1,10,1578123157.241517
172.16.7.13,172.16.1.114,6,22,0,45469,0,1,0,40,1,0,1578123157.243408
172.16.7.5,172.16.6.5,6,22,1,34366,14,12,1688,1770,1,10,1578123157.320543
172.16.7.5,172.16.6.5,6,22,1,34368,14,12,1688,1770,1,10,1578123157.323036
172.16.7.9,221.62.79.153,6,1307,1,60794,1,1,40,40,1,0,1578123157.35461
172.16.7.9,64.37.122.115,6,166,1,5216,1,1,40,40,1,0,1578123157.374326
172.16.7.3,8.40.228.222,6,5029,1,50711,1,1,40,40,1,0,1578123157.42914
172.16.7.5,97.109.95.159,6,918,1,13580,1,1,40,40,1,0,1578123157.435157
172.16.7.10,62.183.9.89,6,7209,1,43787,1,1,40,40,1,0,1578123157.45927
172.16.7.11,172.16.3.217,6,22,0,4630,0,1,0,40,1,0,1578123157.623879
172.16.7.11,172.16.7.215,6,22,0,27316,0,1,0,40,1,0,1578123157.62526
