intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.2.14,172.16.5.11,6,22,1,36296,3,2,156,184,0,1,1578123008.081801
172.16.2.14,172.16.7.11,6,22,1,39472,3,2,156,184,0,1,1578123008.124003
172.16.2.14,172.16.5.11,6,22,1,36294,3,2,156,184,0,1,1578123008.14614
172.16.2.12,172.16.5.11,6,22,1,55276,3,2,156,184,0,1,1578123008.155393
172.16.2.12,172.16.5.11,6,22,1,55278,3,2,156,184,0,1,1578123008.17699
172.16.2.14,172.16.7.11,6,22,1,39474,3,2,156,184,0,1,1578123008.193442
172.16.2.9,172.16.1.14,6,22,1,38586,14,12,1688,1770,1,10,1578123008.236879
172.16.2.9,172.16.1.14,6,22,1,38588,14,12,1688,1770,1,10,1578123008.237003
172.16.2.12,172.16.1.14,6,22,1,51144,13,12,1636,1770,1,10,1578123008.4082
172.16.2.12,172.16.1.14,6,22,1,51146,12,12,1584,1770,1,10,1578123008.409743
172.16.2.14,172.16.1.14,6,22,1,40096,13,12,1636,1770,1,10,1578123008.443018
172.16.2.14,172.16.1.14,6,22,1,40098,13,12,1636,1770,1,10,1578123008.446728
172.16.2.13,172.16.5.12,6,22,1,38964,13,12,1636,1770,1,10,1578123008.781066
172.16.2.13,172.16.5.12,6,22,1,38966,13,12,1636,1770,1,10,1578123008.783683
172.16.2.14,172.16.5.12,6,22,1,36272,13,12,1636,1770,1,10,1578123008.791635
172.16.2.14,172.16.5.12,6,22,1,36274,13,12,1636,1770,1,10,1578123008.791647
172.16.2.9,184.30.18.45,6,133,1,61668,1,1,40,40,1,0,1578123008.925599
172.16.2.6,172.16.7.5,6,22,0,58224,12,13,1770,1636,1,10,1578123009.753687
172.16.2.6,172.16.7.5,6,22,0,58226,11,13,1718,1636,1,10,1578123009.753995
172.16.2.6,172.16.5.5,6,22,0,57412,11,12,1718,1504,1,9,1578123009.754386
172.16.2.6,172.16.5.5,6,22,0,57414,11,14,1270,1688,1,9,1578123009.756312
172.16.2.6,172.16.6.4,6,22,0,56106,11,13,1270,1636,1,9,1578123009.758148
