intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.3,172.16.6.12,6,22,1,36094,3,2,156,184,0,1,1578122833.349593
172.16.7.3,172.16.6.12,6,22,1,36092,3,2,156,184,0,1,1578122833.410697
172.16.7.6,192.168.1.45,6,22,1,42732,12,12,1760,1738,1,10,1578122833.630989
172.16.7.6,192.168.1.45,6,22,1,42734,12,12,1760,1738,1,10,1578122833.63245
172.16.7.4,172.16.4.8,6,22,1,53468,14,12,1688,1770,1,10,1578122833.697626
172.16.7.4,172.16.4.8,6,22,1,53470,14,12,1688,1770,1,10,1578122833.703069
172.16.7.13,172.16.1.7,6,22,0,41222,0,1,0,40,1,0,1578122834.250508
172.16.7.13,172.16.6.3,6,22,0,58316,1,1,40,40,1,0,1578122834.25114
172.16.7.13,172.16.6.226,6,22,0,29999,0,1,0,40,1,0,1578122834.258001
172.16.7.2,248.119.0.224,6,9034,1,43270,1,1,40,40,1,0,1578122834.298879
172.16.7.7,172.19.75.109,6,58224,1,4567,3,4,168,228,0,4,1578122834.473132
172.16.7.11,172.16.3.168,6,22,0,53626,0,1,0,40,1,0,1578122834.513364
172.16.7.11,172.16.1.224,6,22,0,61493,0,1,0,40,1,0,1578122834.514816
172.16.7.11,172.16.4.132,6,22,0,5975,0,1,0,40,1,0,1578122834.516963
172.16.7.5,172.16.6.5,6,22,1,33530,12,12,1584,1770,1,10,1578122834.664879
172.16.7.10,172.16.5.159,6,22,0,49610,0,1,0,40,1,0,1578122834.696597
172.16.7.5,172.16.6.5,6,22,1,33532,12,12,1584,1770,1,10,1578122834.698747
172.16.7.10,172.16.7.15,6,22,0,41681,0,1,0,40,1,0,1578122834.701072
172.16.7.10,172.16.1.168,6,22,0,16064,0,1,0,40,1,0,1578122834.701976
172.16.7.10,172.16.6.146,6,22,0,12307,0,1,0,40,1,0,1578122834.703572
172.16.7.11,172.19.75.109,6,58316,1,4567,3,4,168,228,0,4,1578122835.321063
172.16.7.4,172.16.5.12,6,22,1,47318,13,11,1620,1718,1,9,1578122835.411614
172.16.7.4,172.16.5.12,6,22,1,47320,11,9,1516,1550,1,8,1578122835.411635
172.16.7.5,172.16.5.12,6,22,1,51928,14,12,1688,1770,1,10,1578122835.412234
172.16.7.5,172.16.5.12,6,22,1,51930,13,10,1572,1602,1,8,1578122835.412476
172.16.7.9,172.16.2.9,6,22,0,34920,12,14,1770,1688,1,10,1578122835.548169
172.16.7.9,172.16.2.9,6,22,0,34922,11,14,1270,1688,1,9,1578122835.549099
172.16.7.9,172.16.4.5,6,22,0,46134,11,13,1270,1636,1,9,1578122835.553051
172.16.7.9,172.16.4.5,6,22,0,46136,12,14,1770,1688,1,10,1578122835.555654
172.16.7.9,172.16.4.12,6,22,0,51962,8,9,1226,1188,1,6,1578122835.558218
172.16.7.9,172.16.4.12,6,22,0,51964,11,12,1382,1584,1,9,1578122835.559901
172.16.7.9,172.16.4.9,6,22,0,44850,12,14,1770,1688,1,10,1578122835.560301
172.16.7.9,172.16.4.9,6,22,0,44852,9,11,1102,1372,1,6,1578122835.563275
