intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.5.11,172.16.1.4,6,22,0,53032,2,3,184,156,0,1,1578123401.589966
172.16.5.4,172.16.3.4,6,22,0,58678,12,14,1770,1688,1,10,1578123401.591773
172.16.5.4,172.16.3.4,6,22,0,58680,12,14,1770,1688,1,10,1578123401.59253
172.16.5.4,172.16.2.13,6,22,0,40792,12,14,1770,1688,1,10,1578123401.595168
172.16.5.4,172.16.2.13,6,22,0,40794,12,14,1770,1688,1,10,1578123401.597177
172.16.5.11,172.16.2.12,6,22,0,56436,1,1,132,52,0,1,1578123401.599988
172.16.5.4,172.16.6.4,6,22,0,38104,12,13,1770,1636,1,10,1578123401.602232
172.16.5.4,172.16.6.4,6,22,0,38106,12,14,1770,1688,1,10,1578123401.604973
172.16.5.4,172.16.1.4,6,22,0,50838,11,14,1270,1688,1,9,1578123401.606718
172.16.5.4,172.16.1.4,6,22,0,50840,12,14,1770,1688,1,10,1578123401.609203
172.16.5.11,172.16.4.14,6,22,0,48500,2,3,184,156,0,1,1578123401.60997
172.16.5.4,172.16.1.13,6,22,0,43960,11,13,1718,1636,1,9,1578123401.613501
172.16.5.4,172.16.1.13,6,22,0,43962,12,12,1770,1584,1,10,1578123401.63006
172.16.5.4,172.16.4.11,6,22,0,58956,10,11,1666,780,1,8,1578123401.630079
172.16.5.4,172.16.4.11,6,22,0,58958,12,13,1770,1636,1,10,1578123401.630082
172.16.5.4,172.16.2.14,6,22,0,34234,10,11,1666,780,1,8,1578123401.630085
172.16.5.4,172.16.2.14,6,22,0,34236,11,13,1718,1636,1,10,1578123401.630087
172.16.5.4,172.16.1.8,6,22,0,43834,9,10,1068,728,1,7,1578123401.63009
172.16.5.4,172.16.1.8,6,22,0,43836,10,11,1666,1452,1,9,1578123401.630093
172.16.5.4,172.16.3.5,6,22,0,60590,10,10,1666,728,1,8,1578123401.630095
172.16.5.4,172.16.3.5,6,22,0,60592,10,11,1666,780,1,8,1578123401.630103
172.16.5.4,172.16.6.9,6,22,0,51362,11,13,1172,1636,1,9,1578123401.630105
172.16.5.4,172.16.6.9,6,22,0,51364,10,11,1120,1452,1,8,1578123401.630107
172.16.5.5,172.16.4.8,6,22,1,53058,6,5,488,340,0,4,1578123401.634917
172.16.5.5,172.16.4.8,6,22,1,53056,7,6,540,456,0,5,1578123401.647041
172.16.5.11,172.16.2.14,6,22,0,37456,2,2,184,104,0,1,1578123401.654364
172.16.5.11,172.16.1.4,6,22,0,53034,2,2,184,104,0,1,1578123401.660842
172.16.5.11,172.16.2.12,6,22,0,56438,2,3,184,156,0,1,1578123401.663978
172.16.5.11,172.16.2.14,6,22,0,37454,2,2,184,104,0,1,1578123401.682517
172.16.5.11,172.16.4.14,6,22,0,48502,2,2,184,104,0,1,1578123401.687066
172.16.5.12,172.16.1.9,6,22,1,19261,1,1,40,40,1,0,1578123401.696397
172.16.5.13,172.16.1.144,6,22,0,34479,0,1,0,40,1,0,1578123401.798666
172.16.5.13,172.16.1.236,6,22,0,62268,0,1,0,40,1,0,1578123401.79974
172.16.5.13,172.16.1.162,6,22,0,35492,0,1,0,40,1,0,1578123401.803392
172.16.5.13,172.16.4.92,6,22,0,32155,0,1,0,40,1,0,1578123401.808396
172.16.5.13,172.16.4.69,6,22,0,12869,0,1,0,40,1,0,1578123401.811055
172.16.5.10,172.16.7.64,6,22,0,37243,0,1,0,40,1,0,1578123401.846834
172.16.5.10,172.16.1.67,6,22,0,21899,0,1,0,40,1,0,1578123401.858523
172.16.5.10,172.16.4.192,6,22,0,22766,0,1,0,40,1,0,1578123401.859827
172.16.5.10,172.16.7.107,6,22,0,8432,0,1,0,40,1,0,1578123401.861468
172.16.5.12,26.90.231.160,6,4722,1,5508,1,1,40,40,1,0,1578123401.918104
172.16.5.10,3.10.168.187,6,120,1,57384,1,1,40,40,1,0,1578123401.969436
172.16.5.3,120.235.131.251,6,9105,1,11259,1,1,40,40,1,0,1578123401.989685
172.16.5.10,153.38.229.42,6,9460,1,54781,1,1,40,40,1,0,1578123402.010672
172.16.5.14,172.16.1.8,6,22,0,40613,1,2,44,80,1,0,1578123402.033761
172.16.5.14,172.16.5.232,6,22,0,64235,0,1,0,40,1,0,1578123402.034171
172.16.5.14,172.16.1.149,6,22,0,29577,0,1,0,40,1,0,1578123402.041967
172.16.5.14,172.16.1.139,6,22,0,48755,0,1,0,40,1,0,1578123402.046305
172.16.5.8,172.16.3.12,6,22,1,33762,13,12,1636,1770,1,10,1578123402.197631
172.16.5.8,172.16.3.12,6,22,1,33764,13,12,1636,1770,1,10,1578123402.200852
172.16.5.11,172.16.6.77,6,22,0,20411,0,1,0,40,1,0,1578123402.6313
172.16.5.11,172.16.1.164,6,22,0,11673,0,1,0,40,1,0,1578123402.635644
172.16.5.11,172.16.4.112,6,22,0,40668,0,1,0,40,1,0,1578123402.637568
172.16.5.11,172.16.3.207,6,22,0,42863,0,1,0,40,1,0,1578123402.640547
172.16.5.11,172.16.4.79,6,22,0,52115,0,1,0,40,1,0,1578123402.641911
172.16.5.9,172.16.4.10,6,22,1,44898,14,12,1688,1770,1,10,1578123402.787278
