intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.12,56.138.195.47,6,1756,1,45279,1,1,40,40,1,0,1578122953.299492
172.16.7.4,100.71.5.154,6,9688,1,48955,1,1,40,40,1,0,1578122953.38823
172.16.7.13,172.16.2.58,6,22,0,12641,0,1,0,40,1,0,1578122953.640946
172.16.7.13,172.16.3.131,6,22,0,16541,0,1,0,40,1,0,1578122953.650269
172.16.7.13,172.16.3.62,6,22,0,41478,0,1,0,40,1,0,1578122953.651081
172.16.7.13,172.16.5.219,6,22,0,36154,0,1,0,40,1,0,1578122953.65429
172.16.7.13,172.16.2.22,6,22,0,13529,0,1,0,40,1,0,1578122953.656669
172.16.7.3,172.16.6.12,6,22,1,36352,13,12,1636,1770,1,10,1578122953.914243
172.16.7.3,172.16.6.12,6,22,1,36354,14,12,1688,1770,1,10,1578122953.914504
172.16.7.11,172.16.1.209,6,22,0,45160,0,1,0,40,1,0,1578122953.991945
172.16.7.11,172.16.7.62,6,22,0,57902,0,1,0,40,1,0,1578122953.993979
172.16.7.11,172.16.7.133,6,22,0,47285,0,1,0,40,1,0,1578122953.997514
172.16.7.11,172.16.3.242,6,22,0,24177,0,1,0,40,1,0,1578122954.000987
172.16.7.11,172.16.3.146,6,22,0,26782,0,1,0,40,1,0,1578122954.003425
172.16.7.10,172.16.3.160,6,22,0,9309,0,1,0,40,1,0,1578122954.011372
172.16.7.10,172.16.5.106,6,22,0,20934,0,1,0,40,1,0,1578122954.013454
172.16.7.10,172.16.7.244,6,22,0,62486,0,1,0,40,1,0,1578122954.016569
172.16.7.10,172.16.2.113,6,22,0,6018,0,1,0,40,1,0,1578122954.020872
172.16.7.10,172.16.4.41,6,22,0,9969,0,1,0,40,1,0,1578122954.022309
172.16.7.7,172.19.75.109,6,58224,1,4567,3,4,168,228,0,4,1578122954.499248
172.16.7.4,172.16.4.8,6,22,1,53812,14,12,1688,1770,1,10,1578122954.673101
172.16.7.4,172.16.4.8,6,22,1,53814,14,12,1688,1770,1,10,1578122954.693815
172.16.7.3,172.16.4.8,6,22,1,58234,14,12,1688,1770,1,10,1578122954.920569
172.16.7.3,172.16.4.8,6,22,1,58236,12,12,1584,1770,1,10,1578122954.939356
172.16.7.2,172.16.6.10,6,22,1,18083,1,1,40,40,1,0,1578122955.005088
172.16.7.11,172.19.75.109,6,58316,1,4567,3,4,168,228,0,4,1578122955.347059
