intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.3,172.16.2.3,6,22,1,40520,8,6,592,456,0,5,1577190763.215203
172.16.7.3,172.16.2.3,6,22,1,40518,8,6,592,456,0,5,1577190763.217324
172.16.7.5,172.16.5.10,6,22,1,35146,6,6,472,456,0,4,1577190763.218587
172.16.7.4,172.16.2.3,6,22,1,56372,3,3,156,236,0,1,1577190763.218675
172.16.7.4,172.16.2.3,6,22,1,56374,3,3,156,236,0,1,1577190763.234751
172.16.7.6,172.16.5.10,6,22,1,54558,3,2,156,184,0,1,1577190763.239865
172.16.7.5,172.16.5.10,6,22,1,35148,6,5,488,404,0,5,1577190763.241236
172.16.7.6,172.16.5.10,6,22,1,54560,3,2,156,184,0,1,1577190763.241622
172.16.7.3,172.16.5.10,6,22,1,54582,2,1,104,132,0,1,1577190763.295818
172.16.7.3,172.16.5.10,6,22,1,54580,1,1,52,132,0,1,1577190763.305368
172.16.7.10,172.16.5.5,6,22,0,39934,11,12,1270,1584,1,9,1577190763.369376
172.16.7.10,172.16.5.5,6,22,0,39936,12,10,1770,1384,1,9,1577190763.370862
172.16.7.10,172.16.5.8,6,22,0,38786,12,13,1770,1636,1,10,1577190763.374162
172.16.7.10,172.16.5.8,6,22,0,38788,12,14,1770,1688,1,10,1577190763.37725
172.16.7.10,172.16.5.6,6,22,0,39156,10,10,1312,1480,1,9,1577190763.37914
172.16.7.10,172.16.5.6,6,22,0,39158,10,10,1312,1480,1,9,1577190763.380898
172.16.7.10,172.16.4.11,6,22,0,39924,11,12,1718,1488,1,9,1577190763.382576
172.16.7.10,172.16.4.11,6,22,0,39926,11,12,1718,1488,1,9,1577190763.382984
172.16.7.10,172.16.6.4,6,22,0,33626,9,10,1166,728,1,7,1577190763.383969
172.16.7.10,172.16.6.4,6,22,0,33628,10,11,1666,780,1,8,1577190763.384598
172.16.7.10,172.16.6.9,6,22,0,35010,10,10,1666,728,1,8,1577190763.385166
172.16.7.10,172.16.6.9,6,22,0,35012,11,11,1718,780,1,8,1577190763.38549
172.16.7.10,172.16.1.13,6,22,0,38848,10,12,1666,912,1,9,1577190763.38589
172.16.7.10,172.16.1.13,6,22,0,38850,10,10,1666,728,1,8,1577190763.386348
172.16.7.10,172.16.3.5,6,22,0,51900,10,9,1666,580,1,7,1577190763.386594
172.16.7.10,172.16.3.5,6,22,0,51902,10,9,1218,676,1,7,1577190763.387
172.16.7.10,172.16.2.9,6,22,0,55904,10,13,1666,964,1,9,1577190763.387194
172.16.7.10,172.16.2.9,6,22,0,55906,10,12,1666,1584,1,10,1577190763.387426
172.16.7.10,172.16.3.6,6,22,0,45750,10,10,1666,632,1,7,1577190763.387668
172.16.7.10,172.16.3.6,6,22,0,45752,11,11,1710,780,1,8,1577190763.391662
172.16.7.10,172.16.2.14,6,22,0,43438,5,8,780,1256,1,5,1577190763.405999
172.16.7.10,172.16.4.14,6,22,0,50372,9,11,1060,1532,1,9,1577190763.409951
172.16.7.10,172.16.4.14,6,22,0,50374,9,8,1060,592,0,6,1577190763.412285
172.16.7.10,172.16.1.3,6,22,0,53872,9,10,877,1456,1,9,1577190763.413264
172.16.7.10,172.16.3.4,6,47942,1,22,5,5,796,948,0,4,1577190763.415625
172.16.7.10,172.16.3.4,6,22,0,47944,7,10,956,1376,1,7,1577190763.417147
172.16.7.10,172.16.1.3,6,53874,1,22,9,9,877,1396,0,9,1577190763.432553
172.16.7.10,172.16.2.14,6,43440,1,22,7,7,956,540,0,6,1577190763.458161
172.16.7.6,172.16.1.14,6,22,1,38622,14,10,1688,1666,1,10,1577190763.464389
172.16.7.6,172.16.1.14,6,22,1,38624,9,7,652,956,1,6,1577190763.469346
172.16.7.3,172.16.1.14,6,22,1,60190,11,9,780,1068,1,7,1577190763.47783
172.16.7.3,172.16.1.14,6,22,1,60192,11,10,860,1666,1,9,1577190763.47929
172.16.7.5,172.16.1.14,6,22,1,49048,11,9,1508,1606,1,9,1577190763.486351
172.16.7.5,172.16.1.14,6,22,1,49050,10,7,1448,956,0,8,1577190763.492288
172.16.7.13,172.16.2.101,6,22,0,29262,0,1,0,40,1,0,1577190763.697946
172.16.7.13,172.16.7.121,6,22,0,63239,0,1,0,40,1,0,1577190763.704413
172.16.7.13,172.16.1.39,6,22,0,9699,0,1,0,40,1,0,1577190763.71309
172.16.7.13,172.16.1.171,6,22,0,29545,0,1,0,40,1,0,1577190763.715737
172.16.7.6,172.16.5.14,6,22,1,56164,14,12,1688,1770,1,10,1577190764.581662
172.16.7.6,172.16.5.14,6,22,1,56166,14,12,1688,1770,1,10,1577190764.581778
172.16.7.4,172.16.5.14,6,22,1,48510,14,12,1688,1770,1,10,1577190764.647466
172.16.7.4,172.16.5.14,6,22,1,48512,13,12,1636,1770,1,10,1577190764.680824
172.16.7.7,147.76.25.78,6,8677,1,10670,1,1,40,40,1,0,1577190765.083696
172.16.7.13,172.16.4.4,6,22,0,52732,12,13,2121,1636,1,11,1577190765.114605
172.16.7.13,172.16.4.4,6,22,0,52734,12,13,2121,1636,1,11,1577190765.115273
172.16.7.6,60.31.119.220,6,4035,1,33351,1,1,40,40,1,0,1577190765.119623
172.16.7.11,143.114.190.76,6,3377,1,57812,1,1,40,40,1,0,1577190765.127073
172.16.7.13,172.16.4.14,6,22,0,44428,12,14,1770,1688,1,10,1577190765.151119
172.16.7.13,172.16.4.14,6,22,0,44430,12,14,1770,1688,1,10,1577190765.163606
172.16.7.6,241.90.7.38,6,2525,1,24032,1,1,40,40,1,0,1577190765.192764
172.16.7.13,172.19.75.109,6,42038,1,4567,3,4,168,228,0,4,1577190765.201266
172.16.7.7,131.23.137.158,6,9152,1,14,1,1,40,40,1,0,1577190765.203197
172.16.7.13,172.16.4.11,6,22,0,39512,12,14,1770,1688,1,10,1577190765.213574
172.16.7.13,172.16.4.11,6,22,0,39514,12,14,1770,1688,1,10,1577190765.240793
172.16.7.13,172.16.6.13,6,22,0,40606,12,14,1770,1688,1,10,1577190765.26705
172.16.7.13,172.16.6.13,6,22,0,40608,12,14,1770,1688,1,10,1577190765.288492
172.16.7.13,172.16.4.9,6,22,0,49682,12,14,1770,1688,1,10,1577190765.331935
172.16.7.13,172.16.4.9,6,22,0,49684,12,14,1770,1688,1,10,1577190765.360522
172.16.7.13,172.16.1.3,6,22,0,52924,12,12,2121,1584,1,11,1577190765.374311
172.16.7.13,172.16.1.3,6,22,0,52926,12,12,2121,1584,1,11,1577190765.405749
172.16.7.13,172.16.1.13,6,22,0,45402,12,14,1770,1688,1,10,1577190765.427384
172.16.7.5,172.16.6.5,6,22,1,49256,14,12,1688,1770,1,10,1577190765.448819
172.16.7.5,172.16.6.5,6,22,1,49258,14,12,1688,1770,1,10,1577190765.450215
172.16.7.13,172.16.1.13,6,22,0,45404,12,14,1770,1688,1,10,1577190765.450506
172.16.7.13,172.16.6.9,6,22,0,38572,12,14,1770,1688,1,10,1577190765.466554
172.16.7.11,172.16.4.217,6,22,0,54805,0,1,0,40,1,0,1577190765.478479
172.16.7.11,172.16.1.182,6,22,0,35095,0,1,0,40,1,0,1577190765.480224
172.16.7.13,172.16.6.9,6,22,0,38574,12,14,1770,1688,1,10,1577190765.480233
172.16.7.11,172.16.7.239,6,22,0,86,0,1,0,40,1,0,1577190765.483445
172.16.7.13,172.16.5.5,6,22,0,55656,12,14,1770,1688,1,10,1577190765.488916
172.16.7.11,172.16.3.42,6,22,0,41107,0,1,0,40,1,0,1577190765.490334
172.16.7.11,172.16.4.12,6,22,0,16965,1,1,40,40,1,0,1577190765.494765
172.16.7.13,172.16.5.5,6,22,0,55658,12,14,1770,1688,1,10,1577190765.505138
172.16.7.13,172.16.4.5,6,22,0,39902,12,14,1770,1688,1,10,1577190765.520484
172.16.7.13,172.16.4.5,6,22,0,39904,12,14,1762,1688,1,10,1577190765.546151
172.16.7.13,172.16.1.8,6,22,0,36168,12,14,1770,1688,1,10,1577190765.594032
172.16.7.3,172.16.6.5,6,22,1,43010,14,12,1688,1770,1,10,1577190765.599377
172.16.7.13,172.16.1.8,6,22,0,36170,12,14,1770,1688,1,10,1577190765.608616
172.16.7.13,172.16.5.3,6,22,0,45918,12,12,1770,1584,1,10,1577190765.62964
172.16.7.3,172.16.6.5,6,22,1,43012,14,12,1688,1770,1,10,1577190765.646314
172.16.7.13,172.16.5.3,6,22,0,45920,12,12,1762,1584,1,10,1577190765.651797
172.16.7.13,172.16.5.9,6,22,0,44936,12,11,1770,1532,1,10,1577190765.695335
172.16.7.6,172.16.6.5,6,22,1,58816,14,12,1688,1770,1,10,1577190765.699368
172.16.7.6,172.16.6.5,6,22,1,58818,12,12,1584,1770,1,10,1577190765.703705
172.16.7.13,172.16.5.9,6,22,0,44938,12,11,1770,1532,1,10,1577190765.723731
172.16.7.13,172.16.1.12,6,22,0,32928,12,11,1770,1532,1,10,1577190765.733611
172.16.7.13,172.16.1.12,6,22,0,32930,12,11,1770,1532,1,10,1577190765.741614
172.16.7.7,172.16.3.105,6,22,0,61272,0,1,0,40,1,0,1577190765.988602
172.16.7.7,172.16.2.223,6,22,0,9974,0,1,0,40,1,0,1577190765.989615
172.16.7.7,172.16.3.232,6,22,0,29765,0,1,0,40,1,0,1577190765.995065
172.16.7.7,172.16.6.114,6,22,0,52594,0,1,0,40,1,0,1577190765.998535
172.16.7.4,192.168.1.15,6,22,1,60394,11,12,1708,1738,1,10,1577190766.397847
172.16.7.4,192.168.1.15,6,22,1,60396,12,12,1760,1738,1,10,1577190766.398174
172.16.7.4,172.16.4.7,6,22,1,47332,11,9,1372,1550,1,7,1577190766.436247
172.16.7.4,172.16.4.7,6,22,1,47334,12,9,1520,1550,1,8,1577190766.447806
172.16.7.6,172.16.4.7,6,22,1,57018,12,11,1488,1654,1,8,1577190766.471728
172.16.7.6,172.16.4.7,6,22,1,57020,11,10,1420,1602,1,7,1577190766.499582
172.16.7.5,192.168.1.15,6,22,1,36148,12,12,1760,1738,1,10,1577190766.502519
172.16.7.5,192.168.1.15,6,22,1,36150,12,12,1760,1730,1,10,1577190766.505369
172.16.7.3,172.16.4.7,6,22,1,47288,14,12,1688,1770,1,10,1577190766.573616
172.16.7.9,172.16.3.10,6,22,0,42928,11,13,1718,1636,1,10,1577190766.594165
172.16.7.9,172.16.3.10,6,22,0,42930,11,12,1270,1488,1,8,1577190766.594388
172.16.7.9,172.16.2.14,6,22,0,45676,12,12,1770,1520,1,9,1577190766.594763
172.16.7.9,172.16.2.14,6,22,0,45678,10,13,1218,1636,1,9,1577190766.595223
172.16.7.9,172.16.5.3,6,22,0,46416,12,14,1770,1688,1,10,1577190766.597855
172.16.7.3,172.16.4.7,6,22,1,47290,12,10,832,1666,1,8,1577190766.601035
