intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.13,172.16.4.5,6,22,0,34694,4,4,352,304,0,3,1577189923.062196
172.16.7.11,172.16.6.4,6,22,0,51050,7,8,956,592,0,6,1577189923.062761
172.16.7.13,172.16.4.5,6,22,0,34696,5,4,404,272,0,3,1577189923.062886
172.16.7.13,172.16.6.9,6,22,0,33366,6,5,456,420,0,4,1577189923.067643
172.16.7.13,172.16.1.8,6,22,0,59194,6,5,456,436,0,5,1577189923.069621
172.16.7.11,172.16.1.4,6,22,0,33256,7,10,956,1448,0,8,1577189923.070684
172.16.7.13,172.16.1.8,6,22,0,59192,6,5,456,436,0,5,1577189923.070696
172.16.7.13,172.16.5.5,6,22,0,50450,4,3,288,156,0,1,1577189923.07114
172.16.7.13,172.16.5.5,6,22,0,50448,6,4,456,272,0,3,1577189923.075228
172.16.7.13,172.16.1.13,6,22,0,40196,3,3,236,156,0,1,1577189923.078377
172.16.7.13,172.16.1.3,6,22,0,47718,1,1,52,52,0,0,1577189923.081644
172.16.7.11,172.16.5.3,6,22,0,50310,12,14,1770,1688,1,10,1577189923.084503
172.16.7.6,172.16.4.8,6,22,1,53878,7,6,540,456,0,5,1577189923.0903
172.16.7.11,172.16.1.4,6,22,0,33254,7,8,956,592,0,6,1577189923.092356
172.16.7.6,172.16.4.8,6,22,1,53880,9,9,1396,1060,0,8,1577189923.107594
172.16.7.13,172.16.6.9,6,22,0,33364,3,3,236,156,0,1,1577189923.111598
172.16.7.11,172.16.6.4,6,22,0,51052,6,8,456,592,0,5,1577189923.111694
172.16.7.11,172.16.5.3,6,22,0,50312,12,14,1770,1688,1,10,1577189923.115576
172.16.7.11,172.16.4.9,6,22,0,40150,12,14,1770,1688,1,10,1577189923.132413
172.16.7.11,172.16.4.9,6,22,0,40152,12,14,1770,1688,1,10,1577189923.15125
172.16.7.11,172.16.6.8,6,22,0,35006,12,14,1770,1688,1,10,1577189923.174311
172.16.7.11,172.16.6.8,6,22,0,35008,12,14,1770,1688,1,10,1577189923.199954
172.16.7.11,172.16.5.5,6,22,0,48362,12,14,1770,1688,1,10,1577189923.214346
172.16.7.11,172.16.5.5,6,22,0,48364,12,14,1770,1688,1,10,1577189923.225243
172.16.7.11,172.16.5.6,6,22,0,51070,12,12,2505,1584,1,11,1577189923.245335
172.16.7.13,172.16.6.13,6,22,0,35398,2,3,184,156,0,1,1577189923.255237
172.16.7.11,172.16.5.6,6,22,0,51072,12,12,2505,1584,1,11,1577189923.271428
172.16.7.13,172.16.6.13,6,22,0,35400,2,3,184,156,0,1,1577189923.279339
172.16.7.13,172.16.4.11,6,22,0,34304,2,3,184,156,0,1,1577189923.280279
172.16.7.13,172.16.4.9,6,22,0,44476,2,3,184,156,0,1,1577189923.281411
172.16.7.11,172.16.3.6,6,22,0,55488,12,14,1770,1688,1,10,1577189923.289798
172.16.7.13,172.16.1.13,6,22,0,40194,2,3,184,156,0,1,1577189923.293954
172.16.7.13,172.16.4.11,6,22,0,34306,2,3,184,156,0,1,1577189923.303502
172.16.7.13,172.16.4.14,6,22,0,39220,2,3,184,156,0,1,1577189923.308492
172.16.7.11,172.16.3.6,6,22,0,55490,12,14,1770,1688,1,10,1577189923.318458
172.16.7.11,172.16.4.11,6,22,0,53098,12,14,1770,1688,1,10,1577189923.335404
