intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.5.9,172.16.2.6,6,22,1,52852,2,1,104,52,0,0,1577189607.327269
172.16.5.5,172.16.6.10,6,22,1,44686,14,12,1688,1770,1,10,1577189607.44282
172.16.5.5,172.16.6.10,6,22,1,44688,13,12,1636,1770,1,10,1577189607.445029
172.16.5.9,172.16.6.5,6,22,1,49320,2,2,104,184,0,1,1577189607.543221
172.16.5.9,172.16.6.5,6,22,1,49322,2,2,104,184,0,1,1577189607.546678
172.16.5.5,172.16.6.5,6,22,1,45238,2,2,104,184,0,1,1577189607.553176
172.16.5.12,172.19.75.109,6,59242,1,4567,3,4,168,228,0,4,1577189607.569963
172.16.5.5,172.16.6.5,6,22,1,45240,2,2,104,184,0,1,1577189607.576984
172.16.5.3,172.16.6.11,6,22,1,48316,12,12,1488,1770,1,9,1577189607.652599
172.16.5.3,172.16.6.11,6,22,1,48318,11,9,1420,1550,1,7,1577189607.653188
172.16.5.4,172.16.3.167,6,22,0,38139,0,1,0,40,1,0,1577189607.714216
172.16.5.4,172.16.5.154,6,22,0,19849,0,1,0,40,1,0,1577189607.716288
172.16.5.4,172.16.1.152,6,22,0,25571,0,1,0,40,1,0,1577189607.72282
172.16.5.4,172.16.1.137,6,22,0,394,0,1,0,40,1,0,1577189607.725696
172.16.5.9,198.178.250.137,6,2488,1,6948,1,1,40,40,1,0,1577189607.726475
172.16.5.14,172.16.6.13,6,22,0,43682,11,13,1270,1636,1,9,1577189607.747228
172.16.5.14,172.16.6.13,6,22,0,43684,12,13,1770,1636,1,10,1577189607.747585
172.16.5.14,172.16.4.11,6,22,0,55280,11,14,1270,1688,1,9,1577189607.748037
172.16.5.14,172.16.4.11,6,22,0,55282,11,14,1718,1688,1,10,1577189607.751071
172.16.5.8,192.168.1.15,6,22,1,51730,11,9,1612,1518,1,8,1577189607.751799
172.16.5.14,172.16.1.8,6,22,0,40988,11,14,1270,1688,1,9,1577189607.752432
172.16.5.8,192.168.1.15,6,22,1,51732,11,9,1644,1518,1,8,1577189607.752999
172.16.5.14,172.16.1.8,6,22,0,40990,12,14,1770,1688,1,10,1577189607.753862
172.16.5.14,172.16.2.9,6,22,0,58482,8,11,1050,1452,1,7,1577189607.762346
172.16.5.14,172.16.2.9,6,22,0,58484,12,13,1770,1636,1,10,1577189607.764141
172.16.5.14,172.16.7.6,6,22,0,48556,9,11,556,1532,1,7,1577189607.764545
172.16.5.14,172.16.7.6,6,22,0,48558,9,10,1102,1416,1,7,1577189607.765198
172.16.5.14,172.16.4.4,6,22,0,59882,7,7,717,460,1,5,1577189607.766265
172.16.5.14,172.16.4.4,6,22,0,59884,8,5,728,388,1,5,1577189607.766716
172.16.5.14,172.16.3.6,6,22,0,50882,10,10,1120,728,1,7,1577189607.768566
172.16.5.14,172.16.3.6,6,22,0,50884,10,7,1120,412,1,5,1577189607.7703
172.16.5.14,172.16.6.9,6,22,0,33912,7,8,452,1192,1,4,1577189607.771356
172.16.5.14,172.16.6.9,6,22,0,33914,3,5,236,348,1,2,1577189607.77203
172.16.5.5,192.168.1.15,6,22,1,53276,5,8,348,560,0,4,1577189607.795513
172.16.5.14,172.16.3.10,6,22,0,51152,6,8,840,608,1,5,1577189607.799252
172.16.5.14,172.16.3.10,6,22,0,51150,6,8,840,696,0,7,1577189607.815612
172.16.5.4,255.25.185.101,6,7278,1,48897,1,0,40,0,1,0,1577189607.821163
172.16.5.14,172.16.7.4,6,22,0,40902,7,7,508,532,1,4,1577189607.821375
172.16.5.14,172.16.7.4,6,22,0,40904,8,10,1016,1360,1,6,1577189607.86978
172.16.5.5,192.168.1.15,6,22,1,53278,6,7,1352,916,0,6,1577189607.871327
172.16.5.14,172.16.1.3,6,22,0,36822,9,10,1893,1400,1,9,1577189607.895129
172.16.5.14,172.16.1.3,6,22,0,36824,12,12,2121,1584,1,11,1577189607.913687
172.16.5.14,172.16.4.5,6,22,0,46960,10,13,1666,1556,1,9,1577189607.933608
172.16.5.14,172.16.4.5,6,22,0,46962,9,11,1614,1428,1,8,1577189607.955843
172.16.5.9,172.16.6.11,6,22,1,58256,14,10,1688,1666,1,10,1577189607.974798
172.16.5.9,172.16.6.11,6,22,1,58258,12,9,1480,1614,1,8,1577189607.986678
172.16.5.14,172.16.7.141,6,22,0,34403,0,1,0,40,1,0,1577189608.029395
172.16.5.14,172.16.4.234,6,22,0,61327,0,1,0,40,1,0,1577189608.029773
172.16.5.14,172.16.2.88,6,22,0,17636,0,1,0,40,1,0,1577189608.056897
172.16.5.3,172.16.6.3,6,22,1,42350,14,12,1688,1770,1,10,1577189608.141555
172.16.5.3,172.16.6.3,6,22,1,42352,14,12,1688,1770,1,10,1577189608.141803
172.16.5.9,172.16.4.8,6,22,1,42176,13,12,1636,1770,1,10,1577189608.156555
172.16.5.9,172.16.4.8,6,22,1,42178,13,12,1636,1770,1,10,1577189608.15755
172.16.5.3,172.16.7.9,6,22,1,40552,13,12,1636,1770,1,10,1577189608.370217
172.16.5.3,172.16.7.9,6,22,1,40554,13,12,1636,1770,1,10,1577189608.372295
172.16.5.6,172.16.7.9,6,22,1,52526,12,10,1584,2401,1,11,1577189608.377973
172.16.5.6,172.16.7.9,6,22,1,52528,12,10,1584,2401,1,11,1577189608.381077
172.16.5.9,172.16.7.9,6,22,1,57624,13,12,1636,1770,1,10,1577189608.382522
172.16.5.9,172.16.7.9,6,22,1,57626,13,12,1636,1770,1,10,1577189608.38296
172.16.5.5,172.16.1.14,6,22,1,54052,14,12,1688,1770,1,10,1577189608.566402
172.16.5.5,172.16.1.14,6,22,1,54054,14,12,1688,1770,1,10,1577189608.566616
172.16.5.8,172.16.1.14,6,22,1,42590,14,12,1688,1770,1,10,1577189608.579776
172.16.5.8,172.16.1.14,6,22,1,42592,14,12,1688,1770,1,10,1577189608.582368
172.16.5.11,172.19.75.109,6,51468,1,4567,3,4,168,228,0,4,1577189608.719876
172.16.5.3,172.16.2.3,6,22,1,37690,13,12,1540,1770,1,9,1577189609.209928
172.16.5.3,172.16.2.3,6,22,1,37692,13,12,1540,1770,1,9,1577189609.211778
172.16.5.9,172.16.2.3,6,22,1,55562,12,10,1488,1602,1,8,1577189609.219923
172.16.5.9,172.16.2.3,6,22,1,55564,11,11,1372,1718,1,8,1577189609.221528
172.16.5.12,172.16.1.13,6,22,0,46412,11,13,1718,1636,1,10,1577189609.370695
172.16.5.12,172.16.1.13,6,22,0,46414,11,13,1270,1636,1,9,1577189609.371045
172.16.5.12,172.16.1.8,6,22,0,45402,12,13,1770,1636,1,10,1577189609.37318
172.16.5.12,172.16.1.8,6,22,0,45404,12,13,1770,1636,1,10,1577189609.375589
172.16.5.12,172.16.6.13,6,22,0,42656,12,13,1770,1636,1,10,1577189609.38094
172.16.5.12,172.16.6.13,6,22,0,42658,12,13,1770,1636,1,10,1577189609.382667
172.16.5.12,172.16.4.5,6,22,0,50986,11,12,1718,1504,1,9,1577189609.384739
172.16.5.12,172.16.4.5,6,22,0,50988,11,13,1270,1636,1,9,1577189609.385096
172.16.5.12,172.16.1.12,6,22,0,36710,11,13,1270,1636,1,9,1577189609.388187
172.16.5.12,172.16.1.12,6,22,0,36712,11,13,1270,1636,1,9,1577189609.38991
172.16.5.12,172.16.2.12,6,22,0,48894,12,13,1770,1636,1,10,1577189609.395216
172.16.5.12,172.16.2.12,6,22,0,48896,11,12,1718,1504,1,9,1577189609.396917
172.16.5.12,172.16.3.6,6,22,0,34952,10,11,1666,780,1,8,1577189609.39856
172.16.5.12,172.16.3.6,6,22,0,34954,10,10,1666,704,1,7,1577189609.39912
172.16.5.12,172.16.7.5,6,22,0,59104,8,9,1554,732,1,8,1577189609.401969
172.16.5.12,172.16.7.5,6,22,0,59106,9,10,1052,1472,0,9,1577189609.407035
172.16.5.10,172.19.75.109,6,36028,1,4567,3,4,168,228,0,4,1577189609.441686
172.16.5.13,172.19.75.109,6,32796,1,4567,3,4,168,228,0,4,1577189609.636861
172.16.5.5,172.16.4.13,6,22,1,60638,14,12,1688,1770,1,10,1577189609.94334
172.16.5.5,172.16.4.13,6,22,1,60640,14,12,1688,1770,1,10,1577189609.95317
172.16.5.3,41.212.189.109,6,2435,1,24417,1,1,40,40,1,0,1577189610.011271
172.16.5.10,172.16.6.69,6,22,0,49936,0,1,0,40,1,0,1577189610.047205
172.16.5.10,172.16.2.220,6,22,0,31671,0,1,0,40,1,0,1577189610.049205
172.16.5.10,172.16.4.54,6,22,0,24136,0,1,0,40,1,0,1577189610.053973
172.16.5.10,172.16.5.193,6,22,0,5635,0,1,0,40,1,0,1577189610.063522
172.16.5.9,172.16.2.8,6,22,1,55542,14,12,1688,1762,1,10,1577189610.421177
172.16.5.9,172.16.2.8,6,22,1,55544,14,12,1688,1770,1,10,1577189610.42728
