intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.3.10,172.16.2.8,6,22,1,44144,11,10,1524,1112,0,9,1577190191.553913
172.16.3.10,172.16.2.8,6,22,1,44146,14,12,1688,1770,1,10,1577190191.555108
172.16.3.4,172.16.2.8,6,22,1,54078,6,7,488,956,0,6,1577190191.555841
172.16.3.5,172.16.7.10,6,22,1,48410,3,1,156,52,0,0,1577190191.55808
172.16.3.6,172.16.7.10,6,22,1,42258,3,2,156,184,0,1,1577190191.5589
172.16.3.4,172.16.2.8,6,22,1,54080,6,7,488,956,0,6,1577190191.562156
172.16.3.5,172.16.7.10,6,22,1,48408,3,1,156,52,0,0,1577190191.580982
172.16.3.6,172.16.7.10,6,22,1,42260,3,2,156,184,0,1,1577190191.622577
172.16.3.4,172.16.7.10,6,22,1,44452,3,2,156,184,0,1,1577190191.691443
172.16.3.4,172.16.7.10,6,22,1,44450,3,2,156,184,0,1,1577190191.698058
172.16.3.6,172.16.1.11,6,22,1,55704,13,12,1636,1762,1,10,1577190191.750481
172.16.3.6,172.16.1.11,6,22,1,55706,13,12,1636,1770,1,10,1577190191.750641
172.16.3.12,172.19.75.109,6,52632,1,4567,3,4,168,228,0,4,1577190191.926463
172.16.3.14,172.16.3.9,6,22,0,35399,0,1,0,40,1,0,1577190192.11035
172.16.3.4,172.16.6.5,6,22,1,46102,14,12,1688,1770,1,10,1577190192.302401
172.16.3.4,172.16.6.5,6,22,1,46104,14,12,1688,1770,1,10,1577190192.342291
172.16.3.6,192.168.1.24,6,22,1,50608,12,12,1760,1738,1,10,1577190192.608341
172.16.3.6,192.168.1.24,6,22,1,50610,12,12,1760,1730,1,10,1577190192.616347
172.16.3.4,192.168.1.24,6,22,1,48394,12,12,1760,1738,1,10,1577190192.652595
172.16.3.4,75.129.31.153,6,5639,1,64867,1,1,40,40,1,0,1577190192.674031
172.16.3.4,192.168.1.24,6,22,1,48396,12,12,1760,1730,1,10,1577190192.674316
172.16.3.4,84.37.153.196,6,5171,1,54074,1,1,40,40,1,0,1577190192.679301
172.16.3.6,172.16.4.10,6,22,1,46304,13,12,1636,1770,1,10,1577190192.733249
172.16.3.6,172.16.4.10,6,22,1,46306,13,12,1636,1770,1,10,1577190192.736193
172.16.3.4,172.16.4.10,6,22,1,41466,14,12,1688,1770,1,10,1577190192.749941
172.16.3.4,172.16.4.10,6,22,1,41468,13,12,1636,1770,1,10,1577190192.751526
172.16.3.10,172.16.4.10,6,22,1,44478,13,12,1636,1762,1,10,1577190192.753088
172.16.3.10,172.16.4.10,6,22,1,44480,13,12,1636,1770,1,10,1577190192.753617
172.16.3.10,172.16.5.4,6,22,1,43606,14,12,1688,1770,1,10,1577190192.767701
172.16.3.10,172.16.5.4,6,22,1,43608,14,12,1688,1770,1,10,1577190192.774219
172.16.3.10,192.168.1.24,6,22,1,57912,12,12,1760,1738,1,10,1577190192.851432
172.16.3.10,192.168.1.24,6,22,1,57914,12,12,1760,1738,1,10,1577190192.863905
172.16.3.6,172.16.5.4,6,22,1,53378,14,12,1688,1770,1,10,1577190192.943307
172.16.3.6,172.16.5.4,6,22,1,53380,12,12,1584,1770,1,10,1577190192.975051
