intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.3.6,172.16.7.12,6,22,1,47816,2,1,104,52,0,0,1577190351.603409
172.16.3.6,172.16.6.3,6,22,1,38962,2,2,104,184,0,1,1577190351.712715
172.16.3.10,172.16.5.13,6,22,1,50032,14,12,1688,1770,1,10,1577190351.713287
172.16.3.10,172.16.5.13,6,22,1,50034,14,12,1688,1770,1,10,1577190351.725623
172.16.3.6,172.16.6.3,6,22,1,38964,2,2,104,184,0,1,1577190351.761831
172.16.3.14,172.16.7.191,6,22,0,13576,0,1,0,40,1,0,1577190351.77433
172.16.3.14,172.16.2.248,6,22,0,13009,0,1,0,40,1,0,1577190351.776347
172.16.3.14,172.16.6.42,6,22,0,7837,0,1,0,40,1,0,1577190351.777057
172.16.3.6,240.51.15.249,6,9435,1,36589,1,1,40,40,1,0,1577190351.787189
172.16.3.14,136.146.77.48,6,7320,1,57062,1,1,40,40,1,0,1577190351.803073
172.16.3.6,172.16.4.12,6,22,1,37486,14,12,1688,1770,1,10,1577190351.803089
172.16.3.6,172.16.4.12,6,22,1,37488,14,12,1688,1770,1,10,1577190351.814185
172.16.3.12,17.131.122.134,6,231,1,34923,1,1,40,40,1,0,1577190351.92171
172.16.3.12,172.19.75.109,6,52632,1,4567,3,4,168,228,0,4,1577190351.962786
172.16.3.12,172.16.1.4,6,22,0,52244,12,14,1770,1688,1,10,1577190352.573896
172.16.3.12,172.16.1.4,6,22,0,52246,12,13,1770,1636,1,10,1577190352.574286
172.16.3.12,172.16.4.11,6,22,0,35382,12,14,1770,1688,1,10,1577190352.574748
172.16.3.12,172.16.4.11,6,22,0,35384,12,13,1762,1636,1,10,1577190352.577048
172.16.3.12,172.16.5.3,6,22,0,51794,12,14,1770,1688,1,10,1577190352.581537
172.16.3.12,172.16.5.3,6,22,0,51796,12,13,1770,1636,1,10,1577190352.584094
172.16.3.12,172.16.1.3,6,22,0,33330,11,11,2028,860,1,9,1577190352.585734
172.16.3.12,172.16.1.3,6,22,0,33332,10,10,896,808,1,8,1577190352.58766
