intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.5.9,172.16.2.6,6,22,1,54664,3,2,156,184,0,1,1577189927.3446
172.16.5.9,172.16.2.6,6,22,1,54662,3,1,156,52,0,0,1577189927.353888
172.16.5.8,172.16.2.6,6,22,1,47284,3,2,156,184,0,1,1577189927.418847
172.16.5.8,172.16.2.6,6,22,1,47286,3,2,156,184,0,1,1577189927.440955
172.16.5.5,192.168.1.15,6,22,1,55040,3,2,156,184,0,1,1577189927.443632
172.16.5.14,172.19.75.109,6,39218,1,4567,3,4,168,228,0,4,1577189927.457577
172.16.5.3,172.16.2.6,6,22,1,50452,3,2,156,184,0,1,1577189927.469122
172.16.5.3,172.16.2.6,6,22,1,50454,3,2,156,184,0,1,1577189927.490475
172.16.5.5,192.168.1.15,6,22,1,55042,3,2,156,184,0,1,1577189927.55252
172.16.5.12,172.19.75.109,6,59242,1,4567,3,4,168,228,0,4,1577189927.647847
172.16.5.5,172.16.6.10,6,22,1,46522,14,12,1688,1770,1,10,1577189927.75213
172.16.5.5,172.16.6.10,6,22,1,46524,14,12,1688,1770,1,10,1577189927.7718
172.16.5.10,172.16.7.6,6,22,0,50046,12,14,1770,1688,1,10,1577189927.857169
172.16.5.10,172.16.7.6,6,22,0,50048,12,14,1770,1688,1,10,1577189927.876611
172.16.5.10,172.16.2.13,6,22,0,42122,12,14,1770,1688,1,10,1577189927.890497
172.16.5.10,172.16.2.13,6,22,0,42124,12,14,1770,1688,1,10,1577189927.902513
172.16.5.10,172.16.4.4,6,22,0,35774,12,12,2121,1584,1,11,1577189927.92684
172.16.5.10,172.16.4.4,6,22,0,35776,12,12,2121,1584,1,11,1577189927.955524
172.16.5.10,172.16.7.3,6,22,0,50068,12,14,1770,1688,1,10,1577189927.98771
172.16.5.10,172.16.7.3,6,22,0,50070,12,14,1770,1688,1,10,1577189928.008079
172.16.5.10,172.16.3.5,6,22,0,54868,12,12,1770,1584,1,10,1577189928.036326
172.16.5.10,172.16.3.5,6,22,0,54870,12,12,1770,1584,1,10,1577189928.054424
172.16.5.10,172.16.2.12,6,22,0,38998,11,14,1718,1688,1,10,1577189928.078388
172.16.5.10,172.16.2.12,6,22,0,39000,12,14,1770,1688,1,10,1577189928.10196
172.16.5.3,172.16.6.10,6,22,1,58604,14,12,1688,1770,1,10,1577189928.103468
172.16.5.3,172.16.6.10,6,22,1,58606,14,12,1688,1770,1,10,1577189928.117085
172.16.5.10,172.16.6.8,6,22,0,55034,12,14,1770,1688,1,10,1577189928.121209
172.16.5.10,172.16.6.8,6,22,0,55036,12,14,1762,1688,1,10,1577189928.131768
172.16.5.10,172.16.4.14,6,22,0,50754,12,14,1770,1688,1,10,1577189928.135246
172.16.5.10,172.16.4.14,6,22,0,50756,12,12,1770,1488,1,9,1577189928.136625
172.16.5.10,172.16.7.5,6,22,0,58866,10,12,1602,1488,1,8,1577189928.143345
172.16.5.10,172.16.7.5,6,22,0,58868,10,12,1602,1488,1,8,1577189928.146341
172.16.5.10,172.16.2.9,6,22,0,55832,12,11,1770,1532,1,10,1577189928.166629
172.16.5.10,172.16.2.9,6,22,0,55834,11,10,1646,1384,1,8,1577189928.180655
172.16.5.8,172.16.6.10,6,22,1,39676,14,12,1688,1770,1,10,1577189928.196768
172.16.5.12,103.9.97.225,6,3945,1,8450,1,1,40,40,1,0,1577189928.210649
172.16.5.8,172.16.6.10,6,22,1,39678,14,12,1688,1770,1,10,1577189928.217523
172.16.5.4,121.119.51.143,6,7276,1,8470,1,1,40,40,1,0,1577189928.219164
172.16.5.5,61.15.37.247,6,530,1,22581,1,1,40,40,1,0,1577189928.228058
172.16.5.3,172.16.6.11,6,22,1,50180,14,12,1688,1770,1,10,1577189928.251361
172.16.5.3,172.16.6.11,6,22,1,50182,13,12,1636,1770,1,10,1577189928.253968
172.16.5.11,172.16.2.53,6,22,0,58082,0,1,0,40,1,0,1577189928.274493
172.16.5.11,172.16.6.11,6,22,0,8030,1,1,40,40,1,0,1577189928.275844
