intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.5.9,172.16.2.3,6,22,1,58570,1,0,52,0,0,0,1577190127.355885
172.16.5.12,172.16.1.12,6,22,0,38744,1,3,52,156,0,0,1577190127.371224
172.16.5.12,172.16.4.5,6,22,0,53020,1,2,52,104,0,0,1577190127.383064
172.16.5.12,172.16.2.12,6,22,0,50926,2,3,184,156,0,1,1577190127.392837
172.16.5.12,172.16.1.12,6,22,0,38742,1,2,52,104,0,0,1577190127.396196
172.16.5.12,172.16.3.6,6,22,0,36984,2,3,184,156,0,1,1577190127.403078
172.16.5.12,172.16.3.6,6,22,0,36986,2,3,184,156,0,1,1577190127.40532
172.16.5.12,172.16.2.12,6,22,0,50928,2,3,184,156,0,1,1577190127.419689
172.16.5.12,172.16.7.5,6,22,0,32906,2,3,184,156,0,1,1577190127.427612
172.16.5.12,172.16.7.5,6,22,0,32904,2,3,184,156,0,1,1577190127.429362
172.16.5.5,172.16.6.10,6,22,1,47890,14,12,1688,1770,1,10,1577190127.440689
172.16.5.5,172.16.6.10,6,22,1,47892,14,12,1688,1770,1,10,1577190127.441912
172.16.5.12,172.16.7.6,6,22,0,59684,2,3,184,156,0,1,1577190127.454728
172.16.5.12,172.16.6.4,6,22,0,52296,2,3,184,156,0,1,1577190127.470889
172.16.5.12,172.16.7.6,6,22,0,59682,2,3,184,156,0,1,1577190127.500034
172.16.5.12,172.16.6.4,6,22,0,52298,2,3,184,156,0,1,1577190127.507902
172.16.5.14,172.19.75.109,6,39218,1,4567,3,4,168,228,0,4,1577190127.50802
172.16.5.3,172.16.6.10,6,22,1,59972,12,10,1488,1594,1,8,1577190127.63919
172.16.5.3,172.16.6.10,6,22,1,59974,13,12,1620,1762,1,9,1577190127.639718
172.16.5.8,172.16.6.10,6,22,1,41044,13,11,1636,1654,1,9,1577190127.649695
172.16.5.8,172.16.6.10,6,22,1,41046,10,11,1304,1718,1,7,1577190127.651246
172.16.5.12,172.19.75.109,6,59242,1,4567,3,4,168,228,0,4,1577190127.694279
172.16.5.6,172.16.3.7,6,22,1,38876,8,7,1232,1589,1,8,1577190127.716609
172.16.5.6,172.16.3.7,6,22,1,38878,8,5,1216,1357,1,5,1577190127.722101
172.16.5.9,172.16.3.7,6,22,1,50242,13,10,1556,1666,1,9,1577190127.731415
