intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.5.6,172.16.1.10,6,22,1,51188,1,1,52,52,0,0,1577190767.368943
172.16.5.3,172.16.7.11,6,22,1,56590,3,3,156,236,0,1,1577190767.369082
172.16.5.6,172.16.1.10,6,22,1,51186,1,1,52,52,0,0,1577190767.369348
172.16.5.6,172.16.7.11,6,22,1,57352,8,8,1344,1200,0,8,1577190767.36991
172.16.5.3,172.16.7.11,6,22,1,56592,4,3,304,236,0,2,1577190767.371211
172.16.5.8,172.16.3.12,6,22,1,37206,7,6,540,456,0,5,1577190767.373253
172.16.5.3,172.16.3.12,6,22,1,54104,7,6,540,456,0,5,1577190767.374221
172.16.5.5,172.16.7.11,6,22,1,54642,8,6,592,456,0,5,1577190767.379798
172.16.5.3,172.16.3.12,6,22,1,54102,7,6,540,456,0,5,1577190767.379813
172.16.5.3,172.16.4.7,6,22,1,49708,3,1,156,52,0,0,1577190767.38189
172.16.5.9,172.16.4.8,6,22,1,47128,3,3,156,236,0,1,1577190767.382752
172.16.5.3,172.16.7.9,6,22,1,46418,2,1,104,52,0,0,1577190767.383349
172.16.5.5,172.16.7.11,6,22,1,54644,8,6,592,456,0,5,1577190767.383727
172.16.5.9,172.16.4.8,6,22,1,47130,3,3,156,236,0,1,1577190767.386847
172.16.5.5,172.16.1.10,6,22,1,50588,8,7,592,956,0,6,1577190767.390191
172.16.5.5,172.16.1.10,6,22,1,50586,8,7,592,948,0,6,1577190767.393476
172.16.5.3,172.16.4.7,6,22,1,49710,3,2,156,184,0,1,1577190767.40085
172.16.5.8,172.16.3.12,6,22,1,37204,7,6,540,456,0,5,1577190767.401001
172.16.5.6,172.16.7.11,6,22,1,57350,7,8,620,1200,0,7,1577190767.409689
172.16.5.14,172.16.3.4,6,22,0,24688,1,2,44,80,1,0,1577190767.493952
172.16.5.14,172.16.5.207,6,22,0,11998,0,1,0,40,1,0,1577190767.500709
172.16.5.14,172.16.5.139,6,22,0,16922,0,1,0,40,1,0,1577190767.505376
172.16.5.9,172.16.1.10,6,22,1,38164,7,6,540,456,0,5,1577190767.545891
172.16.5.9,172.16.1.10,6,22,1,38166,7,6,540,456,0,5,1577190767.546632
172.16.5.4,172.16.6.105,6,22,0,51808,0,1,0,40,1,0,1577190767.623992
172.16.5.4,172.16.3.84,6,22,0,60279,0,1,0,40,1,0,1577190767.6257
172.16.5.4,172.16.5.224,6,22,0,60794,0,1,0,40,1,0,1577190767.629359
172.16.5.4,172.16.7.245,6,22,0,14105,0,1,0,40,1,0,1577190767.640272
172.16.5.4,172.16.7.110,6,22,0,2186,0,1,0,40,1,0,1577190767.641885
172.16.5.9,172.16.7.11,6,22,1,49958,12,12,1584,1770,1,10,1577190767.644096
172.16.5.3,172.16.6.11,6,22,1,56124,14,12,1688,1770,1,10,1577190767.644305
172.16.5.9,172.16.7.11,6,22,1,49960,12,12,1584,1770,1,10,1577190767.645435
172.16.5.3,172.16.6.11,6,22,1,56126,14,12,1688,1770,1,10,1577190767.651136
172.16.5.12,172.19.75.109,6,59242,1,4567,4,4,220,228,0,4,1577190767.845922
