intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.7,172.19.75.109,6,34462,1,4567,8,8,472,416,0,8,1577188723.026394
172.16.7.9,172.19.75.109,6,38370,1,4567,8,8,472,416,0,8,1577188723.026491
172.16.7.12,192.168.1.20,6,80,0,36126,5,8,921,741,2,5,1577188723.026606
172.16.7.13,192.168.1.20,6,80,0,60424,5,6,921,431,2,3,1577188723.026741
172.16.7.7,192.168.1.20,6,80,0,54866,4,3,861,259,0,3,1577188723.028255
172.16.7.13,192.168.1.20,6,80,0,60420,1,2,40,104,0,0,1577188723.028521
172.16.7.9,192.168.1.20,6,80,0,55638,4,6,869,431,2,3,1577188723.028761
172.16.7.11,192.168.1.20,6,80,0,53512,0,4,0,240,4,0,1577188723.032402
172.16.7.7,192.168.1.20,6,80,0,54872,5,7,909,483,2,3,1577188723.034419
172.16.7.10,192.168.1.20,6,80,0,52616,5,9,921,801,3,5,1577188723.036708
172.16.7.9,192.168.1.20,6,80,0,55568,5,5,921,371,1,3,1577188723.043149
172.16.7.10,192.168.1.20,6,80,0,52614,3,3,797,156,0,2,1577188723.046482
172.16.7.10,192.168.1.20,6,80,0,52612,1,1,52,52,0,0,1577188723.050703
172.16.7.10,192.168.1.20,6,80,0,52618,5,7,909,483,2,3,1577188723.050896
172.16.7.7,192.168.1.20,6,80,0,54864,1,1,40,52,0,0,1577188723.055256
172.16.7.7,192.168.1.20,6,80,0,54874,5,5,921,371,1,3,1577188723.055599
172.16.7.9,192.168.1.20,6,80,0,55640,4,5,869,371,1,3,1577188723.066571
172.16.7.7,192.168.1.20,6,80,0,54876,5,5,921,371,1,3,1577188723.077643
172.16.7.9,192.168.1.20,6,80,0,55642,0,3,0,180,3,0,1577188723.087006
172.16.7.7,192.168.1.20,6,80,0,54878,5,5,921,371,1,3,1577188723.096414
172.16.7.13,192.168.1.20,6,80,0,60398,5,5,921,371,1,3,1577188723.111627
172.16.7.7,192.168.1.20,6,80,0,54880,5,6,909,423,1,3,1577188723.117393
172.16.7.11,192.168.1.20,6,80,0,53490,5,8,921,543,3,3,1577188723.120828
172.16.7.13,192.168.1.20,6,80,0,60392,4,4,849,311,0,3,1577188723.127507
172.16.7.13,192.168.1.20,6,60396,1,80,1,1,40,52,0,0,1577188723.133865
172.16.7.13,192.168.1.20,6,80,0,60426,5,5,921,371,1,3,1577188723.134256
172.16.7.13,192.168.1.20,6,80,0,60416,4,3,861,259,0,3,1577188723.143608
172.16.7.7,192.168.1.20,6,80,0,54882,4,6,869,431,2,3,1577188723.143896
172.16.7.12,192.168.1.20,6,80,0,36124,4,6,861,621,0,5,1577188723.144025
172.16.7.7,192.168.1.20,6,80,0,54868,4,6,861,724,0,6,1577188723.147831
172.16.7.10,192.168.1.20,6,80,0,52590,4,8,849,836,1,6,1577188723.150353
172.16.7.13,192.168.1.20,6,80,0,60428,5,7,921,586,2,4,1577188723.151981
172.16.7.13,192.168.1.20,6,80,0,60430,5,6,909,423,1,3,1577188723.157084
172.16.7.12,192.168.1.20,6,80,0,36104,0,2,0,120,2,0,1577188723.160049
172.16.7.12,192.168.1.20,6,80,0,36102,0,2,0,120,2,0,1577188723.160068
172.16.7.13,192.168.1.20,6,80,0,60432,5,6,909,423,1,3,1577188723.16412
172.16.7.9,192.168.1.20,6,80,0,55626,4,9,869,896,2,6,1577188723.170943
172.16.7.13,192.168.1.20,6,80,0,60434,4,9,869,888,1,6,1577188723.179118
172.16.7.13,192.168.1.20,6,80,0,60436,5,7,909,483,2,3,1577188723.185919
172.16.7.12,192.168.1.20,6,80,0,36076,4,4,849,311,0,3,1577188723.192088
172.16.7.7,192.168.1.20,6,80,0,54852,5,5,921,371,1,3,1577188723.212005
172.16.7.7,192.168.1.20,6,80,0,54850,5,7,921,681,1,5,1577188723.212032
172.16.7.12,192.168.1.20,6,80,0,36074,1,1,40,52,0,0,1577188723.214965
172.16.7.12,192.168.1.20,6,80,0,36128,5,6,921,431,2,3,1577188723.215298
172.16.7.7,192.168.1.20,6,80,0,54848,1,1,40,52,0,0,1577188723.236247
172.16.7.7,192.168.1.20,6,80,0,54884,5,5,921,371,1,3,1577188723.236443
172.16.7.7,192.168.1.20,6,80,0,54886,5,5,921,371,1,3,1577188723.255854
172.16.7.7,192.168.1.20,6,80,0,54888,4,6,869,423,1,3,1577188723.276013
172.16.7.11,172.19.75.109,6,46296,1,4567,7,7,413,364,0,7,1577188723.296523
172.16.7.13,172.19.75.109,6,4567,0,42038,10,11,581,592,0,11,1577188723.296545
172.16.7.12,172.19.75.109,6,33958,1,4567,7,7,413,364,0,7,1577188723.296893
172.16.7.10,172.19.75.109,6,4567,0,59492,10,11,581,592,0,11,1577188723.297023
172.16.7.7,192.168.1.20,6,80,0,54890,5,7,921,491,3,3,1577188723.298595
172.16.7.9,192.168.1.20,6,80,0,55628,0,3,0,180,3,0,1577188723.298911
172.16.7.12,192.168.1.20,6,80,0,36130,1,10,60,1162,3,6,1577188723.299665
172.16.7.13,192.168.1.20,6,80,0,60438,5,7,921,491,3,3,1577188723.299697
172.16.7.9,192.168.1.20,6,80,0,55644,5,10,921,1146,1,8,1577188723.300493
172.16.7.11,192.168.1.20,6,80,0,53514,5,6,921,431,2,3,1577188723.3024
172.16.7.10,192.168.1.20,6,80,0,52620,5,5,921,371,1,3,1577188723.30517
172.16.7.11,192.168.1.20,6,80,0,53506,4,7,869,578,1,4,1577188723.305438
172.16.7.7,192.168.1.20,6,80,0,54892,5,10,921,861,4,5,1577188723.306869
172.16.7.10,192.168.1.20,6,80,0,52622,5,5,921,371,1,3,1577188723.328156
172.16.7.10,192.168.1.20,6,80,0,52592,4,6,869,423,1,3,1577188723.342398
172.16.7.10,192.168.1.20,6,80,0,52536,5,8,921,836,1,6,1577188723.342417
172.16.7.10,192.168.1.20,6,80,0,52624,5,5,921,371,1,3,1577188723.345933
172.16.7.12,192.168.1.20,6,80,0,36112,5,9,909,888,1,6,1577188723.352191
172.16.7.9,192.168.1.20,6,80,0,55594,0,2,0,120,2,0,1577188723.363034
172.16.7.10,192.168.1.20,6,80,0,52552,0,1,0,52,0,0,1577188723.366621
172.16.7.10,192.168.1.20,6,80,0,52626,5,8,909,638,2,4,1577188723.366771
172.16.7.13,192.168.1.20,6,80,0,60410,4,6,869,431,2,3,1577188723.367602
172.16.7.13,192.168.1.20,6,80,0,60408,5,6,921,431,2,3,1577188723.367612
172.16.7.11,192.168.1.20,6,80,0,53438,5,6,921,423,1,3,1577188723.369554
172.16.7.10,192.168.1.20,6,80,0,52628,5,5,921,371,1,3,1577188723.370396
172.16.7.10,192.168.1.20,6,80,0,52630,5,5,921,371,1,3,1577188723.390596
172.16.7.11,192.168.1.20,6,80,0,53516,5,6,909,423,1,3,1577188723.392215
