intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.13,172.235.243.185,6,5417,1,53543,1,1,40,40,1,0,1577187963.946269
172.16.7.11,192.168.1.24,6,22,1,45948,2,1,80,44,1,0,1577187965.281479
172.16.7.13,192.168.1.24,6,22,1,52812,12,12,1760,1466,1,10,1577187965.531711
172.16.7.13,192.168.1.24,6,22,1,52814,12,12,1760,1466,1,10,1577187965.532208
172.16.7.11,192.168.1.24,6,22,1,52902,12,12,1760,1466,1,10,1577187965.678296
172.16.7.11,192.168.1.24,6,22,1,52904,12,12,1760,1466,1,10,1577187965.688964
172.16.7.4,34.254.114.173,6,8658,1,61855,1,1,40,40,1,0,1577187966.051365
172.16.7.11,68.218.153.252,6,5910,1,9552,1,1,40,40,1,0,1577187966.119395
172.16.7.6,59.93.58.64,6,9830,1,30272,1,1,40,40,1,0,1577187968.322289
172.16.7.5,172.16.4.12,6,22,1,53134,12,12,1584,1770,1,10,1577187969.697928
172.16.7.5,172.16.4.12,6,22,1,53136,12,12,1584,1770,1,10,1577187969.698117
172.16.7.7,202.129.209.169,6,6542,1,2518,1,1,40,40,1,0,1577187970.407749
172.16.7.4,102.78.147.193,6,3100,1,62521,1,1,40,40,1,0,1577187970.497322
172.16.7.12,51.55.133.244,6,9892,1,33861,1,1,40,40,1,0,1577187970.568627
172.16.7.2,217.92.221.10,6,1030,1,57920,1,1,40,40,1,0,1577187972.582817
172.16.7.3,166.212.244.72,6,841,1,24103,1,1,40,40,1,0,1577187972.589899
172.16.7.11,173.101.220.64,6,3783,1,1446,1,1,40,40,1,0,1577187974.781262
172.16.7.2,6.155.170.252,6,3938,1,61670,1,1,40,40,1,0,1577187974.787323
172.16.7.9,150.121.226.107,6,1265,1,20023,1,1,40,40,1,0,1577187974.814685
172.16.7.13,192.168.1.24,6,22,1,52844,12,12,1760,1466,1,10,1577187975.691706
172.16.7.13,192.168.1.24,6,22,1,52846,12,12,1760,1466,1,10,1577187975.691998
172.16.7.11,192.168.1.24,6,22,1,52934,12,12,1760,1466,1,10,1577187975.719358
172.16.7.11,192.168.1.24,6,22,1,52936,12,12,1760,1466,1,10,1577187975.723093
172.16.7.9,9.211.50.19,6,6227,1,57616,1,1,40,40,1,0,1577187977.034899
172.16.7.10,91.65.136.164,6,1806,1,22645,1,1,40,40,1,0,1577187979.238704
172.16.7.6,209.47.133.137,6,7883,1,2464,1,1,40,40,1,0,1577187979.245755
172.16.7.7,94.21.60.219,6,4652,1,15401,1,1,40,40,1,0,1577187979.271168
172.16.7.5,172.16.4.12,6,22,1,53142,11,12,1532,1770,1,10,1577187979.704381
172.16.7.5,172.16.4.12,6,22,1,53144,11,12,1532,1762,1,10,1577187979.704431
172.16.7.7,223.242.204.14,6,661,1,58931,1,1,40,40,1,0,1577187981.402356
172.16.7.2,201.223.50.47,6,5222,1,24273,1,1,40,40,1,0,1577187981.440461
172.16.7.11,253.254.142.207,6,8713,1,60341,1,1,40,40,1,0,1577187981.492314
172.16.7.12,109.13.162.60,6,429,1,2775,1,1,40,40,1,0,1577187981.504621
172.16.6.14,243.54.97.57,6,2178,1,43499,1,1,40,40,1,0,1577187963.836084
172.16.6.4,29.49.79.216,6,1803,1,35788,1,1,40,40,1,0,1577187963.887506
172.16.6.11,196.73.10.43,6,8210,1,39164,1,1,40,40,1,0,1577187963.99374
172.16.6.10,251.73.162.196,6,8400,1,5918,1,1,40,40,1,0,1577187966.198432
172.16.6.3,223.49.101.126,6,678,1,19002,1,1,40,40,1,0,1577187968.264899
172.16.6.9,219.14.132.55,6,6629,1,60959,1,1,40,40,1,0,1577187968.287008
172.16.6.10,201.24.236.94,6,4502,1,45219,1,1,40,40,1,0,1577187970.429671
172.16.6.11,50.29.78.164,6,3916,1,42336,1,1,40,40,1,0,1577187970.493494
172.16.6.9,29.113.195.153,6,5827,1,4399,1,1,40,40,1,0,1577187972.64007
172.16.6.13,51.195.231.249,6,8129,1,45119,1,1,40,40,1,0,1577187972.685896
