intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.11,172.16.3.5,6,22,0,48058,3,2,236,104,0,1,1577190103.15718
172.16.7.11,172.16.3.5,6,22,0,48056,3,2,236,104,0,1,1577190103.161025
172.16.7.11,172.16.5.9,6,44948,1,22,3,2,236,104,0,1,1577190103.161851
172.16.7.11,172.16.2.9,6,39796,1,22,3,2,236,104,0,1,1577190103.168122
172.16.7.11,172.16.6.4,6,22,0,52320,2,3,184,156,0,1,1577190103.175275
172.16.7.5,172.16.5.13,6,22,1,42032,7,6,540,456,0,5,1577190103.189332
172.16.7.5,172.16.5.13,6,22,1,42030,7,6,540,456,0,5,1577190103.190299
172.16.7.6,172.16.5.13,6,22,1,57474,7,6,540,456,0,5,1577190103.193239
172.16.7.6,172.16.2.6,6,22,1,35706,3,2,156,184,0,1,1577190103.194382
172.16.7.11,172.16.1.4,6,22,0,34522,2,3,184,156,0,1,1577190103.196214
172.16.7.6,172.16.5.13,6,57472,0,22,7,6,540,456,0,5,1577190103.197385
172.16.7.6,172.16.2.6,6,22,1,35708,3,2,156,184,0,1,1577190103.204235
172.16.7.11,172.16.6.4,6,22,0,52318,2,3,184,156,0,1,1577190103.207151
172.16.7.11,172.16.3.6,6,56758,1,22,2,3,184,156,0,1,1577190103.207453
172.16.7.13,172.16.4.189,6,22,0,55947,0,1,0,40,1,0,1577190103.208678
172.16.7.13,172.16.6.186,6,22,0,20224,0,1,0,40,1,0,1577190103.210733
172.16.7.13,172.16.7.43,6,22,0,60173,0,1,0,40,1,0,1577190103.214904
172.16.7.11,172.16.4.11,6,22,0,54366,2,3,184,156,0,1,1577190103.216489
172.16.7.13,172.16.1.192,6,22,0,38749,0,1,0,40,1,0,1577190103.217876
172.16.7.11,172.16.4.11,6,22,0,54368,2,3,184,156,0,1,1577190103.217991
172.16.7.11,172.16.6.8,6,22,0,36274,2,3,184,156,0,1,1577190103.218142
172.16.7.11,172.16.1.4,6,22,0,34524,2,3,184,156,0,1,1577190103.223003
172.16.7.11,172.16.5.3,6,22,0,51580,2,3,184,156,0,1,1577190103.229062
172.16.7.11,172.16.4.14,6,22,0,59140,2,3,184,156,0,1,1577190103.234412
172.16.7.11,172.16.3.6,6,56756,1,22,2,3,184,156,0,1,1577190103.234717
172.16.7.11,172.16.6.8,6,22,0,36276,2,3,184,156,0,1,1577190103.235163
172.16.7.11,172.16.4.9,6,22,0,41418,2,3,184,156,0,1,1577190103.246793
172.16.7.11,172.16.2.14,6,22,0,52076,2,3,184,156,0,1,1577190103.246812
