intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.2.12,172.16.6.11,6,22,1,48886,2,3,104,236,0,1,1577189413.302424
172.16.2.12,172.16.6.11,6,22,1,48888,2,3,104,236,0,1,1577189413.322549
172.16.2.14,172.16.6.11,6,22,1,59488,2,3,104,236,0,1,1577189413.328009
172.16.2.14,172.16.6.3,6,22,1,37100,14,12,1688,1770,1,10,1577189413.423349
172.16.2.3,172.16.4.9,6,22,0,36016,12,14,1770,1688,1,10,1577189413.442191
172.16.2.3,172.16.4.9,6,22,0,36018,11,14,1710,1688,1,10,1577189413.442556
172.16.2.3,172.16.1.3,6,22,0,39720,10,12,2017,1584,1,11,1577189413.442988
172.16.2.14,172.16.6.3,6,22,1,37102,14,11,1688,1718,1,10,1577189413.443728
172.16.2.3,172.16.1.3,6,22,0,39722,11,12,2069,1584,1,11,1577189413.445613
172.16.2.3,172.16.4.5,6,22,0,41354,12,14,1770,1688,1,10,1577189413.447718
172.16.2.3,172.16.4.5,6,22,0,41356,12,14,1770,1688,1,10,1577189413.451831
172.16.2.3,172.16.4.14,6,22,0,45690,11,14,1718,1688,1,10,1577189413.45361
172.16.2.3,172.16.4.14,6,22,0,45692,12,14,1770,1688,1,10,1577189413.457458
172.16.2.3,172.16.5.3,6,22,0,36626,9,13,1550,1636,1,9,1577189413.465289
172.16.2.3,172.16.5.3,6,22,0,36628,12,14,1770,1688,1,10,1577189413.467984
172.16.2.3,172.16.1.8,6,22,0,36502,12,12,1770,1568,1,9,1577189413.477071
172.16.2.12,172.16.6.10,6,22,1,54788,13,8,1540,1498,1,8,1577189413.503888
172.16.2.12,172.16.6.10,6,22,1,54790,11,8,1436,1498,1,8,1577189413.506649
172.16.2.12,172.16.6.3,6,22,1,33996,12,10,1488,1154,1,7,1577189413.539721
172.16.2.14,172.16.6.11,6,22,1,59490,2,2,104,184,0,1,1577189413.552661
172.16.2.12,172.16.6.3,6,22,1,33998,13,11,1636,1718,1,10,1577189413.572508
172.16.2.3,172.16.1.8,6,22,0,36504,11,12,1718,1488,1,9,1577189413.585594
172.16.2.3,172.16.5.9,6,22,0,54498,10,12,1602,1568,1,8,1577189413.603382
172.16.2.3,172.16.5.9,6,22,0,54500,6,10,946,696,1,5,1577189413.61384
172.16.2.3,172.16.7.4,6,47968,1,22,9,11,1166,1428,0,7,1577189413.630026
172.16.2.3,172.16.7.4,6,22,0,47970,7,10,998,632,1,5,1577189413.635792
172.16.2.9,172.16.6.3,6,22,1,56122,11,10,780,1666,1,8,1577189413.638625
172.16.2.3,172.16.6.13,6,22,0,58262,5,8,1334,464,1,5,1577189413.641429
172.16.2.3,172.16.6.13,6,22,0,58264,6,9,848,1236,1,5,1577189413.647302
172.16.2.9,172.16.6.3,6,22,1,56124,7,5,1124,796,1,5,1577189413.654013
172.16.2.3,172.16.4.4,6,22,0,47992,5,9,324,1252,1,4,1577189413.660156
172.16.2.3,172.16.7.3,6,22,0,60346,5,10,788,1368,0,6,1577189413.662939
172.16.2.14,172.16.6.10,6,54834,0,22,9,10,1396,1658,0,9,1577189413.665583
172.16.2.3,172.16.7.3,6,22,0,60348,7,7,892,1204,0,6,1577189413.670445
172.16.2.3,172.16.3.10,6,47950,1,22,8,6,1042,1104,0,6,1577189413.673655
172.16.2.14,172.16.6.10,6,22,1,54836,9,10,1324,1112,0,8,1577189413.698818
172.16.2.3,172.16.3.10,6,22,0,47948,7,6,892,1184,0,6,1577189413.713612
172.16.2.3,172.16.4.4,6,47990,1,22,5,4,388,368,0,4,1577189413.729134
172.16.2.14,172.16.1.11,6,22,1,56590,12,9,832,1614,1,8,1577189413.748519
172.16.2.14,172.16.1.11,6,22,1,56592,10,9,728,1598,1,8,1577189413.750693
172.16.2.13,172.16.1.11,6,22,1,55376,11,8,836,1554,1,8,1577189413.753524
172.16.2.13,172.16.1.11,6,22,1,55378,11,6,1508,456,1,7,1577189413.759208
172.16.2.9,172.16.5.14,6,57582,0,22,10,9,1448,1068,0,8,1577189413.779909
172.16.2.9,172.16.5.14,6,22,1,57584,7,6,540,456,0,5,1577189413.846414
172.16.2.13,86.80.77.55,6,519,1,31331,1,1,40,40,1,0,1577189414.069047
172.16.2.2,131.75.240.166,6,470,1,54631,1,1,40,40,1,0,1577189414.16284
172.16.2.12,185.233.155.53,6,7540,1,12487,1,1,40,40,1,0,1577189414.211484
172.16.2.12,172.16.6.5,6,22,1,46060,13,12,1636,1770,1,10,1577189414.40153
172.16.2.12,172.16.6.5,6,22,1,46062,13,12,1636,1770,1,10,1577189414.404987
