intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.5.3,172.16.4.12,6,22,1,52914,3,1,156,52,0,0,1577189727.334806
172.16.5.5,172.16.7.13,6,22,1,49400,3,2,156,184,0,1,1577189727.334824
172.16.5.3,172.16.4.12,6,22,1,52912,2,1,104,52,0,0,1577189727.376833
172.16.5.14,172.16.1.40,6,22,0,35793,0,1,0,40,1,0,1577189727.385699
172.16.5.14,172.16.4.169,6,22,0,61225,0,1,0,40,1,0,1577189727.38728
172.16.5.14,172.16.5.106,6,22,0,47196,0,1,0,40,1,0,1577189727.388891
172.16.5.14,172.16.5.240,6,22,0,12657,0,1,0,40,1,0,1577189727.394698
172.16.5.5,172.16.7.13,6,22,1,49402,3,2,156,184,0,1,1577189727.395557
172.16.5.14,172.16.3.20,6,22,0,14378,0,1,0,40,1,0,1577189727.39766
172.16.5.5,172.16.4.12,6,22,1,33088,3,2,156,184,0,1,1577189727.418361
172.16.5.5,172.16.4.12,6,22,1,33086,3,2,156,184,0,1,1577189727.426865
172.16.5.4,172.16.7.98,6,22,0,20123,0,1,0,40,1,0,1577189727.439391
172.16.5.4,172.16.6.78,6,22,0,49653,0,1,0,40,1,0,1577189727.440784
172.16.5.4,172.16.4.78,6,22,0,15839,0,1,0,40,1,0,1577189727.441493
172.16.5.9,172.16.7.7,6,22,1,35480,14,12,1688,1770,1,10,1577189727.519288
172.16.5.6,172.16.1.10,6,22,1,43410,12,12,1584,2505,1,11,1577189727.534547
172.16.5.6,172.16.1.10,6,22,1,43412,12,12,1584,2505,1,11,1577189727.534688
172.16.5.9,172.16.7.7,6,22,1,35482,14,12,1688,1770,1,10,1577189727.542249
172.16.5.9,172.16.1.10,6,22,1,58620,14,12,1688,1770,1,10,1577189727.544815
172.16.5.9,172.16.1.10,6,22,1,58622,14,12,1688,1770,1,10,1577189727.546115
172.16.5.5,172.16.1.10,6,22,1,42810,14,12,1688,1770,1,10,1577189727.564659
172.16.5.5,172.16.1.10,6,22,1,42812,14,12,1688,1770,1,10,1577189727.568798
172.16.5.12,172.19.75.109,6,59242,1,4567,3,4,168,228,0,4,1577189727.600444
172.16.5.12,160.62.196.96,6,9305,1,37639,1,1,40,40,1,0,1577189727.720955
172.16.5.8,49.57.162.251,6,5830,1,45953,1,1,40,40,1,0,1577189727.744193
172.16.5.12,219.206.4.134,6,2284,1,6988,1,1,40,40,1,0,1577189727.850875
172.16.5.3,172.16.6.12,6,22,1,36066,14,12,1688,1770,1,10,1577189728.591049
172.16.5.5,172.16.7.12,6,22,1,39052,14,12,1688,1770,1,10,1577189728.620819
172.16.5.5,172.16.7.12,6,22,1,39054,14,12,1688,1770,1,10,1577189728.620834
172.16.5.6,172.16.7.12,6,22,1,56830,13,12,1636,2505,1,11,1577189728.621226
172.16.5.6,172.16.7.12,6,22,1,56832,12,10,1584,2401,1,11,1577189728.621575
172.16.5.3,172.16.7.12,6,22,1,50536,14,12,1688,1770,1,10,1577189728.628391
172.16.5.3,172.16.7.12,6,22,1,50538,14,12,1688,1770,1,10,1577189728.632555
172.16.5.3,172.16.6.12,6,22,1,36068,14,12,1688,1770,1,10,1577189728.646489
