intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.6.4,197.220.122.238,6,4531,1,6310,1,1,40,40,1,0,1577187885.19511
172.16.6.12,22.131.50.150,6,8314,1,54148,1,1,40,40,1,0,1577187885.247251
172.16.6.13,36.166.108.167,6,4915,1,56787,1,1,40,40,1,0,1577187887.301208
172.16.6.10,97.28.3.10,6,4391,1,41774,1,1,40,40,1,0,1577187887.304173
172.16.6.14,65.134.160.183,6,5518,1,56505,1,1,40,40,1,0,1577187887.314012
172.16.6.8,172.26.221.175,6,412,1,47478,1,1,40,40,1,0,1577187887.326655
172.16.6.3,87.169.221.58,6,6348,1,8622,1,1,40,40,1,0,1577187889.488787
172.16.6.9,78.226.62.235,6,756,1,54627,1,1,40,40,1,0,1577187889.539546
172.16.6.3,15.127.166.24,6,8241,1,32370,1,1,40,40,1,0,1577187889.647622
172.16.6.10,165.133.254.26,6,9650,1,53884,1,1,40,40,1,0,1577187891.791228
172.16.6.10,35.172.248.145,6,8294,1,51894,1,1,40,40,1,0,1577187893.917473
172.16.6.11,132.0.218.230,6,6840,1,58919,1,1,40,40,1,0,1577187893.936475
172.16.6.13,211.138.124.110,6,9350,1,52238,1,1,40,40,1,0,1577187894.024836
172.16.6.5,82.246.165.167,6,3011,1,21978,1,1,40,40,1,0,1577187894.059497
172.16.6.2,221.28.17.110,6,4877,1,60137,1,1,40,40,1,0,1577187896.229271
172.16.6.10,132.64.70.144,6,6229,1,27388,1,1,40,40,1,0,1577187898.267839
172.16.6.11,40.194.213.148,6,1225,1,3977,1,1,40,40,1,0,1577187898.380977
172.16.6.2,57.144.106.221,6,7058,1,34707,1,1,40,40,1,0,1577187898.413478
172.16.6.9,55.242.179.195,6,1761,1,22188,1,1,40,40,1,0,1577187902.644615
172.16.5.9,21.17.71.230,6,1216,1,8098,1,1,40,40,1,0,1577187887.402428
172.16.5.5,217.19.89.133,6,188,1,27607,1,1,40,40,1,0,1577187887.453807
172.16.5.3,99.126.7.59,6,3156,1,51894,1,1,40,40,1,0,1577187889.729009
172.16.5.4,209.143.228.231,6,1992,1,35954,1,1,40,40,1,0,1577187889.73892
172.16.5.2,150.27.225.51,6,8886,1,29033,1,1,40,40,1,0,1577187891.896795
172.16.5.9,156.240.50.91,6,9201,1,38542,1,1,40,40,1,0,1577187894.031207
172.16.5.11,174.40.153.87,6,7010,1,20574,1,1,40,40,1,0,1577187894.054192
172.16.5.3,28.97.119.110,6,3744,1,54679,1,1,40,40,1,0,1577187894.155783
172.16.5.13,113.229.85.210,6,5920,1,3353,1,1,40,40,1,0,1577187894.158343
172.16.5.8,192.168.1.24,6,22,1,37628,12,12,1760,1730,1,10,1577187895.227775
172.16.5.8,192.168.1.24,6,22,1,37630,12,12,1760,1730,1,10,1577187895.252043
172.16.5.11,152.88.15.162,6,3356,1,33026,1,1,40,40,1,0,1577187896.310642
172.16.5.14,14.156.199.176,6,2800,1,1967,1,1,40,40,1,0,1577187898.407812
172.16.5.14,198.92.0.7,6,7602,1,37304,1,1,40,40,1,0,1577187900.596392
172.16.5.2,169.37.7.136,6,614,1,55930,1,1,40,40,1,0,1577187900.633662
172.16.5.6,49.169.243.114,6,2821,1,35201,1,1,40,40,1,0,1577187902.767668
172.16.5.9,135.188.122.180,6,6227,1,36389,1,1,40,40,1,0,1577187902.84513
172.16.5.6,244.186.238.250,6,7456,1,33138,1,1,40,40,1,0,1577187904.933866
172.16.5.14,128.72.187.161,6,4195,1,60383,1,1,40,40,1,0,1577187904.97547
172.16.5.9,157.181.157.82,6,4799,1,35898,1,1,40,40,1,0,1577187905.054119
172.16.5.8,192.168.1.24,6,22,1,37652,12,12,1760,1730,1,10,1577187905.303598
172.16.5.8,192.168.1.24,6,22,1,37654,12,12,1760,1738,1,10,1577187905.306359
172.16.5.3,13.12.141.124,6,2201,1,26360,1,1,40,40,1,0,1577187907.16012
172.16.4.8,250.78.24.127,6,4130,1,3088,1,1,40,40,1,0,1577187891.783121
172.16.4.5,2.8.63.112,6,9615,1,50044,1,1,40,40,1,0,1577187891.85216
172.16.4.12,172.16.7.235,6,22,0,31335,0,1,0,40,1,0,1577187891.868608
172.16.4.12,172.16.4.140,6,22,0,54841,0,1,0,40,1,0,1577187891.87021
172.16.4.12,172.16.3.108,6,22,0,53938,0,1,0,40,1,0,1577187891.878559
172.16.4.12,172.16.4.29,6,22,0,26999,0,1,0,40,1,0,1577187891.880762
172.16.4.11,147.99.120.241,6,9282,1,42818,1,1,40,40,1,0,1577187891.886819
172.16.4.4,207.18.105.135,6,361,1,24062,1,1,40,40,1,0,1577187894.071568
172.16.4.5,192.168.1.24,6,22,1,51400,12,12,1760,1738,1,10,1577187895.21113
172.16.4.5,192.168.1.24,6,22,1,51402,12,12,1760,1738,1,10,1577187895.22686
172.16.4.11,192.168.1.15,6,22,1,9590,2,1,80,44,1,0,1577187895.798385
172.16.4.10,223.85.184.221,6,8219,1,28612,1,1,40,40,1,0,1577187896.306704
172.16.4.4,42.78.212.124,6,2698,1,9102,1,1,40,40,1,0,1577187898.425083
172.16.4.8,170.143.110.236,6,8490,1,9425,1,1,40,40,1,0,1577187898.506793
172.16.4.13,85.250.65.22,6,9968,1,30450,1,1,40,40,1,0,1577187898.512292
172.16.4.12,172.16.4.47,6,22,0,26774,0,1,0,40,1,0,1577187898.891877
172.16.4.12,172.16.3.41,6,22,0,57370,0,1,0,40,1,0,1577187898.897819
172.16.4.12,172.16.3.19,6,22,0,641,0,1,0,40,1,0,1577187898.901057
172.16.4.12,172.16.6.90,6,22,0,59254,0,1,0,40,1,0,1577187898.903572
172.16.4.12,172.16.6.155,6,22,0,30618,0,1,0,40,1,0,1577187898.905125
172.16.4.11,192.168.1.15,6,22,1,58734,11,12,1708,1730,1,10,1577187899.406987
172.16.4.11,192.168.1.15,6,22,1,58736,11,12,1708,1738,1,10,1577187899.407271
172.16.4.12,172.16.7.5,6,22,0,53086,12,12,1770,1584,1,10,1577187899.73975
172.16.4.12,172.16.7.5,6,22,0,53088,11,11,1718,1532,1,9,1577187899.740279
172.16.4.13,254.57.75.121,6,6020,1,5711,1,1,40,40,1,0,1577187900.52977
172.16.4.10,108.120.79.79,6,620,1,15077,1,1,40,40,1,0,1577187902.749409
172.16.4.5,166.152.71.23,6,8233,1,42205,1,1,40,40,1,0,1577187902.766457
172.16.4.12,108.233.203.13,6,9442,1,63253,1,1,40,40,1,0,1577187902.829934
172.16.4.11,110.63.139.128,6,5974,1,39389,1,1,40,40,1,0,1577187904.891445
172.16.4.2,96.178.69.231,6,2447,1,15362,1,1,40,40,1,0,1577187904.923794
172.16.4.4,65.237.35.42,6,3413,1,40396,1,1,40,40,1,0,1577187905.028518
172.16.4.5,192.168.1.24,6,22,1,51424,12,12,1760,1738,1,10,1577187905.298282
172.16.4.5,192.168.1.24,6,22,1,51426,11,12,1708,1738,1,10,1577187905.300465
172.16.4.12,172.16.6.141,6,22,0,32255,0,1,0,40,1,0,1577187905.918048
172.16.4.12,172.16.3.79,6,22,0,20356,0,1,0,40,1,0,1577187905.920644
172.16.4.12,172.16.3.61,6,22,0,62836,0,1,0,40,1,0,1577187905.924171
172.16.4.12,172.16.1.146,6,22,0,5057,0,1,0,40,1,0,1577187905.927306
172.16.4.12,172.16.6.221,6,22,0,56062,0,1,0,40,1,0,1577187905.929963
172.16.4.12,172.16.1.217,6,22,0,43340,0,1,0,40,1,0,1577187905.93316
172.16.4.7,46.245.185.158,6,2156,1,26087,1,1,40,40,1,0,1577187907.07271
172.16.4.4,98.201.4.230,6,6936,1,15243,1,1,40,40,1,0,1577187907.160323
172.16.4.4,169.234.54.100,6,7551,1,40211,1,1,40,40,1,0,1577187907.201892
172.16.4.10,70.98.155.38,6,6960,1,28892,1,1,40,40,1,0,1577187909.253028
172.16.4.5,51.132.71.180,6,9946,1,16122,1,1,40,40,1,0,1577187909.376392
172.16.4.11,192.168.1.15,6,22,1,58738,11,12,1708,1730,1,10,1577187909.408704
172.16.4.11,192.168.1.15,6,22,1,58740,12,12,1760,1738,1,10,1577187909.408944
172.16.4.12,172.19.75.109,6,4567,0,51386,3,4,168,228,0,4,1577187909.719386
172.16.4.12,172.16.7.5,6,22,0,53090,12,11,1770,1532,1,10,1577187909.742999
172.16.4.12,172.16.7.5,6,22,0,53092,12,11,1770,1532,1,10,1577187909.743411
172.16.3.12,78.170.64.191,6,3909,1,20105,1,1,40,40,1,0,1577187892.424669
172.16.3.6,19.105.7.251,6,5138,1,41774,1,1,40,40,1,0,1577187894.110473
172.16.3.12,145.223.113.1,6,3346,1,32561,1,1,40,40,1,0,1577187894.670804
172.16.3.12,115.42.246.131,6,2086,1,50715,1,1,40,40,1,0,1577187896.21335
172.16.3.12,124.45.41.86,6,144,1,54461,1,1,40,40,1,0,1577187896.229149
172.16.3.7,44.167.230.205,6,44,1,38480,1,1,40,40,1,0,1577187896.257423
172.16.3.10,136.167.128.187,6,2037,1,36274,1,1,40,40,1,0,1577187896.263348
172.16.3.2,158.7.168.149,6,8190,1,57618,1,1,40,40,1,0,1577187896.299992
172.16.3.12,105.25.111.5,6,8841,1,40642,1,1,40,40,1,0,1577187896.841675
172.16.3.2,220.157.3.229,6,350,1,5591,1,1,40,40,1,0,1577187898.448743
172.16.3.7,72.40.122.89,6,8706,1,39042,1,1,40,40,1,0,1577187898.961705
172.16.3.12,16.63.243.140,6,4965,1,6967,1,1,40,40,1,0,1577187900.564206
172.16.3.7,198.235.65.177,6,19,1,18217,1,1,40,40,1,0,1577187902.76406
172.16.3.2,243.244.228.83,6,7186,1,20952,1,1,40,40,1,0,1577187904.931463
172.16.3.4,190.224.166.128,6,1956,1,63013,1,1,40,40,1,0,1577187905.006571
172.16.3.14,16.23.89.27,6,9981,1,11288,1,1,40,40,1,0,1577187905.014074
