intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.12,172.16.6.137,6,22,0,4336,0,1,0,40,1,0,1577190503.183575
172.16.7.12,172.16.2.103,6,22,0,42094,0,1,0,40,1,0,1577190503.185644
172.16.7.6,172.16.6.14,6,22,1,47572,6,6,472,456,0,4,1577190503.203952
172.16.7.6,172.16.6.14,6,22,1,47570,6,6,472,456,0,4,1577190503.203977
172.16.7.5,172.16.5.12,6,22,1,34568,12,11,1584,1718,1,10,1577190503.320687
172.16.7.5,172.16.5.12,6,22,1,34570,14,12,1688,1770,1,10,1577190503.32378
172.16.7.6,172.16.1.10,6,22,1,55112,12,11,1584,1718,1,10,1577190503.325387
172.16.7.6,172.16.5.12,6,22,1,33114,13,12,1636,1770,1,10,1577190503.328833
172.16.7.6,172.16.1.10,6,22,1,55114,14,12,1688,1762,1,10,1577190503.330163
172.16.7.6,172.16.5.12,6,22,1,33116,13,12,1636,1762,1,10,1577190503.334069
172.16.7.5,172.16.6.14,6,22,1,55696,3,2,156,184,0,1,1577190503.37829
172.16.7.5,172.16.6.14,6,22,1,55698,3,2,156,184,0,1,1577190503.397611
172.16.7.6,172.16.5.10,6,22,1,53022,14,12,1688,1770,1,10,1577190503.434823
172.16.7.6,172.16.5.10,6,22,1,53024,14,12,1688,1770,1,10,1577190503.439688
172.16.7.3,172.16.5.10,6,22,1,53044,13,12,1636,1770,1,10,1577190503.495038
172.16.7.3,172.16.5.10,6,22,1,53046,14,12,1688,1770,1,10,1577190503.509676
172.16.7.13,172.16.5.169,6,22,0,11630,0,1,0,40,1,0,1577190503.550246
172.16.7.13,172.16.2.65,6,22,0,11534,0,1,0,40,1,0,1577190503.552395
172.16.7.13,172.16.3.87,6,22,0,64639,0,1,0,40,1,0,1577190503.555128
172.16.7.13,172.16.7.18,6,22,0,8022,0,1,0,40,1,0,1577190503.556702
172.16.7.5,172.16.5.10,6,22,1,33610,12,10,1584,1578,1,9,1577190503.696295
172.16.7.5,172.16.6.5,6,22,1,47468,12,9,1488,1550,1,8,1577190503.715247
