intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.13,172.16.1.13,6,22,0,36290,10,11,1112,1524,0,9,1577189163.077989
172.16.7.13,172.16.1.3,6,22,0,43814,8,8,784,1344,0,8,1577189163.078549
172.16.7.13,172.16.1.13,6,22,0,36292,12,14,1770,1688,1,10,1577189163.086514
172.16.7.13,172.16.4.9,6,22,0,40570,6,8,456,592,0,5,1577189163.086535
172.16.7.13,172.16.4.11,6,22,0,58632,3,3,236,156,0,1,1577189163.092988
172.16.7.13,172.16.6.9,6,22,0,57692,12,14,1770,1688,1,10,1577189163.094972
172.16.7.13,172.16.4.9,6,22,0,40572,6,6,456,488,0,5,1577189163.096007
172.16.7.13,172.16.6.13,6,22,0,59726,6,6,456,472,0,4,1577189163.098101
172.16.7.13,172.16.4.11,6,22,0,58634,3,3,236,156,0,1,1577189163.100991
172.16.7.13,172.16.1.3,6,22,0,43812,8,7,784,620,0,7,1577189163.101542
172.16.7.13,172.16.6.13,6,22,0,59728,6,6,456,472,0,4,1577189163.101952
172.16.7.13,172.16.6.9,6,22,0,57694,12,14,1770,1688,1,10,1577189163.128405
172.16.7.13,172.16.5.5,6,22,0,46544,12,12,1770,1584,1,10,1577189163.15423
172.16.7.13,172.16.5.5,6,22,0,46546,12,14,1770,1688,1,10,1577189163.180365
172.16.7.13,172.16.4.5,6,22,0,59022,12,12,1770,1584,1,10,1577189163.200468
172.16.7.13,172.16.4.5,6,22,0,59024,11,12,1718,1584,1,10,1577189163.219615
172.16.7.13,172.16.4.14,6,22,0,35318,2,3,184,156,0,1,1577189163.227671
172.16.7.13,172.16.4.14,6,22,0,35316,2,2,184,104,0,1,1577189163.304613
172.16.7.6,172.16.1.10,6,22,1,46520,13,12,1636,1770,1,10,1577189163.34551
172.16.7.6,172.16.1.10,6,22,1,46522,13,12,1636,1770,1,10,1577189163.349185
172.16.7.9,172.16.3.10,6,22,0,35568,12,13,1770,1636,1,10,1577189163.353172
172.16.7.9,172.16.3.10,6,22,0,35570,11,12,1718,1504,1,9,1577189163.355324
172.16.7.9,172.16.2.14,6,22,0,38316,10,12,1666,1504,1,9,1577189163.357107
172.16.7.9,172.16.2.14,6,22,0,38318,12,13,1770,1636,1,10,1577189163.358445
172.16.7.9,172.16.5.3,6,22,0,39056,12,14,1770,1688,1,10,1577189163.360489
172.16.7.9,172.16.5.3,6,22,0,39058,12,14,1770,1688,1,10,1577189163.364001
172.16.7.9,172.16.4.14,6,22,0,35204,12,14,1770,1688,1,10,1577189163.368681
172.16.7.9,172.16.4.14,6,22,0,35206,12,14,1770,1688,1,10,1577189163.371386
172.16.7.9,172.16.5.6,6,22,0,51030,9,10,1693,1400,1,9,1577189163.374563
172.16.7.9,172.16.5.6,6,22,0,51032,9,12,1301,1584,1,10,1577189163.376164
172.16.7.9,172.16.5.9,6,22,0,56128,12,13,1770,1636,1,10,1577189163.379188
172.16.7.9,172.16.5.9,6,22,0,56130,12,14,1762,1688,1,10,1577189163.379471
172.16.7.9,172.16.1.4,6,22,0,48480,12,12,1770,912,1,9,1577189163.379701
172.16.7.9,172.16.1.4,6,22,0,48482,12,13,1770,1636,1,10,1577189163.381285
172.16.7.12,245.125.215.6,6,7674,1,4647,1,1,40,40,1,0,1577189163.459619
172.16.7.7,191.22.17.191,6,3750,1,34012,1,1,40,40,1,0,1577189163.480897
172.16.7.13,27.195.200.96,6,6072,1,30652,1,1,40,40,1,0,1577189163.606407
172.16.7.11,172.16.6.243,6,22,0,22884,0,1,0,40,1,0,1577189163.670993
172.16.7.11,172.16.2.27,6,22,0,4345,0,1,0,40,1,0,1577189163.671012
172.16.7.11,172.16.3.218,6,22,0,56204,0,1,0,40,1,0,1577189163.673747
172.16.7.7,172.16.1.62,6,22,0,1989,0,1,0,40,1,0,1577189163.797417
172.16.7.7,172.16.1.227,6,22,0,45925,0,1,0,40,1,0,1577189163.797439
172.16.7.7,172.16.7.222,6,22,0,63098,0,1,0,40,1,0,1577189163.798992
172.16.7.6,172.16.1.14,6,22,1,59158,14,12,1688,1770,1,10,1577189163.814136
172.16.7.6,172.16.1.14,6,22,1,59160,14,12,1688,1770,1,10,1577189163.820195
172.16.7.3,172.16.1.14,6,22,1,52494,14,12,1688,1770,1,10,1577189163.901807
