intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.1.3,172.16.4.12,6,22,1,57402,2,1,104,52,0,0,1577190655.342619
172.16.1.13,172.16.7.7,6,22,1,33434,13,12,1620,1770,1,9,1577190655.344375
172.16.1.13,172.16.4.12,6,22,1,46556,3,1,156,52,0,0,1577190655.346524
172.16.1.12,172.16.4.8,6,22,1,54692,3,1,156,52,0,0,1577190655.347951
172.16.1.13,172.16.4.8,6,22,1,55468,3,2,156,184,0,1,1577190655.351323
172.16.1.4,172.16.5.13,6,22,1,41472,3,1,156,52,0,0,1577190655.352124
172.16.1.13,172.16.4.12,6,22,1,46554,2,1,104,52,0,0,1577190655.354655
172.16.1.3,172.16.4.12,6,22,1,57404,2,1,104,52,0,0,1577190655.356218
172.16.1.12,172.16.4.12,6,22,1,38426,8,6,592,456,0,5,1577190655.359576
172.16.1.12,172.16.4.8,6,22,1,54694,3,1,156,52,0,0,1577190655.361064
172.16.1.12,172.16.4.12,6,22,1,38428,8,5,592,324,0,4,1577190655.362416
172.16.1.13,172.16.7.7,6,22,1,33436,13,11,1620,1718,1,9,1577190655.363084
172.16.1.12,172.16.5.13,6,22,1,34950,3,1,156,52,0,0,1577190655.372308
172.16.1.13,172.16.4.8,6,22,1,55466,3,2,156,184,0,1,1577190655.372527
172.16.1.4,172.16.5.13,6,22,1,41470,2,1,104,52,0,0,1577190655.382519
172.16.1.8,172.16.7.7,6,22,1,53670,13,12,1540,1770,1,9,1577190655.388618
172.16.1.8,172.16.7.7,6,22,1,53672,14,11,1688,1270,1,9,1577190655.40156
172.16.1.12,172.16.7.7,6,22,1,41376,14,12,1688,1770,1,10,1577190655.417878
172.16.1.12,172.16.5.13,6,22,1,34952,3,2,156,184,0,1,1577190655.434264
172.16.1.12,172.16.7.7,6,22,1,41378,13,10,1556,1218,1,8,1577190655.439935
172.16.1.3,172.16.6.10,6,22,1,54524,13,12,1636,2121,1,11,1577190655.444293
172.16.1.3,172.16.6.10,6,22,1,54526,11,8,1532,1849,1,10,1577190655.44721
172.16.1.8,172.16.3.14,6,22,1,40954,14,11,1688,1718,1,10,1577190655.452242
172.16.1.4,172.16.6.10,6,22,1,55532,14,12,1688,1770,1,10,1577190655.456268
172.16.1.4,172.16.6.10,6,22,1,55534,14,12,1688,1770,1,10,1577190655.45656
172.16.1.8,172.16.3.14,6,22,1,40956,11,9,780,1166,1,7,1577190655.46043
172.16.1.12,172.16.6.10,6,22,1,52814,13,11,1636,1718,1,10,1577190655.461758
172.16.1.12,172.16.6.10,6,22,1,52816,14,11,1688,1270,1,9,1577190655.465928
172.16.1.12,172.16.7.12,6,22,1,53842,12,12,1488,1770,1,9,1577190655.466867
172.16.1.12,172.16.7.12,6,22,1,53844,14,9,1688,1550,1,9,1577190655.469195
172.16.1.4,172.16.3.14,6,22,1,59630,12,9,1560,1614,1,9,1577190655.46966
172.16.1.4,172.16.7.7,6,22,1,47068,3,2,156,184,0,1,1577190655.479452
172.16.1.8,172.16.5.13,6,22,1,36972,3,1,156,132,0,1,1577190655.479806
172.16.1.4,172.16.3.14,6,22,1,59632,14,11,1688,1718,1,10,1577190655.480243
172.16.1.3,172.16.7.12,6,22,1,47438,9,8,660,728,1,6,1577190655.482984
172.16.1.3,172.16.7.12,6,22,1,47440,12,8,1584,1609,1,9,1577190655.483005
172.16.1.8,172.16.5.13,6,22,1,36970,3,2,156,184,0,1,1577190655.494523
172.16.1.4,172.16.7.7,6,22,1,47070,3,1,156,52,0,0,1577190655.530686
172.16.1.8,172.16.6.10,6,22,1,44068,13,12,1636,1770,1,10,1577190655.634168
172.16.1.10,97.247.46.166,6,4031,1,28476,1,1,40,40,1,0,1577190655.636202
172.16.1.8,172.16.6.10,6,22,1,44070,14,12,1688,1770,1,10,1577190655.66419
172.16.1.8,172.16.7.12,6,22,1,47446,10,9,704,1614,1,7,1577190655.7081
172.16.1.3,172.16.3.14,6,22,1,58164,12,12,912,2121,1,10,1577190655.712199
172.16.1.3,172.16.3.14,6,22,1,58166,12,11,1584,2069,1,11,1577190655.724308
172.16.1.8,172.16.7.12,6,22,1,47448,10,9,1376,1614,1,8,1577190655.733148
172.16.1.13,172.16.6.10,6,22,1,42580,11,10,1500,1658,0,9,1577190655.751621
172.16.1.13,172.16.6.10,6,42582,0,22,11,11,1524,1710,0,10,1577190655.756558
172.16.1.9,192.168.1.24,6,22,1,27737,1,1,40,40,1,0,1577190656.018294
172.16.1.3,172.16.3.7,6,22,1,60990,14,12,1688,2121,1,11,1577190656.306334
172.16.1.3,172.16.3.7,6,22,1,60992,14,12,1688,2121,1,11,1577190656.308633
172.16.1.4,172.16.3.7,6,22,1,56616,14,12,1688,1770,1,10,1577190656.418462
172.16.1.4,172.16.3.7,6,22,1,56618,14,12,1688,1770,1,10,1577190656.448899
172.16.1.10,172.16.2.124,6,22,0,27551,0,1,0,40,1,0,1577190656.586418
172.16.1.10,172.16.3.182,6,22,0,48778,0,1,0,40,1,0,1577190656.59102
172.16.1.10,172.16.4.174,6,22,0,55262,0,1,0,40,1,0,1577190656.594349
172.16.1.10,172.16.3.185,6,22,0,59291,0,1,0,40,1,0,1577190656.598874
172.16.1.10,172.16.1.212,6,22,0,19466,0,1,0,40,1,0,1577190656.599338
172.16.1.11,172.16.1.191,6,22,0,58488,0,1,0,40,1,0,1577190656.987298
172.16.1.11,172.16.1.197,6,22,0,56294,0,1,0,40,1,0,1577190656.992411
172.16.1.11,172.16.1.89,6,22,0,55524,0,1,0,40,1,0,1577190656.996646
172.16.1.11,172.16.2.130,6,22,0,14227,0,1,0,40,1,0,1577190656.998937
172.16.1.13,172.16.2.6,6,22,1,56148,14,12,1688,1770,1,10,1577190657.156847
172.16.1.13,172.16.2.6,6,22,1,56150,14,12,1688,1770,1,10,1577190657.157206
172.16.1.10,172.19.75.109,6,53270,1,4567,3,4,168,228,0,4,1577190657.291681
172.16.1.13,42.170.51.201,6,1158,1,61973,1,1,40,40,1,0,1577190657.29526
172.16.1.14,144.97.48.184,6,5920,1,19706,1,1,40,40,1,0,1577190657.32059
172.16.1.12,172.16.2.6,6,22,1,57630,14,12,1688,1762,1,10,1577190657.351274
