intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.6.12,172.16.5.5,6,22,0,43690,1,0,52,0,0,0,1577189223.096732
172.16.6.5,172.16.5.9,6,22,0,48120,1,0,52,0,0,0,1577189223.09783
172.16.6.5,172.16.2.12,6,45564,1,22,0,1,0,52,0,0,1577189223.098891
192.168.1.20,192.168.1.1,17,53,0,30960,0,1,0,60,0,0,1577189223.100128
192.168.1.20,192.168.1.1,17,53,0,28937,0,1,0,60,0,0,1577189223.102632
192.168.1.20,192.168.1.1,17,53,0,29758,0,1,0,60,0,0,1577189223.105047
192.168.1.20,192.168.1.1,17,53,0,56269,0,1,0,60,0,0,1577189223.105581
172.16.6.5,172.16.2.12,6,22,0,45566,0,1,0,52,0,0,1577189223.106522
192.168.1.20,192.168.1.1,17,53,0,17911,0,1,0,60,0,0,1577189223.106939
192.168.1.20,192.168.1.1,17,53,0,13526,0,1,0,60,0,0,1577189223.109321
192.168.1.20,192.168.1.1,17,53,0,44935,0,1,0,60,0,0,1577189223.110552
172.16.6.5,172.16.3.4,6,22,0,41954,2,3,184,156,0,1,1577189223.110928
192.168.1.20,192.168.1.1,17,53,0,29344,0,1,0,60,0,0,1577189223.112958
192.168.1.20,192.168.1.1,17,53,0,36350,0,1,0,60,0,0,1577189223.113733
172.16.6.5,172.16.7.5,6,22,0,41388,1,3,52,156,0,0,1577189223.116069
192.168.1.20,192.168.1.1,17,53,0,41499,0,1,0,60,0,0,1577189223.116818
192.168.1.20,192.168.1.1,17,53,0,6916,0,1,0,60,0,0,1577189223.118163
192.168.1.20,192.168.1.1,17,53,0,6570,0,1,0,60,0,0,1577189223.12288
192.168.1.20,192.168.1.1,17,53,0,19161,0,1,0,60,0,0,1577189223.128223
192.168.1.20,192.168.1.1,17,53,0,16364,0,1,0,60,0,0,1577189223.128236
192.168.1.20,192.168.1.1,17,53,0,2422,0,1,0,60,0,0,1577189223.128239
192.168.1.20,192.168.1.1,17,53,0,31533,0,1,0,60,0,0,1577189223.129252
192.168.1.20,192.168.1.1,17,53,0,1931,0,1,0,60,0,0,1577189223.131731
192.168.1.20,192.168.1.1,17,53,0,25895,0,1,0,60,0,0,1577189223.13174
172.16.6.13,172.16.5.4,6,22,1,49222,2,1,104,52,0,0,1577189223.131797
172.16.6.13,172.16.5.4,6,22,1,49224,2,0,104,0,0,0,1577189223.131812
192.168.1.20,192.168.1.1,17,53,0,4160,0,1,0,60,0,0,1577189223.132186
192.168.1.20,192.168.1.1,17,53,0,26208,0,1,0,60,0,0,1577189223.134653
172.16.6.5,172.16.7.5,6,41390,1,22,1,2,52,104,0,0,1577189223.135412
192.168.1.20,192.168.1.1,17,53,0,19140,0,1,0,60,0,0,1577189223.137595
192.168.1.20,192.168.1.1,17,53,0,47165,0,1,0,60,0,0,1577189223.138199
192.168.1.20,192.168.1.1,17,53,0,22244,0,1,0,60,0,0,1577189223.140989
192.168.1.20,192.168.1.1,17,53,0,8922,0,1,0,60,0,0,1577189223.141275
192.168.1.20,192.168.1.1,17,53,0,31887,0,1,0,60,0,0,1577189223.144162
192.168.1.20,192.168.1.1,17,53,0,62767,0,1,0,60,0,0,1577189223.144169
192.168.1.20,192.168.1.1,17,53,0,57973,0,1,0,60,0,0,1577189223.150823
192.168.1.20,192.168.1.1,17,53,0,28735,0,1,0,60,0,0,1577189223.151017
192.168.1.20,192.168.1.1,17,53,0,13116,0,1,0,60,0,0,1577189223.15188
172.16.6.5,172.16.5.9,6,22,0,48122,1,1,52,52,0,0,1577189223.15384
192.168.1.20,192.168.1.1,17,53,0,32976,0,1,0,60,0,0,1577189223.156122
192.168.1.20,192.168.1.1,17,53,0,36743,0,1,0,60,0,0,1577189223.157213
192.168.1.20,192.168.1.1,17,53,0,18404,0,1,0,60,0,0,1577189223.15883
192.168.1.20,192.168.1.1,17,53,0,26935,0,1,0,60,0,0,1577189223.1605
192.168.1.20,192.168.1.1,17,53,0,50291,0,1,0,60,0,0,1577189223.166762
192.168.1.20,192.168.1.1,17,53,0,2014,0,1,0,60,0,0,1577189223.166773
192.168.1.20,192.168.1.1,17,53,0,43495,0,1,0,60,0,0,1577189223.167064
192.168.1.20,192.168.1.1,17,53,0,15342,0,1,0,60,0,0,1577189223.17168
192.168.1.20,192.168.1.1,17,53,0,52670,0,1,0,60,0,0,1577189223.17187
192.168.1.20,192.168.1.1,17,53,0,26903,0,1,0,60,0,0,1577189223.173334
192.168.1.20,192.168.1.1,17,53,0,8687,0,1,0,60,0,0,1577189223.175089
192.168.1.20,192.168.1.1,17,53,0,6479,0,1,0,60,0,0,1577189223.175096
172.16.6.5,172.16.5.5,6,22,0,44040,1,2,52,104,0,0,1577189223.175099
192.168.1.20,192.168.1.1,17,53,0,32150,0,1,0,60,0,0,1577189223.175863
192.168.1.20,192.168.1.1,17,53,0,17243,0,1,0,60,0,0,1577189223.178629
192.168.1.20,192.168.1.1,17,53,0,198,0,1,0,60,0,0,1577189223.180981
192.168.1.20,192.168.1.1,17,53,0,58144,0,1,0,60,0,0,1577189223.183702
192.168.1.20,192.168.1.1,17,53,0,12618,0,1,0,60,0,0,1577189223.18371
192.168.1.20,192.168.1.1,17,53,0,14741,0,1,0,60,0,0,1577189223.183872
192.168.1.20,192.168.1.1,17,53,0,17858,0,1,0,60,0,0,1577189223.185229
192.168.1.20,192.168.1.1,17,53,0,27671,0,1,0,60,0,0,1577189223.185987
192.168.1.20,192.168.1.1,17,53,0,32003,0,1,0,60,0,0,1577189223.188002
192.168.1.20,192.168.1.1,17,53,0,31750,0,1,0,60,0,0,1577189223.190734
192.168.1.20,192.168.1.1,17,53,0,63160,0,1,0,60,0,0,1577189223.19082
172.16.6.14,172.16.1.10,6,22,1,25464,1,1,40,40,1,0,1577189223.191534
192.168.1.20,192.168.1.1,17,53,0,8730,0,1,0,60,0,0,1577189223.192326
172.16.6.5,172.16.3.4,6,22,0,41956,1,2,52,104,0,0,1577189223.194825
192.168.1.20,192.168.1.1,17,53,0,56333,0,1,0,60,0,0,1577189223.19534
192.168.1.20,192.168.1.1,17,53,0,57269,0,1,0,60,0,0,1577189223.196215
192.168.1.20,192.168.1.1,17,53,0,41324,0,1,0,60,0,0,1577189223.199007
172.16.6.4,172.16.4.8,6,22,1,43554,7,7,1220,1422,1,7,1577189223.199563
192.168.1.20,192.168.1.1,17,53,0,40294,0,1,0,60,0,0,1577189223.200653
