intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.6,172.16.1.14,6,22,1,36732,8,8,672,1000,0,7,1577190463.121592
172.16.7.13,172.16.1.13,6,22,0,43430,6,5,456,420,0,4,1577190463.122288
172.16.7.5,172.16.5.12,6,22,1,34376,7,5,540,404,0,5,1577190463.122704
172.16.7.3,172.16.1.14,6,22,1,58298,13,9,1572,1550,1,8,1577190463.123209
172.16.7.3,172.16.6.12,6,22,1,44940,2,2,104,184,0,1,1577190463.125303
172.16.7.13,172.16.4.5,6,22,0,37932,9,10,1550,712,1,6,1577190463.127621
172.16.7.13,172.16.6.9,6,22,0,36600,5,8,404,592,0,5,1577190463.12764
172.16.7.13,172.16.1.13,6,22,0,43432,5,6,340,488,0,4,1577190463.127645
172.16.7.3,172.16.1.14,6,22,1,58300,14,12,1688,1770,1,10,1577190463.127955
172.16.7.13,172.16.5.5,6,22,0,53686,7,9,892,1396,0,7,1577190463.128893
172.16.7.13,172.16.5.5,6,22,0,53684,6,6,832,392,0,4,1577190463.129708
172.16.7.3,151.243.130.181,6,7679,1,44461,1,1,40,40,1,0,1577190463.132193
172.16.7.4,172.16.5.14,6,22,1,46424,2,1,104,52,0,0,1577190463.132277
172.16.7.13,172.16.1.3,6,22,0,50954,1,3,52,156,0,0,1577190463.133612
172.16.7.5,172.16.6.5,6,22,1,47200,3,1,156,52,0,0,1577190463.135655
172.16.7.13,172.16.4.5,6,22,0,37930,10,9,1112,1404,0,8,1577190463.135775
172.16.7.3,172.16.6.12,6,22,1,44938,2,1,104,52,0,0,1577190463.13771
172.16.7.5,172.16.1.14,6,22,1,47156,13,9,1556,1166,1,8,1577190463.139276
172.16.7.5,172.16.1.14,6,22,1,47158,12,10,888,1666,1,8,1577190463.142333
172.16.7.5,172.16.5.12,6,22,1,34378,3,3,156,236,0,1,1577190463.142493
172.16.7.6,172.16.5.12,6,22,1,32922,7,5,540,404,0,5,1577190463.144184
172.16.7.6,172.16.5.12,6,22,1,32924,4,3,224,236,0,2,1577190463.14528
172.16.7.13,172.16.4.14,6,22,0,42458,2,3,184,156,0,1,1577190463.14651
172.16.7.13,172.16.1.3,6,22,0,50952,1,2,52,104,0,0,1577190463.173716
172.16.7.13,172.16.4.14,6,22,0,42456,2,3,184,156,0,1,1577190463.178647
172.16.7.3,172.16.6.5,6,22,1,40954,3,2,156,184,0,1,1577190463.190387
172.16.7.6,172.16.1.14,6,22,1,36730,8,6,592,456,0,5,1577190463.191437
172.16.7.2,116.191.72.59,6,3028,1,30768,1,1,40,40,1,0,1577190463.196713
172.16.7.6,172.16.6.5,6,22,1,56760,3,2,156,184,0,1,1577190463.200836
172.16.7.13,172.16.6.9,6,22,0,36602,3,5,236,372,0,3,1577190463.216058
172.16.7.13,172.16.1.8,6,22,0,34196,10,13,1666,1556,1,9,1577190463.21775
172.16.7.4,172.16.1.9,6,22,1,41242,11,9,1428,1614,1,8,1577190463.224898
172.16.7.3,172.16.6.5,6,22,1,40956,3,2,156,184,0,1,1577190463.231427
