intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.10,172.16.6.4,6,22,0,51904,11,13,1710,1628,0,10,1577188778.791871
172.16.7.10,172.16.5.8,6,22,0,57066,6,7,456,540,0,5,1577188778.797684
172.16.7.10,172.16.5.8,6,22,0,57064,6,7,456,540,0,5,1577188778.798742
172.16.7.10,172.16.5.5,6,22,0,58214,6,7,456,540,0,5,1577188778.799798
172.16.7.10,172.16.5.5,6,22,0,58212,6,7,456,540,0,5,1577188778.800851
172.16.7.10,172.16.4.11,6,22,0,58204,9,10,1060,1448,0,8,1577188778.803186
172.16.7.10,172.16.6.4,6,22,0,51906,12,14,1770,1688,1,10,1577188778.804683
172.16.7.10,172.16.5.6,6,57436,1,22,8,7,1200,620,0,7,1577188778.804773
172.16.7.10,172.16.4.11,6,22,0,58202,7,8,956,592,0,6,1577188778.811577
172.16.7.10,172.16.6.9,6,22,0,53288,12,14,1770,1688,1,10,1577188778.815752
172.16.7.10,172.16.5.6,6,57434,1,22,5,5,388,420,0,4,1577188778.82874
172.16.7.3,172.16.4.12,6,22,1,47714,2,1,104,52,0,0,1577188778.829743
172.16.7.10,172.16.6.9,6,22,0,53290,12,14,1770,1688,1,10,1577188778.829943
172.16.7.10,172.16.1.13,6,22,0,57126,12,14,1770,1688,1,10,1577188778.843418
172.16.7.10,172.16.1.13,6,22,0,57128,12,14,1770,1688,1,10,1577188778.86171
172.16.7.6,172.16.1.10,6,22,1,45178,13,12,1636,1770,1,10,1577188778.885107
172.16.7.6,172.16.1.10,6,22,1,45180,13,12,1636,1770,1,10,1577188778.885725
172.16.7.4,172.16.4.7,6,22,1,37170,3,2,156,184,0,1,1577188778.893379
172.16.7.6,172.16.4.7,6,22,1,46854,3,2,156,184,0,1,1577188778.899789
172.16.7.6,172.16.4.7,6,22,1,46856,3,2,156,184,0,1,1577188778.903698
172.16.7.4,172.16.4.7,6,22,1,37168,3,2,156,184,0,1,1577188778.906867
172.16.7.3,172.16.4.7,6,22,1,37124,3,2,156,184,0,1,1577188778.96851
172.16.7.11,172.19.75.109,6,46296,1,4567,3,4,168,228,0,4,1577188779.003583
172.16.7.3,172.16.4.7,6,22,1,37126,3,2,156,184,0,1,1577188779.032805
172.16.7.9,172.19.75.109,6,38370,1,4567,3,4,168,228,0,4,1577188779.486737
172.16.7.9,172.16.3.10,6,22,0,34290,12,12,1770,1584,1,10,1577188780.71808
172.16.7.9,172.16.3.10,6,22,0,34292,12,12,1770,1584,1,10,1577188780.718431
172.16.7.9,172.16.2.14,6,22,0,37038,12,14,1770,1688,1,10,1577188780.718802
172.16.7.9,172.16.2.14,6,22,0,37040,12,14,1770,1688,1,10,1577188780.719162
172.16.7.9,172.16.5.3,6,22,0,37778,12,13,1770,1636,1,10,1577188780.721596
172.16.7.9,172.16.5.3,6,22,0,37780,12,14,1770,1688,1,10,1577188780.722118
172.16.7.9,172.16.4.14,6,22,0,33926,12,14,1770,1688,1,10,1577188780.727552
172.16.7.9,172.16.4.14,6,22,0,33928,12,13,1770,1636,1,10,1577188780.730572
172.16.7.9,172.16.5.6,6,22,0,49752,12,12,2505,1584,1,11,1577188780.731073
172.16.7.9,172.16.5.6,6,22,0,49754,12,13,2505,1636,1,11,1577188780.73263
172.16.7.9,172.16.5.9,6,22,0,54850,12,11,1770,1532,1,10,1577188780.733078
172.16.7.9,172.16.5.9,6,22,0,54852,12,11,1770,1532,1,10,1577188780.733347
172.16.7.9,172.16.6.124,6,22,0,17430,0,1,0,40,1,0,1577188781.416692
172.16.7.9,172.16.5.152,6,22,0,48513,0,1,0,40,1,0,1577188781.418264
172.16.7.9,172.16.6.22,6,22,0,20529,0,1,0,40,1,0,1577188781.419876
172.16.7.9,172.16.3.15,6,22,0,59123,0,1,0,40,1,0,1577188781.421251
172.16.7.12,172.16.7.177,6,22,0,24314,0,1,0,40,1,0,1577188781.860635
172.16.7.12,172.16.2.91,6,22,0,17433,0,1,0,40,1,0,1577188781.861667
172.16.7.12,172.16.3.232,6,22,0,29046,0,1,0,40,1,0,1577188781.866085
172.16.7.12,172.16.2.25,6,22,0,58355,0,1,0,40,1,0,1577188781.869613
172.16.7.12,172.16.1.241,6,22,0,1914,0,1,0,40,1,0,1577188781.871818
172.16.7.6,172.16.5.10,6,22,1,45964,14,12,1688,1770,1,10,1577188782.105212
172.16.7.6,172.16.5.10,6,22,1,45966,14,12,1688,1770,1,10,1577188782.113964
172.16.7.6,172.16.2.6,6,22,1,57442,14,12,1688,1770,1,10,1577188782.130177
172.16.7.6,172.16.2.6,6,22,1,57444,14,12,1688,1762,1,10,1577188782.139478
172.16.7.3,172.16.5.10,6,22,1,45986,14,12,1688,1770,1,10,1577188782.175226
172.16.7.3,172.16.5.10,6,22,1,45988,14,12,1688,1770,1,10,1577188782.197506
172.16.7.13,172.16.3.122,6,22,0,44405,0,1,0,40,1,0,1577188782.222905
172.16.7.13,172.16.5.99,6,22,0,64634,0,1,0,40,1,0,1577188782.224163
172.16.7.13,172.16.6.114,6,22,0,64693,0,1,0,40,1,0,1577188782.227268
172.16.7.13,172.16.5.199,6,22,0,61384,0,1,0,40,1,0,1577188782.232744
172.16.7.13,172.16.1.90,6,22,0,65395,0,1,0,40,1,0,1577188782.237364
172.16.7.11,172.16.6.4,6,22,0,45572,10,11,1586,1532,1,9,1577188782.552072
172.16.7.11,172.16.6.4,6,22,0,45574,11,11,1718,1532,1,10,1577188782.552389
172.16.7.11,172.16.1.4,6,22,0,56008,10,11,1586,1532,1,9,1577188782.552834
