intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.5.9,172.16.7.11,6,22,1,46918,4,3,304,236,0,2,1577190367.364233
172.16.5.8,172.16.7.10,6,22,1,36314,3,3,156,236,0,1,1577190367.365224
172.16.5.9,172.16.7.11,6,22,1,46920,6,6,472,456,0,4,1577190367.3667
172.16.5.9,172.16.6.11,6,22,1,34872,8,6,592,456,0,5,1577190367.37094
172.16.5.9,172.16.6.11,6,22,1,34874,8,6,592,456,0,5,1577190367.379025
172.16.5.6,172.16.7.10,6,22,1,36684,3,1,156,52,0,0,1577190367.386157
172.16.5.6,172.16.7.10,6,22,1,36686,3,1,156,52,0,0,1577190367.390158
172.16.5.3,172.16.2.3,6,22,1,42294,7,6,540,456,0,5,1577190367.406617
172.16.5.9,172.16.2.3,6,22,1,60166,7,6,540,456,0,5,1577190367.408675
172.16.5.3,172.16.2.3,6,22,1,42296,7,6,540,456,0,5,1577190367.417764
172.16.5.9,172.16.2.3,6,22,1,60168,7,6,540,456,0,5,1577190367.426542
172.16.5.6,172.16.2.3,6,22,1,50992,13,12,1636,2505,1,11,1577190367.467375
172.16.5.6,172.16.2.3,6,22,1,50994,11,12,1532,2505,1,11,1577190367.475058
172.16.5.3,172.16.6.11,6,22,1,53166,3,2,156,184,0,1,1577190367.481404
172.16.5.6,249.94.13.251,6,712,1,23974,1,1,40,40,1,0,1577190367.497131
172.16.5.11,96.187.4.165,6,4721,1,51185,1,1,40,40,1,0,1577190367.503737
172.16.5.3,172.16.6.11,6,22,1,53164,3,2,156,184,0,1,1577190367.551073
172.16.5.8,172.16.7.10,6,22,1,36316,3,2,156,184,0,1,1577190367.600459
172.16.5.5,172.16.7.10,6,22,1,37464,3,2,156,184,0,1,1577190367.611565
172.16.5.5,172.16.7.10,6,22,1,37462,3,2,156,184,0,1,1577190367.624868
172.16.5.3,172.16.6.14,6,22,1,33586,14,12,1688,1770,1,10,1577190367.653996
172.16.5.3,172.16.6.14,6,22,1,33588,14,12,1688,1770,1,10,1577190367.681261
172.16.5.5,172.16.6.14,6,22,1,59518,14,12,1688,1770,1,10,1577190367.696032
172.16.5.5,172.16.6.14,6,22,1,59520,14,12,1688,1770,1,10,1577190367.708987
172.16.5.12,172.19.75.109,6,59242,1,4567,4,4,220,228,0,4,1577190367.750159
172.16.5.14,172.19.75.109,6,39218,1,4567,3,4,168,228,0,4,1577190367.861414
172.16.5.9,172.16.2.8,6,22,1,59130,14,12,1688,1770,1,10,1577190368.014062
172.16.5.9,172.16.2.8,6,22,1,59132,14,12,1688,1770,1,10,1577190368.014666
172.16.5.3,172.16.6.12,6,22,1,40254,11,11,1516,1638,1,8,1577190368.272134
172.16.5.8,172.16.1.9,6,22,1,46564,13,9,1636,1470,1,8,1577190368.284041
172.16.5.8,172.16.1.9,6,22,1,46566,11,8,1436,1498,1,8,1577190368.284061
172.16.5.9,172.16.1.9,6,22,1,47790,11,12,1436,1770,1,9,1577190368.287294
172.16.5.3,172.16.6.12,6,22,1,40256,13,12,1636,1770,1,10,1577190368.291985
172.16.5.14,172.16.6.13,6,22,0,48554,11,14,1710,1688,1,10,1577190368.29415
172.16.5.9,172.16.1.9,6,22,1,47792,10,8,1304,1498,1,6,1577190368.294549
172.16.5.5,172.16.6.5,6,22,1,49274,13,12,1636,1770,1,10,1577190368.301009
172.16.5.14,172.16.6.13,6,22,0,48556,12,13,1770,1636,1,10,1577190368.304091
172.16.5.14,172.16.4.11,6,22,0,60152,9,11,1550,1436,1,8,1577190368.311522
172.16.5.5,172.16.6.5,6,22,1,49276,11,10,1532,1578,1,9,1577190368.316504
172.16.5.5,172.16.1.9,6,22,1,49556,11,11,1436,1718,1,9,1577190368.3181
172.16.5.5,172.16.1.9,6,22,1,49558,12,11,1488,1718,1,9,1577190368.319022
172.16.5.14,172.16.4.11,6,22,0,60154,9,11,1550,1436,1,8,1577190368.320809
172.16.5.14,172.16.1.8,6,22,0,45860,11,12,1718,1584,1,10,1577190368.328986
172.16.5.5,172.16.6.12,6,22,1,50632,13,12,1636,1770,1,10,1577190368.335641
172.16.5.14,172.16.1.8,6,22,0,45862,11,11,1718,1436,1,9,1577190368.339108
172.16.5.5,172.16.6.12,6,22,1,50634,9,10,1332,1586,1,8,1577190368.365894
172.16.5.9,172.16.6.5,6,22,1,53356,11,11,1436,1718,1,9,1577190368.378413
172.16.5.9,172.16.6.5,6,22,1,53358,14,11,1688,1638,1,9,1577190368.393034
172.16.5.8,172.16.6.12,6,22,1,54132,11,9,1372,1550,1,7,1577190368.394951
172.16.5.14,172.16.2.9,6,22,0,35122,11,13,1654,1636,1,9,1577190368.396341
172.16.5.8,172.16.6.12,6,22,1,54134,11,9,1372,1550,1,7,1577190368.407923
172.16.5.14,172.16.2.9,6,22,0,35124,11,14,1718,1688,1,10,1577190368.412818
172.16.5.14,172.16.7.6,6,22,0,53428,10,13,1602,1636,1,9,1577190368.431488
172.16.5.14,172.16.7.6,6,22,0,53430,8,9,1418,580,1,5,1577190368.444377
172.16.5.14,172.16.4.4,6,22,0,36522,10,9,1953,1332,1,9,1577190368.452785
172.16.5.5,172.16.7.13,6,22,1,53092,11,11,1532,1718,1,10,1577190368.458659
172.16.5.5,172.16.7.13,6,22,1,53094,12,12,1488,1770,1,9,1577190368.459958
172.16.5.14,172.16.4.4,6,22,0,36524,7,11,1725,1372,1,7,1577190368.471262
172.16.5.14,172.16.3.6,6,22,0,55754,9,10,1542,1320,1,7,1577190368.480391
172.16.5.14,172.16.3.6,6,22,0,55756,9,13,1614,1636,1,10,1577190368.489865
172.16.5.14,172.16.6.9,6,22,0,38784,11,13,1718,1540,1,9,1577190368.521647
172.16.5.14,172.16.6.9,6,38786,1,22,4,7,834,628,0,6,1577190368.541375
172.16.5.14,172.16.3.10,6,22,0,56022,12,10,1770,1384,1,9,1577190368.604165
172.16.5.14,172.16.3.10,6,56024,1,22,9,9,1542,1356,0,8,1577190368.620171
172.16.5.14,172.16.7.4,6,22,0,45774,12,11,1770,1372,1,8,1577190368.645126
172.16.5.3,172.16.7.13,6,22,1,43354,14,11,1688,1718,1,10,1577190368.669158
172.16.5.3,172.16.7.13,6,22,1,43356,10,10,1480,1666,1,10,1577190368.676678
172.16.5.14,172.16.7.4,6,22,0,45776,9,12,1550,1488,1,8,1577190368.680213
172.16.5.9,172.16.7.13,6,22,1,42372,8,8,1280,1418,1,7,1577190368.683845
172.16.5.9,172.16.7.13,6,22,1,42374,11,9,1532,1550,1,9,1577190368.699993
172.16.5.14,172.16.1.3,6,22,0,41694,7,8,1493,1296,1,6,1577190368.704508
172.16.5.14,172.16.1.3,6,22,0,41696,10,7,2017,1148,1,9,1577190368.739291
172.16.5.14,172.16.4.5,6,22,0,51832,8,11,1050,1420,1,6,1577190368.75939
172.16.5.14,172.16.4.5,6,22,0,51834,9,11,1102,1372,1,6,1577190368.777154
172.16.5.14,172.16.3.5,6,22,0,40214,7,9,1446,580,1,6,1577190368.787293
172.16.5.14,172.16.3.5,6,22,0,40216,6,8,946,544,1,4,1577190368.795722
