intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.2.14,172.16.4.13,6,22,1,50288,8,6,592,456,0,5,1577190633.387969
172.16.2.14,172.16.4.13,6,22,1,50286,8,6,592,456,0,5,1577190633.389967
172.16.2.12,172.16.4.13,6,22,1,46058,8,7,592,956,0,6,1577190633.397964
172.16.2.14,172.16.6.3,6,22,1,44908,14,12,1688,1770,1,10,1577190633.40071
172.16.2.12,172.16.4.13,6,22,1,46060,8,7,592,956,0,6,1577190633.401423
172.16.2.14,172.16.6.3,6,22,1,44910,14,12,1688,1770,1,10,1577190633.402321
172.16.2.13,172.16.4.13,6,22,1,46628,11,10,1524,1112,0,9,1577190633.412115
172.16.2.13,172.16.4.13,6,22,1,46626,8,6,592,456,0,5,1577190633.419934
172.16.2.13,192.168.1.24,6,22,1,51782,3,1,156,52,0,0,1577190633.426233
172.16.2.13,192.168.1.24,6,22,1,51780,3,2,156,184,0,1,1577190633.458374
172.16.2.14,48.192.21.105,6,5803,1,36896,1,1,40,40,1,0,1577190633.500347
172.16.2.14,172.16.7.9,6,22,1,44950,3,2,156,184,0,1,1577190633.532184
172.16.2.12,172.16.6.3,6,22,1,41804,14,12,1688,1770,1,10,1577190633.536854
172.16.2.12,192.168.1.24,6,22,1,46574,3,2,156,184,0,1,1577190633.555271
172.16.2.9,172.16.5.13,6,22,1,45414,14,12,1688,1770,1,10,1577190633.566319
172.16.2.9,192.168.1.24,6,22,1,40284,3,2,156,184,0,1,1577190633.568313
172.16.2.12,172.16.6.3,6,22,1,41806,14,12,1688,1770,1,10,1577190633.571641
172.16.2.9,192.168.1.24,6,22,1,40282,3,2,156,184,0,1,1577190633.579426
172.16.2.9,172.16.6.3,6,22,1,35698,14,12,1688,1762,1,10,1577190633.584925
172.16.2.9,172.16.6.3,6,22,1,35700,14,12,1688,1770,1,10,1577190633.589397
172.16.2.14,172.16.7.9,6,22,1,44948,3,2,156,184,0,1,1577190633.59578
172.16.2.9,172.16.5.13,6,22,1,45416,14,12,1688,1770,1,10,1577190633.60017
172.16.2.12,192.168.1.24,6,22,1,46572,3,2,156,184,0,1,1577190633.600846
172.16.2.9,172.16.7.9,6,22,1,33622,3,2,156,184,0,1,1577190633.614468
172.16.2.9,172.16.7.9,6,22,1,33620,3,2,156,184,0,1,1577190633.625449
172.16.2.13,172.16.6.3,6,22,1,33074,13,12,1636,1770,1,10,1577190633.709606
172.16.2.13,172.16.6.3,6,22,1,33076,13,12,1636,1770,1,10,1577190633.740765
172.16.2.9,172.16.4.10,6,22,1,35534,14,12,1688,1770,1,10,1577190633.841144
