intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.4.14,172.16.5.10,6,22,1,48934,1,1,52,52,0,0,1577189510.341441
172.16.4.11,172.16.6.12,6,22,1,45030,14,12,1688,1770,1,10,1577189510.606354
172.16.4.11,172.16.6.12,6,22,1,45032,14,12,1688,1770,1,10,1577189510.606963
172.16.4.5,172.16.5.11,6,22,1,52328,13,12,1636,1770,1,10,1577189510.625395
172.16.4.5,172.16.5.11,6,22,1,52330,13,12,1636,1770,1,10,1577189510.625472
172.16.4.14,172.16.5.11,6,22,1,40474,13,12,1636,1770,1,10,1577189510.625767
172.16.4.14,172.16.5.11,6,22,1,40476,13,12,1636,1770,1,10,1577189510.625958
172.16.4.11,172.16.1.10,6,22,1,33166,12,12,1584,1770,1,10,1577189510.71878
172.16.4.11,172.16.1.10,6,22,1,33168,12,12,1584,1770,1,10,1577189510.753511
172.16.4.14,172.16.1.10,6,22,1,41776,12,12,1584,1770,1,10,1577189510.782621
172.16.4.14,172.16.1.10,6,22,1,41778,12,12,1584,1770,1,10,1577189510.794471
172.16.4.13,172.16.6.211,6,22,0,59766,0,1,0,40,1,0,1577189511.322481
172.16.4.13,172.16.6.210,6,22,0,39638,0,1,0,40,1,0,1577189511.324225
172.16.4.13,172.16.4.174,6,22,0,36419,0,1,0,40,1,0,1577189511.326277
172.16.4.13,172.16.5.175,6,22,0,53039,0,1,0,40,1,0,1577189511.329847
172.16.4.4,172.16.7.13,6,22,1,45384,12,10,1584,2017,1,11,1577189511.375192
172.16.4.4,172.16.7.13,6,22,1,45386,13,12,1636,2121,1,11,1577189511.375499
172.16.4.14,172.16.7.13,6,22,1,37080,14,12,1688,1770,1,10,1577189511.380473
172.16.4.11,172.16.7.10,6,22,1,32868,13,12,1636,1770,1,10,1577189511.381276
172.16.4.11,172.16.7.10,6,22,1,32870,13,12,1636,1770,1,10,1577189511.382433
172.16.4.14,172.16.7.13,6,22,1,37082,14,12,1688,1770,1,10,1577189511.383647
172.16.4.11,172.16.7.13,6,22,1,60396,14,12,1688,1770,1,10,1577189511.389325
172.16.4.11,172.16.7.13,6,22,1,60398,14,12,1688,1762,1,10,1577189511.391232
172.16.4.9,172.16.7.13,6,22,1,42334,14,12,1688,1770,1,10,1577189511.398826
172.16.4.9,172.16.7.13,6,22,1,42336,14,12,1688,1770,1,10,1577189511.404746
172.16.4.5,172.16.7.13,6,22,1,60786,11,12,1532,1770,1,10,1577189511.501942
172.16.4.5,172.16.7.13,6,22,1,60788,12,12,1584,1770,1,10,1577189511.53982
172.16.4.8,172.16.5.10,6,22,1,40786,1,1,40,40,1,0,1577189511.695814
172.16.4.7,172.16.1.8,6,22,0,40440,11,13,1718,1636,1,10,1577189511.733448
172.16.4.7,172.16.1.8,6,22,0,40442,11,13,1718,1636,1,10,1577189511.733796
172.16.4.7,172.16.7.4,6,22,0,40336,9,12,1614,1504,1,9,1577189511.735647
172.16.4.7,172.16.7.4,6,22,0,40338,12,14,1770,1688,1,10,1577189511.73627
172.16.4.7,172.16.7.6,6,22,0,50022,11,13,1718,1636,1,10,1577189511.736801
172.16.4.7,172.16.7.6,6,22,0,50024,11,13,1270,1636,1,9,1577189511.738145
172.16.4.7,172.16.7.3,6,22,0,40292,12,13,1770,1636,1,10,1577189511.748123
172.16.4.7,172.16.7.3,6,22,0,40294,12,13,1770,1636,1,10,1577189511.74958
172.16.4.7,172.16.2.14,6,22,0,35138,12,13,1770,1636,1,10,1577189511.753656
172.16.4.7,172.16.2.14,6,22,0,35140,12,13,1770,1636,1,10,1577189511.756157
172.16.4.7,172.16.1.3,6,22,0,34478,12,13,2121,1636,1,11,1577189511.758353
172.16.4.7,172.16.1.3,6,22,0,34480,12,13,2121,1636,1,11,1577189511.758951
172.16.4.7,172.16.5.3,6,22,0,42712,12,13,1770,1636,1,10,1577189511.760733
