intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.7.10,172.16.1.13,6,22,0,37302,2,3,184,156,0,1,1577190523.179677
172.16.7.4,172.16.2.8,6,22,1,48032,5,6,420,456,0,4,1577190523.182819
172.16.7.10,172.16.6.4,6,22,0,60312,2,3,184,156,0,1,1577190523.186416
172.16.7.4,172.16.2.8,6,22,1,48034,5,6,420,456,0,4,1577190523.18671
172.16.7.10,172.16.5.8,6,22,0,37240,1,2,52,104,0,0,1577190523.193331
172.16.7.10,172.16.6.4,6,22,0,60310,1,3,52,156,0,0,1577190523.195685
172.16.7.10,172.16.6.9,6,22,0,33464,1,3,52,156,0,0,1577190523.195696
172.16.7.10,172.16.4.11,6,22,0,38378,1,2,52,104,0,0,1577190523.197376
172.16.7.10,172.16.1.3,6,22,0,52324,1,2,52,104,0,0,1577190523.211856
172.16.7.10,172.16.3.5,6,22,0,50352,2,3,184,156,0,1,1577190523.212845
172.16.7.10,172.16.1.3,6,22,0,52326,1,2,52,104,0,0,1577190523.219099
172.16.7.10,172.16.1.13,6,22,0,37300,2,3,184,156,0,1,1577190523.222644
172.16.7.10,172.16.6.9,6,22,0,33462,1,2,52,104,0,0,1577190523.226244
172.16.7.10,172.16.3.5,6,22,0,50354,2,3,184,156,0,1,1577190523.232938
172.16.7.10,172.16.2.9,6,22,0,54356,2,3,184,156,0,1,1577190523.2538
172.16.7.10,172.16.2.9,6,22,0,54358,2,3,184,156,0,1,1577190523.312303
172.16.7.10,172.16.3.6,6,22,0,44202,2,3,184,156,0,1,1577190523.344681
172.16.7.10,172.16.2.14,6,22,0,41892,2,3,184,156,0,1,1577190523.363676
172.16.7.10,172.16.4.14,6,22,0,48824,2,3,184,156,0,1,1577190523.372514
172.16.7.10,172.16.2.14,6,22,0,41890,2,3,184,156,0,1,1577190523.38401
172.16.7.10,172.16.3.6,6,22,0,44204,2,3,184,156,0,1,1577190523.391141
172.16.7.10,172.16.4.14,6,22,0,48826,2,3,184,156,0,1,1577190523.394665
172.16.7.4,172.16.2.3,6,22,1,54716,14,12,1688,1770,1,10,1577190523.39929
172.16.7.4,172.16.2.3,6,22,1,54718,14,12,1688,1770,1,10,1577190523.401707
172.16.7.3,172.16.2.3,6,22,1,38862,14,12,1688,1762,1,10,1577190523.409867
172.16.7.3,172.16.2.3,6,22,1,38864,14,12,1688,1770,1,10,1577190523.410231
172.16.7.10,172.16.3.4,6,22,0,46396,2,3,184,156,0,1,1577190523.428637
172.16.7.10,172.16.3.4,6,22,0,46394,2,3,184,156,0,1,1577190523.428991
172.16.7.5,172.16.6.14,6,22,1,55816,14,12,1688,1770,1,10,1577190523.433107
