intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.1.8,172.16.6.12,6,22,1,44376,8,9,1344,1060,0,8,1577189335.225785
172.16.1.3,172.16.6.12,6,22,1,38688,11,11,1524,2061,0,11,1577189335.226656
172.16.1.3,172.16.6.12,6,22,1,38690,11,11,1524,2061,0,11,1577189335.227991
172.16.1.13,172.16.6.12,6,22,1,38350,14,12,1688,1770,1,10,1577189335.231163
172.16.1.13,172.16.6.12,6,22,1,38352,14,12,1688,1770,1,10,1577189335.231756
172.16.1.4,172.16.7.9,6,22,1,48994,7,6,540,456,0,5,1577189335.253886
172.16.1.4,172.16.7.9,6,22,1,48992,7,6,540,456,0,5,1577189335.254878
172.16.1.8,172.16.6.12,6,22,1,44374,9,9,724,1060,0,7,1577189335.263868
172.16.1.14,172.16.3.10,6,22,0,54806,12,13,1770,1636,1,10,1577189335.509887
172.16.1.14,172.16.3.10,6,22,0,54808,12,13,1770,1636,1,10,1577189335.510418
172.16.1.14,172.16.5.5,6,22,0,53144,12,13,1770,1636,1,10,1577189335.510711
172.16.1.14,172.16.5.5,6,22,0,53146,12,13,1770,1636,1,10,1577189335.513324
172.16.1.14,172.16.7.6,6,22,0,59634,12,14,1762,1688,1,10,1577189335.516197
172.16.1.14,172.16.7.6,6,22,0,59636,12,13,1770,1636,1,10,1577189335.522952
172.16.1.14,172.16.4.4,6,22,0,53172,10,12,2017,1584,1,11,1577189335.524608
172.16.1.14,172.16.4.4,6,22,0,53174,10,12,2017,1584,1,11,1577189335.525175
172.16.1.14,172.16.5.8,6,22,0,41682,12,11,1770,1532,1,10,1577189335.526908
172.16.1.14,172.16.5.8,6,22,0,41684,12,11,1770,1532,1,10,1577189335.528436
172.16.1.14,172.16.7.3,6,22,0,52970,12,13,1770,1636,1,10,1577189335.528823
172.16.1.14,172.16.7.3,6,22,0,52972,12,13,1762,1636,1,10,1577189335.52938
172.16.1.10,172.16.4.244,6,22,0,47272,0,1,0,40,1,0,1577189335.651418
172.16.1.10,172.16.5.18,6,22,0,61518,0,1,0,40,1,0,1577189335.653021
172.16.1.10,172.16.6.232,6,22,0,15179,0,1,0,40,1,0,1577189335.655589
172.16.1.10,172.16.1.52,6,22,0,5032,0,1,0,40,1,0,1577189335.659431
172.16.1.10,172.16.7.37,6,22,0,3781,0,1,0,40,1,0,1577189335.66854
172.16.1.10,172.16.5.25,6,22,0,23537,0,1,0,40,1,0,1577189335.670158
172.16.1.10,172.16.5.6,6,22,0,41118,12,12,2505,1584,1,11,1577189336.007192
172.16.1.10,172.16.5.6,6,22,0,41120,12,11,2505,1532,1,11,1577189336.00788
172.16.1.10,172.16.2.14,6,22,0,57856,11,14,1718,1688,1,10,1577189336.008546
172.16.1.10,172.16.2.14,6,22,0,57858,11,14,1718,1688,1,10,1577189336.036856
172.16.1.10,172.16.7.6,6,22,0,47248,9,11,1550,1372,1,7,1577189336.052629
172.16.1.4,192.168.1.24,6,22,1,51356,12,12,1760,1730,1,10,1577189336.053048
172.16.1.4,192.168.1.24,6,22,1,51358,12,11,1760,1606,1,9,1577189336.060532
172.16.1.10,172.16.7.6,6,22,0,47250,8,11,1498,1372,1,7,1577189336.065883
172.16.1.10,172.16.6.13,6,22,0,52840,10,10,1602,1320,1,7,1577189336.080492
172.16.1.10,172.16.6.13,6,22,0,52842,12,12,1770,1584,1,10,1577189336.107321
172.16.1.9,97.99.184.89,6,232,1,46157,1,1,40,40,1,0,1577189336.107838
172.16.1.3,192.168.1.24,6,22,1,43454,10,9,1576,1661,1,7,1577189336.112112
172.16.1.13,172.16.5.12,6,22,1,45444,12,11,1584,1718,1,10,1577189336.117768
172.16.1.13,172.16.5.12,6,22,1,45446,11,11,1532,1718,1,10,1577189336.118089
172.16.1.8,172.16.5.12,6,22,1,44434,12,12,1584,1770,1,10,1577189336.118322
172.16.1.8,172.16.5.12,6,22,1,44436,12,12,1584,1770,1,10,1577189336.120117
172.16.1.3,192.168.1.24,6,22,1,43456,12,8,1760,1545,1,8,1577189336.12781
172.16.1.10,172.16.5.9,6,22,0,56328,12,13,1770,1636,1,10,1577189336.129265
172.16.1.12,55.10.129.122,6,9693,1,57889,1,1,40,40,1,0,1577189336.132783
